R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
145,25,1500,170,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
303.963,-327.440,-568.717,-52.321,-317.797,-579.570,-303.868,-590.436,-0.344,-0.265,0.114,0.284,0.027,-0.069,1.263,-0.044,1.362
303.973,-330.247,-570.670,-43.776,-321.496,-575.638,-309.062,-586.082,-0.136,0.122,-0.661,0.241,0.027,-0.135,1.049,-0.030,1.047
303.984,-337.938,-563.467,-44.630,-324.514,-572.498,-313.506,-582.143,-0.143,0.208,-0.294,0.193,0.037,-0.189,0.870,-0.017,0.783
303.994,-334.032,-561.880,-46.583,-328.328,-569.909,-317.795,-578.535,-0.510,0.136,-0.057,0.136,0.054,-0.218,0.719,-0.002,0.570
304.005,-341.966,-554.068,-51.710,-332.672,-565.495,-322.013,-574.842,-0.043,0.344,-0.567,0.097,0.064,-0.237,0.589,0.009,0.397
304.015,-348.925,-553.213,-40.480,-337.305,-561.490,-326.373,-571.034,0.114,-0.158,-0.337,0.077,0.046,-0.262,0.480,0.019,0.259
304.025,-351.610,-551.626,-47.682,-342.160,-558.654,-330.931,-567.422,-0.129,0.445,-0.028,0.044,0.078,-0.251,0.388,0.028,0.147
304.035,-354.174,-553.579,-42.433,-345.879,-556.233,-335.306,-564.080,0.057,-0.100,-0.661,0.025,0.081,-0.274,0.311,0.040,0.059
304.046,-365.893,-540.029,-48.414,-350.335,-552.920,-339.527,-560.904,0.201,0.035,-0.308,0.026,0.084,-0.267,0.249,0.049,-0.010
304.056,-359.301,-540.762,-49.879,-353.429,-549.412,-343.581,-557.572,-0.273,0.603,-0.057,-0.006,0.137,-0.249,0.196,0.063,-0.063
304.067,-360.033,-528.432,-55.250,-356.562,-545.439,-347.443,-554.296,-1.789,2.457,-0.531,-0.344,0.479,-0.264,0.107,0.125,-0.105
304.077,-351.122,-496.205,-49.635,-353.165,-531.817,-349.504,-548.747,-2.744,3.743,0.905,-1.225,1.291,-0.223,-0.132,0.322,-0.144
304.088,-529.960,-588.004,36.182,-388.613,-541.508,-356.726,-544.803,-11.654,34.437,20.829,-2.428,6.204,3.257,-0.500,1.139,0.280
304.099,-859.072,-417.589,127.249,-507.152,-523.496,-390.164,-541.445,-4.038,21.260,38.195,-6.959,13.576,10.164,-1.803,3.661,1.904
304.109,-1110.422,-226.787,154.472,-693.874,-439.454,-467.212,-518.435,12.559,17.337,9.419,-2.637,11.434,10.409,-2.351,5.364,3.720
304.120,-1153.637,-221.660,174.004,-835.799,-373.762,-569.638,-479.519,6.689,3.139,-3.039,-0.650,8.711,8.728,-2.154,6.243,4.961
304.130,-1182.080,-244.122,191.216,-940.626,-332.306,-676.420,-437.025,3.484,0.229,2.615,0.650,6.562,6.994,-1.663,6.453,5.533
304.141,-1049.507,-281.598,148.734,-996.091,-313.385,-773.530,-399.567,19.550,-28.474,35.997,3.418,2.130,9.565,-0.843,5.966,6.048
304.151,78.334,176.056,44.361,-677.024,-173.462,-779.156,-343.888,36.255,-98.916,42.269,13.086,-23.875,38.874,1.725,1.183,11.793
304.162,-104.410,117.949,-18.506,-485.194,-75.630,-704.695,-268.445,-9.958,10.906,-2.342,10.733,-22.893,30.304,3.951,-4.433,16.398
304.172,-149.822,112.089,-28.028,-374.647,-14.872,-610.888,-194.031,-1.817,9.290,0.740,8.409,-19.010,23.723,5.107,-8.029,18.433
304.182,-151.531,99.882,-30.958,-302.597,22.187,-520.279,-129.128,1.329,4.964,1.092,6.586,-14.982,18.762,5.547,-9.916,18.857
304.193,-134.074,82.303,-29.737,-251.444,41.602,-440.378,-76.924,0.948,0.926,0.661,5.118,-11.648,15.019,5.544,-10.552,18.306
304.204,-101.236,49.832,-16.797,-205.481,47.141,-370.697,-37.869,0.574,-1.566,1.480,3.986,-9.033,12.213,5.276,-10.403,17.204
304.214,-56.069,21.999,-2.270,-160.550,40.965,-308.790,-12.134,-0.962,-3.312,2.112,3.049,-7.198,10.132,4.860,-9.822,15.839
304.224,-21.644,-6.566,10.546,-117.320,27.884,-252.561,1.960,-2.780,-5.625,2.184,2.216,-6.325,8.416,4.361,-9.104,14.370
304.235,8.873,-23.412,3.222,-79.024,12.942,-201.530,7.033,-4.332,-6.330,3.973,1.482,-6.165,7.157,3.822,-8.467,12.896
304.245,36.706,-40.624,-5.810,-44.410,-2.181,-155.385,5.797,-4.821,-6.092,4.282,0.740,-6.389,6.390,3.244,-8.004,11.541
304.256,80.775,-38.549,-8.008,-8.372,-12.754,-112.702,1.029,-4.713,-5.863,4.921,-0.010,-6.668,6.003,2.623,-7.711,10.369
304.266,115.200,-29.271,-14.722,29.288,-18.135,-71.640,-4.529,-3.060,-3.966,5.051,-0.562,-6.654,5.778,1.987,-7.508,9.396
304.277,154.386,-30.736,-17.530,68.206,-21.416,-31.346,-9.470,-0.754,-3.685,4.806,-0.711,-6.268,5.614,1.417,-7.287,8.595
304.287,199.065,-33.422,-25.586,107.857,-24.994,8.587,-14.034,0.517,-3.915,4.914,-0.579,-5.749,5.413,0.973,-7.000,7.924
304.297,231.048,-44.897,-13.623,145.310,-31.441,47.999,-18.894,0.847,-4.167,6.042,-0.361,-5.262,5.420,0.667,-6.657,7.378
304.308,267.670,-51.489,-22.901,181.645,-38.186,86.495,-24.329,1.551,-3.743,8.334,-0.092,-4.828,5.885,0.478,-6.290,7.015
304.318,276.460,-51.611,-16.675,212.844,-44.062,123.446,-30.073,2.371,-2.557,15.124,0.301,-4.303,7.373,0.405,-5.899,6.959
304.329,228.973,-12.425,-11.914,222.694,-39.245,154.305,-33.855,5.374,1.774,27.245,1.115,-3.275,10.980,0.485,-5.421,7.529
304.339,93.349,58.255,-0.561,191.899,-14.187,170.196,-30.605,6.028,10.073,29.976,2.251,-0.736,15.404,0.785,-4.616,8.916
304.349,43.665,68.265,-16.797,147.076,12.622,167.556,-19.535,1.566,6.459,9.275,2.287,1.175,14.816,1.113,-3.492,10.272
304.359,36.340,53.738,-10.327,112.088,27.464,153.573,-5.974,-0.251,1.868,5.331,1.780,1.454,12.869,1.295,-2.441,10.976
304.370,0.694,40.188,-10.083,78.245,31.316,133.237,5.510,-1.149,0.244,5.302,1.212,1.278,11.226,1.321,-1.624,11.150
304.380,-13.221,13.576,-5.322,49.230,26.450,109.517,12.760,-2.033,-0.129,7.055,0.590,1.019,10.222,1.212,-1.034,11.018
304.390,-32.997,-13.890,-2.026,23.564,14.848,84.884,14.682,-2.306,0.265,9.110,0.003,0.862,9.898,0.996,-0.613,10.795
304.400,-48.256,-37.084,-6.543,2.875,-1.057,61.083,11.396,-1.710,0.237,10.871,-0.380,0.739,10.049,0.727,-0.311,10.620
304.410,-43.495,-36.596,14.331,-12.214,-13.231,39.314,4.792,-0.431,-0.215,11.567,-0.429,0.526,10.347,0.479,-0.115,10.538
304.421,-29.945,-38.549,4.321,-19.931,-22.004,21.185,-2.831,0.704,-0.732,10.985,-0.211,0.244,10.518,0.313,-0.017,10.523
304.431,-24.818,-26.342,10.669,-21.792,-24.002,7.670,-9.447,1.516,-1.523,10.209,0.130,-0.122,10.490,0.247,-0.012,10.520
304.441,-14.442,-17.308,-0.073,-19.210,-21.013,-1.108,-13.414,1.738,-1.710,9.786,0.474,-0.471,10.337,0.271,-0.086,10.492
304.451,0.939,3.077,-2.637,-13.022,-14.301,-5.554,-14.412,1.738,-1.480,9.283,0.761,-0.709,10.124,0.356,-0.204,10.429
304.461,7.775,17.360,10.424,-5.767,-4.836,-6.307,-12.417,1.041,-0.919,9.577,0.876,-0.769,9.976,0.462,-0.323,10.341
304.471,17.907,16.627,5.419,0.357,1.726,-4.868,-8.592,0.423,-0.553,10.166,0.811,-0.726,9.988,0.544,-0.413,10.262
304.481,15.465,18.459,0.536,3.641,6.046,-2.500,-4.401,-0.064,-0.359,10.116,0.648,-0.648,10.030,0.580,-0.470,10.210
304.491,3.380,2.711,8.960,4.279,5.994,-0.416,-1.060,-0.122,-0.150,9.865,0.471,-0.543,10.014,0.569,-0.493,10.170
304.502,-1.258,-1.439,7.495,2.569,2.844,0.737,0.489,0.122,-0.129,9.627,0.376,-0.446,9.940,0.534,-0.490,10.126
304.512,-3.699,-5.955,-0.439,0.647,1.343,0.843,0.993,0.467,-0.467,9.850,0.384,-0.422,9.915,0.500,-0.476,10.082
304.522,3.502,-4.124,2.245,-0.637,0.226,0.391,0.851,0.581,-0.804,9.915,0.416,-0.486,9.911,0.479,-0.472,10.045
304.532,-4.432,-0.340,-2.637,-0.779,-0.518,0.103,0.424,0.675,-0.740,9.879,0.464,-0.548,9.905,0.472,-0.484,10.015
304.542,1.305,-9.373,2.123,-0.397,-1.261,-0.123,0.004,0.488,-0.574,9.778,0.482,-0.557,9.887,0.474,-0.500,9.989
304.552,0.450,1.002,1.391,-0.356,0.167,-0.249,-0.010,0.316,-0.431,9.901,0.454,-0.525,9.879,0.472,-0.507,9.966
304.562,0.572,-1.439,-2.270,-0.381,-0.105,-0.218,0.011,0.308,-0.431,9.901,0.424,-0.505,9.882,0.464,-0.508,9.947
304.572,-5.530,2.711,-0.561,-0.914,-0.098,-0.362,-0.118,0.474,-0.553,9.814,0.425,-0.516,9.868,0.455,-0.509,9.932
304.584,-1.502,4.542,-0.195,-0.686,1.180,-0.548,0.127,0.467,-0.510,9.807,0.437,-0.519,9.862,0.449,-0.511,9.915
304.594,-0.525,2.223,4.809,-1.309,0.792,-0.803,0.325,0.402,-0.474,9.865,0.432,-0.516,9.858,0.446,-0.513,9.903
304.605,-3.333,2.589,8.105,-1.384,1.370,-1.018,0.626,0.474,-0.495,9.814,0.433,-0.511,9.850,0.442,-0.513,9.890
304.615,-1.746,-1.805,-0.805,-0.406,0.328,-0.874,0.581,0.431,-0.531,9.865,0.433,-0.521,9.851,0.440,-0.514,9.881
304.625,0.939,-3.880,-4.834,-0.997,0.054,-0.864,0.528,0.438,-0.510,9.829,0.437,-0.522,9.844,0.439,-0.516,9.874
304.635,8.873,-7.786,-4.590,-0.564,-0.765,-0.928,0.277,0.423,-0.531,9.814,0.438,-0.515,9.845,0.439,-0.516,9.868
304.646,-0.892,2.589,3.588,-0.890,-0.295,-0.892,0.014,0.438,-0.495,9.901,0.439,-0.518,9.854,0.439,-0.516,9.864
304.656,3.746,5.030,-4.346,-0.581,-0.259,-0.906,-0.126,0.416,-0.546,9.829,0.436,-0.520,9.855,0.439,-0.517,9.862
304.666,-0.525,-0.584,-1.416,-0.316,1.120,-0.740,0.194,0.467,-0.574,9.857,0.439,-0.522,9.857,0.439,-0.517,9.861
304.676,0.206,1.734,-0.317,0.424,0.410,-0.429,0.231,0.395,-0.517,9.821,0.435,-0.523,9.857,0.438,-0.519,9.860
304.686,4.235,0.270,1.147,1.219,-0.166,0.042,0.135,0.416,-0.495,9.836,0.430,-0.520,9.852,0.437,-0.519,9.859
304.696,1.915,3.199,-0.439,-0.101,0.605,0.064,0.158,0.431,-0.481,9.857,0.430,-0.514,9.859,0.436,-0.519,9.859
304.706,1.427,3.199,8.960,-0.772,0.319,-0.247,0.168,0.502,-0.538,9.872,0.436,-0.517,9.861,0.435,-0.518,9.859
304.716,5.089,-6.444,3.954,-0.078,0.287,-0.301,0.284,0.402,-0.502,9.872,0.433,-0.513,9.863,0.435,-0.517,9.860
304.726,5.333,-0.096,-3.613,0.511,0.007,-0.121,0.254,0.467,-0.481,9.843,0.436,-0.510,9.860,0.435,-0.516,9.860
304.736,-2.234,-1.805,-1.538,0.142,0.184,0.045,0.246,0.409,-0.502,9.850,0.436,-0.503,9.857,0.435,-0.514,9.859
304.748,-1.258,5.152,7.739,0.039,0.717,0.068,0.288,0.431,-0.488,9.843,0.438,-0.507,9.855,0.436,-0.512,9.858
304.758,0.817,4.176,-1.294,0.511,0.908,0.168,0.469,0.409,-0.510,9.829,0.438,-0.506,9.849,0.437,-0.510,9.857
304.768,6.920,0.636,9.570,1.927,0.776,0.523,0.550,0.431,-0.546,9.843,0.441,-0.509,9.846,0.438,-0.510,9.855
304.778,-7.484,-0.340,1.757,0.212,0.244,0.706,0.510,0.438,-0.517,9.850,0.441,-0.512,9.843,0.438,-0.510,9.852
304.788,-9.925,3.199,11.279,-1.443,0.688,0.231,0.526,0.488,-0.488,9.886,0.443,-0.513,9.848,0.439,-0.511,9.851
304.798,-2.112,-1.072,-2.270,-0.314,0.471,-0.021,0.609,0.423,-0.531,9.814,0.438,-0.511,9.839,0.439,-0.511,9.849
304.808,0.939,-1.683,-1.416,0.156,0.817,-0.015,0.693,0.445,-0.495,9.857,0.441,-0.514,9.836,0.439,-0.511,9.846
304.820,-3.211,-0.218,1.757,-0.294,0.625,-0.064,0.707,0.452,-0.502,9.843,0.442,-0.508,9.839,0.439,-0.511,9.844
304.830,-0.037,-2.415,2.612,-0.215,-0.026,-0.126,0.573,0.445,-0.488,9.872,0.446,-0.510,9.843,0.441,-0.511,9.843
304.840,-1.380,0.147,-6.177,0.064,-0.714,-0.029,0.134,0.438,-0.495,9.793,0.441,-0.507,9.837,0.441,-0.510,9.842
304.850,-0.525,5.519,-2.026,0.241,-0.067,0.088,-0.030,0.481,-0.531,9.857,0.443,-0.511,9.837,0.441,-0.510,9.841
304.861,-1.990,0.025,2.123,-0.401,0.383,0.031,0.100,0.438,-0.538,9.857,0.446,-0.515,9.843,0.442,-0.511,9.841
304.873,-0.281,-1.927,-3.247,-0.379,0.372,-0.228,0.183,0.445,-0.560,9.843,0.441,-0.516,9.844,0.443,-0.512,9.842
304.883,-0.525,-0.462,3.344,0.299,0.781,-0.101,0.389,0.438,-0.474,9.872,0.439,-0.515,9.848,0.442,-0.513,9.843
304.893,3.502,1.002,-1.172,0.040,1.087,-0.073,0.612,0.431,-0.560,9.843,0.436,-0.517,9.847,0.441,-0.513,9.844
304.903,-2.112,-1.561,-4.468,-0.083,-0.080,-0.032,0.473,0.431,-0.467,9.836,0.436,-0.507,9.844,0.440,-0.513,9.844
304.913,3.136,6.373,-0.805,0.496,1.076,0.158,0.569,0.431,-0.531,9.872,0.436,-0.512,9.844,0.439,-0.512,9.844
304.923,5.577,-1.805,-5.566,0.618,1.095,0.249,0.803,0.481,-0.481,9.850,0.440,-0.507,9.844,0.439,-0.512,9.844
304.933,-0.525,-2.415,-6.055,0.444,0.790,0.367,0.863,0.445,-0.524,9.829,0.439,-0.509,9.847,0.439,-0.511,9.844
304.943,3.380,0.636,-6.421,0.143,1.318,0.255,0.986,0.445,-0.495,9.814,0.441,-0.507,9.843,0.439,-0.510,9.844
304.954,-1.502,1.490,2.368,-0.142,0.912,0.138,0.972,0.467,-0.488,9.843,0.442,-0.505,9.842,0.440,-0.510,9.844
304.964,-8.460,-3.270,-9.839,-0.856,0.373,0.018,0.817,0.438,-0.531,9.850,0.440,-0.511,9.847,0.440,-0.509,9.844
304.974,-0.892,-10.594,4.321,-1.687,-0.873,-0.506,0.498,0.431,-0.474,9.821,0.439,-0.512,9.845,0.440,-0.510,9.845
304.984,0.694,4.054,10.058,-1.946,0.615,-1.028,0.418,0.409,-0.524,9.879,0.433,-0.517,9.849,0.439,-0.511,9.845
304.994,2.281,-2.537,-3.979,-1.332,0.513,-1.197,0.437,0.481,-0.495,9.872,0.434,-0.513,9.851,0.437,-0.512,9.846
305.004,0.939,3.199,-0.683,-1.961,0.073,-1.482,0.313,0.438,-0.538,9.857,0.433,-0.518,9.851,0.436,-0.513,9.847
305.015,6.554,-1.439,0.781,-1.234,0.069,-1.621,0.299,0.402,-0.531,9.865,0.433,-0.519,9.848,0.436,-0.514,9.847
305.025,-3.699,-0.584,-6.665,-0.594,-0.284,-1.266,0.158,0.445,-0.474,9.872,0.435,-0.516,9.845,0.435,-0.515,9.847
305.037,3.746,-1.805,-6.543,-0.340,-0.747,-0.935,-0.046,0.459,-0.510,9.829,0.441,-0.518,9.851,0.436,-0.516,9.848
305.049,-2.356,-0.462,-1.172,-0.312,0.476,-0.625,0.062,0.445,-0.524,9.872,0.440,-0.518,9.849,0.437,-0.517,9.848
305.060,5.577,-0.462,0.292,-0.053,0.292,-0.461,0.226,0.416,-0.510,9.872,0.439,-0.518,9.852,0.438,-0.517,9.848
305.072,0.939,-2.415,4.199,0.444,-0.002,-0.298,0.197,0.438,-0.481,9.857,0.442,-0.514,9.850,0.439,-0.517,9.849
305.082,4.967,-1.439,-1.538,1.075,-0.164,0.034,0.106,0.431,-0.553,9.793,0.442,-0.521,9.841,0.440,-0.517,9.848
305.093,3.624,-2.171,6.274,0.274,-1.225,0.088,-0.229,0.423,-0.531,9.857,0.444,-0.520,9.842,0.441,-0.518,9.846
305.105,6.310,0.514,-6.299,0.605,-0.448,0.061,-0.463,0.474,-0.502,9.879,0.442,-0.516,9.853,0.441,-0.518,9.847
305.116,-1.014,-3.514,-8.740,0.450,-0.611,0.295,-0.450,0.438,-0.510,9.821,0.439,-0.514,9.846,0.441,-0.517,9.847
305.127,-2.723,0.270,-1.050,0.857,-0.399,0.498,-0.457,0.474,-0.502,9.814,0.438,-0.514,9.848,0.440,-0.516,9.848
305.138,-2.723,6.984,-1.172,0.151,-0.074,0.519,-0.529,0.423,-0.495,9.807,0.434,-0.513,9.840,0.439,-0.516,9.847
305.150,2.159,1.124,-1.416,0.280,0.164,0.444,-0.318,0.438,-0.502,9.872,0.439,-0.514,9.842,0.439,-0.515,9.845
305.161,2.159,2.467,-2.637,0.090,0.794,0.199,0.067,0.459,-0.546,9.857,0.442,-0.519,9.844,0.439,-0.516,9.845
305.173,1.793,-1.561,-1.050,1.263,0.756,0.423,0.328,0.431,-0.524,9.886,0.446,-0.517,9.853,0.441,-0.516,9.846
305.183,5.455,-2.537,-4.956,1.563,0.077,0.702,0.348,0.452,-0.581,9.836,0.445,-0.523,9.846,0.441,-0.517,9.846
305.194,-7.972,-4.124,-3.125,0.215,-1.192,0.777,-0.082,0.452,-0.538,9.850,0.443,-0.520,9.850,0.442,-0.518,9.847
305.206,2.159,-6.077,3.100,-0.263,-1.479,0.374,-0.442,0.445,-0.517,9.843,0.444,-0.520,9.847,0.442,-0.518,9.847
305.217,0.817,4.420,-7.397,0.154,-0.510,0.121,-0.695,0.416,-0.517,9.886,0.438,-0.523,9.846,0.442,-0.519,9.847
305.228,1.427,-0.950,-3.125,0.194,0.108,0.160,-0.407,0.409,-0.524,9.893,0.437,-0.518,9.846,0.441,-0.519,9.846
305.239,2.648,7.716,-0.195,-0.441,-0.017,-0.028,-0.358,0.445,-0.502,9.836,0.431,-0.513,9.846,0.438,-0.517,9.846
305.251,1.549,0.270,-6.543,0.798,0.827,0.052,-0.049,0.438,-0.459,9.865,0.431,-0.506,9.848,0.437,-0.515,9.846
305.262,2.281,-2.171,-0.073,0.290,0.826,0.161,0.308,0.438,-0.524,9.865,0.428,-0.509,9.856,0.435,-0.514,9.848
305.274,-1.990,-1.072,-1.416,0.467,0.400,0.383,0.457,0.431,-0.481,9.800,0.431,-0.510,9.846,0.434,-0.513,9.849
305.284,-0.647,2.955,2.368,0.147,0.128,0.434,0.340,0.445,-0.474,9.836,0.439,-0.511,9.843,0.434,-0.513,9.848
305.295,0.572,1.246,1.391,0.098,0.869,0.328,0.388,0.438,-0.538,9.814,0.441,-0.519,9.842,0.436,-0.514,9.847
305.307,-2.478,-3.392,-0.317,0.202,0.997,0.335,0.596,0.431,-0.524,9.872,0.439,-0.516,9.843,0.437,-0.514,9.845
305.317,0.328,1.490,-2.881,0.067,1.138,0.204,0.767,0.445,-0.524,9.821,0.440,-0.520,9.844,0.437,-0.515,9.845
305.328,-7.361,0.270,-1.416,-1.705,0.992,-0.221,0.893,0.459,-0.481,9.821,0.441,-0.514,9.853,0.438,-0.516,9.847
305.339,-3.943,-0.340,-0.195,-0.766,0.707,-0.389,0.924,0.431,-0.538,9.814,0.439,-0.513,9.855,0.438,-0.515,9.849
305.350,-0.525,2.589,-10.571,-0.564,0.572,-0.435,0.795,0.445,-0.502,9.865,0.444,-0.505,9.850,0.439,-0.513,9.850
305.362,1.061,1.368,-3.613,0.183,0.604,-0.339,0.701,0.423,-0.495,9.821,0.443,-0.502,9.845,0.441,-0.511,9.849
305.373,-4.676,-1.439,-5.200,-0.318,-0.024,-0.119,0.587,0.445,-0.517,9.850,0.445,-0.505,9.849,0.442,-0.509,9.848
305.383,-1.868,-1.072,0.536,-0.936,-0.115,-0.368,0.382,0.445,-0.546,9.893,0.444,-0.509,9.855,0.442,-0.509,9.849
305.395,5.944,-1.927,3.100,-0.950,-0.918,-0.799,-0.021,0.431,-0.531,9.865,0.437,-0.515,9.865,0.442,-0.510,9.852
305.406,1.915,3.932,3.100,-0.759,-0.138,-0.918,-0.213,0.459,-0.517,9.886,0.440,-0.510,9.864,0.441,-0.510,9.855
305.418,3.502,1.368,-2.637,-0.705,0.021,-0.948,-0.116,0.423,-0.488,9.857,0.438,-0.511,9.859,0.440,-0.511,9.856
305.429,2.281,2.467,-2.026,0.565,0.465,-0.550,-0.043,0.452,-0.531,9.850,0.443,-0.521,9.855,0.440,-0.512,9.856
305.440,-1.746,1.246,-3.979,-0.195,0.560,-0.334,0.198,0.402,-0.524,9.857,0.439,-0.514,9.860,0.441,-0.513,9.857
305.451,0.450,-1.194,7.861,0.130,0.285,-0.134,0.281,0.445,-0.567,9.901,0.438,-0.512,9.857,0.440,-0.512,9.856
305.463,2.404,0.758,6.274,0.570,0.172,0.164,0.258,0.431,-0.510,9.836,0.438,-0.507,9.857,0.440,-0.511,9.856
305.474,-2.112,0.147,-2.026,-0.498,-0.462,0.027,0.009,0.402,-0.488,9.843,0.437,-0.505,9.852,0.440,-0.510,9.855
305.486,4.479,5.275,14.941,0.152,0.041,-0.124,-0.177,0.459,-0.553,9.872,0.440,-0.501,9.857,0.440,-0.508,9.856
305.496,-3.821,-2.903,-9.229,0.709,0.166,0.144,-0.088,0.431,-0.567,9.836,0.440,-0.513,9.853,0.440,-0.508,9.855
305.507,1.427,4.298,9.448,1.233,1.257,0.542,0.194,0.409,-0.510,9.872,0.440,-0.516,9.847,0.440,-0.510,9.854
305.519,-3.943,2.101,-1.782,0.745,0.926,0.881,0.518,0.474,-0.524,9.893,0.436,-0.513,9.848,0.439,-0.511,9.852
305.530,-0.525,5.152,13.354,1.233,1.547,0.962,0.714,0.416,-0.553,9.879,0.440,-0.515,9.844,0.439,-0.511,9.849
305.541,7.286,6.984,8.227,1.222,1.819,0.947,1.015,0.452,-0.502,9.893,0.440,-0.520,9.848,0.439,-0.513,9.849
305.552,-0.525,7.472,0.048,2.005,1.862,1.389,1.224,0.431,-0.502,9.915,0.438,-0.516,9.851,0.439,-0.514,9.848
305.564,1.671,3.077,5.664,1.349,1.232,1.353,1.328,0.452,-0.488,9.872,0.436,-0.512,9.851,0.438,-0.514,9.849
305.575,2.526,-3.880,-10.938,0.867,-0.149,1.298,1.002,0.409,-0.495,9.843,0.431,-0.515,9.850,0.437,-0.514,9.849
305.587,-4.432,-4.246,-3.857,0.951,-0.262,1.260,0.636,0.445,-0.517,9.857,0.437,-0.512,9.850,0.436,-0.513,9.849
305.597,-2.112,1.124,-2.514,1.184,1.067,1.265,0.652,0.452,-0.524,9.850,0.440,-0.506,9.850,0.437,-0.512,9.850
305.609,13.390,6.007,2.856,0.934,1.693,0.871,0.851,0.438,-0.488,9.836,0.435,-0.512,9.848,0.437,-0.512,9.849
305.620,5.333,5.885,3.588,1.740,2.214,1.083,1.386,0.438,-0.502,9.908,0.430,-0.509,9.853,0.435,-0.511,9.849
305.632,3.624,-2.659,0.781,0.963,0.966,1.063,1.420,0.431,-0.510,9.843,0.428,-0.513,9.848,0.433,-0.512,9.849
305.643,3.624,-2.537,-0.195,0.430,0.500,0.879,1.095,0.402,-0.474,9.850,0.429,-0.506,9.850,0.432,-0.511,9.849
305.653,0.084,-0.584,-5.200,0.314,0.473,0.726,0.885,0.416,-0.553,9.865,0.432,-0.511,9.854,0.432,-0.510,9.850
305.665,2.404,-0.584,-12.769,0.190,0.580,0.460,0.753,0.431,-0.502,9.836,0.441,-0.516,9.849,0.434,-0.512,9.850
305.676,-1.746,-3.392,1.757,-0.074,0.364,0.294,0.708,0.438,-0.546,9.843,0.444,-0.522,9.842,0.437,-0.514,9.849
305.688,-1.136,-0.462,-2.881,0.347,0.375,0.353,0.575,0.423,-0.488,9.872,0.437,-0.519,9.841,0.437,-0.516,9.847
305.698,-1.380,-3.270,5.175,0.260,0.459,0.356,0.657,0.409,-0.502,9.829,0.436,-0.515,9.838,0.437,-0.516,9.845
305.710,0.450,-1.927,-3.491,0.742,0.992,0.475,0.780,0.409,-0.510,9.821,0.434,-0.516,9.835,0.437,-0.516,9.843
305.721,-4.554,2.955,-5.688,0.259,2.080,0.663,1.089,0.438,-0.524,9.872,0.432,-0.523,9.839,0.436,-0.517,9.841
305.733,-4.676,3.932,10.058,-0.416,1.690,0.447,1.209,0.438,-0.481,9.879,0.435,-0.523,9.846,0.435,-0.519,9.842
305.744,4.357,0.392,-0.928,0.269,0.483,0.266,1.029,0.431,-0.546,9.886,0.438,-0.521,9.851,0.436,-0.520,9.844
305.754,-4.432,0.025,5.297,-0.411,-0.516,0.168,0.613,0.459,-0.495,9.850,0.438,-0.520,9.851,0.436,-0.520,9.845
305.766,-2.723,0.270,-3.491,-0.430,-0.656,-0.048,0.101,0.467,-0.474,9.829,0.442,-0.512,9.850,0.437,-0.519,9.847
305.776,-0.525,-4.612,-8.008,-0.182,-1.176,-0.078,-0.169,0.452,-0.517,9.865,0.444,-0.513,9.850,0.438,-0.518,9.847
305.786,2.526,1.124,4.687,-0.127,-1.036,-0.163,-0.512,0.409,-0.538,9.829,0.439,-0.518,9.845,0.439,-0.517,9.847
305.796,-2.601,3.688,2.978,-0.492,-0.519,-0.216,-0.567,0.445,-0.502,9.886,0.446,-0.515,9.847,0.440,-0.517,9.847
305.806,-1.624,-2.171,2.123,0.347,-0.367,-0.038,-0.498,0.395,-0.538,9.865,0.433,-0.518,9.841,0.439,-0.517,9.845
305.816,-0.647,-3.514,-7.764,0.236,-1.132,0.112,-0.672,0.445,-0.524,9.879,0.434,-0.518,9.846,0.438,-0.517,9.845
305.826,-0.892,1.734,-3.979,-0.333,-0.956,-0.026,-0.803,0.445,-0.495,9.829,0.440,-0.515,9.847,0.438,-0.517,9.846
305.836,-0.647,1.490,2.490,-0.487,-0.683,-0.213,-0.864,0.409,-0.474,9.857,0.434,-0.515,9.848,0.438,-0.517,9.846
305.846,-2.601,3.688,5.419,-1.083,0.921,-0.484,-0.489,0.409,-0.488,9.814,0.433,-0.517,9.844,0.438,-0.517,9.846
305.856,-8.460,0.147,2.978,-1.107,0.297,-0.577,-0.238,0.416,-0.524,9.829,0.427,-0.522,9.846,0.436,-0.518,9.846
305.867,3.380,3.810,-10.571,0.671,0.574,-0.277,-0.060,0.402,-0.538,9.821,0.429,-0.526,9.843,0.434,-0.519,9.846
305.877,3.136,-3.514,-1.660,0.686,0.993,-0.051,0.314,0.431,-0.524,9.829,0.431,-0.528,9.843,0.434,-0.521,9.845
305.887,-6.141,1.490,1.269,-0.331,0.359,0.050,0.360,0.409,-0.531,9.850,0.430,-0.529,9.846,0.433,-0.523,9.845
305.897,1.671,4.298,3.710,-0.356,1.037,-0.138,0.494,0.459,-0.467,9.850,0.437,-0.520,9.854,0.434,-0.523,9.847
305.907,-4.432,0.147,-0.928,-0.176,1.179,-0.111,0.726,0.438,-0.502,9.865,0.438,-0.519,9.849,0.434,-0.523,9.847
305.917,2.404,-5.345,-4.346,-0.730,-0.677,-0.300,0.461,0.481,-0.531,9.829,0.440,-0.518,9.848,0.435,-0.522,9.848
