R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
232.387,10.338,-14.256,-31.446,-54.093,-12.562,-94.105,-24.743,-16.654,-2.464,26.800,-0.080,0.544,15.460,0.545,0.361,15.175
232.398,-7.972,28.224,-14.966,-37.252,-6.233,-81.199,-20.859,15.088,-8.708,4.117,0.096,0.395,15.228,0.373,0.392,15.219
232.409,-10.047,-2.049,-36.207,-19.836,-0.893,-66.856,-16.222,12.516,-3.915,-4.526,0.699,-0.196,14.194,0.379,0.292,15.155
232.420,120.205,41.531,-13.501,2.775,6.699,-51.915,-11.162,5.589,8.916,13.378,0.833,0.121,13.964,0.482,0.210,14.891
232.431,88.710,37.624,-38.282,19.898,16.181,-35.205,-4.789,-25.219,8.478,34.775,0.243,0.556,14.429,0.544,0.269,14.777
232.442,71.864,45.803,-43.165,34.084,22.939,-18.833,1.495,9.283,-18.012,11.955,0.113,-0.098,14.527,0.399,0.265,14.756
232.453,64.173,42.873,-43.165,46.378,30.482,-3.499,8.095,16.302,-5.079,-5.122,0.818,-0.571,13.823,0.408,0.135,14.711
232.464,156.217,95.365,-5.200,57.182,41.487,10.139,15.575,-6.128,11.266,37.786,0.822,0.012,14.161,0.558,0.066,14.453
232.475,28.283,83.890,-34.986,61.571,49.251,23.298,23.495,1.623,-3.333,10.382,0.766,0.385,14.017,0.530,0.167,14.490
232.486,70.887,90.360,-52.077,62.541,53.529,32.699,30.438,19.119,12.810,-0.488,1.082,0.632,13.342,0.582,0.166,14.301
232.497,80.531,44.216,-7.886,62.784,58.717,40.233,37.323,-15.490,-13.694,22.029,1.059,-0.058,12.988,0.710,0.259,14.089
232.508,52.332,51.663,-14.844,59.635,56.667,45.114,42.237,24.041,-0.718,-2.794,1.205,-0.201,12.674,0.692,0.140,13.916
232.519,51.111,90.116,4.687,53.362,64.765,47.576,47.368,-20.937,-5.475,31.053,1.626,-0.005,12.338,0.955,0.192,13.583
232.529,-9.803,87.186,-29.981,45.560,68.159,47.900,52.382,24.012,-5.223,-2.557,1.800,0.125,12.324,0.984,0.170,13.464
232.540,4.357,67.044,3.588,32.290,67.714,44.834,56.508,-13.184,2.924,35.156,2.167,0.197,11.958,1.283,0.191,13.093
232.551,-83.169,43.728,-32.789,20.529,63.912,40.206,58.597,13.148,4.979,-19.715,1.976,0.564,11.474,1.346,0.199,13.022
232.561,-35.683,71.195,9.204,-1.483,59.764,31.119,58.830,-7.515,-7.192,38.555,1.994,0.441,11.762,1.476,0.279,12.634
232.571,-146.404,61.551,-17.774,-20.382,59.546,20.186,58.879,9.333,28.100,-19.974,1.341,0.376,12.172,1.470,0.178,12.690
232.581,-85.367,79.007,0.414,-38.683,55.230,7.112,57.926,16.238,-13.134,24.105,2.120,0.591,11.728,1.434,0.311,12.525
232.592,-85.855,40.188,16.162,-53.058,49.012,-7.252,56.179,-4.842,11.618,14.521,1.986,0.243,12.265,1.633,0.283,12.412
232.602,-165.447,42.751,-10.816,-72.854,44.754,-21.597,53.546,12.020,-6.265,-0.811,1.873,0.650,11.943,1.602,0.348,12.457
232.613,-104.410,31.032,7.739,-88.294,34.995,-37.578,49.303,-6.452,1.099,17.042,1.407,0.226,12.667,1.654,0.343,12.376
232.624,-199.872,-29.393,9.936,-106.263,27.057,-52.520,44.730,13.357,1.199,12.660,1.370,0.301,12.442,1.521,0.286,12.477
232.635,-115.641,-14.134,9.814,-113.811,17.907,-67.804,38.570,-18.084,6.782,12.537,0.717,0.149,12.975,1.532,0.278,12.462
232.645,-208.539,-11.571,-1.050,-130.029,10.408,-81.283,32.116,15.296,-7.141,17.847,0.726,0.067,12.859,1.266,0.228,12.583
232.656,-151.775,-26.220,8.349,-137.868,1.681,-95.295,25.112,-12.609,19.155,8.995,0.735,0.718,12.436,1.294,0.276,12.508
232.667,-172.894,-17.796,6.762,-143.888,-5.140,-106.483,17.927,4.742,-14.643,21.468,0.619,0.551,12.418,1.090,0.387,12.499
232.677,-148.113,-31.957,11.401,-143.305,-12.635,-116.058,10.837,1.609,24.960,-2.026,0.909,1.044,11.921,1.126,0.414,12.420
232.688,-141.765,-38.793,15.796,-142.823,-21.870,-122.582,3.263,2.881,-12.207,21.655,1.399,0.821,11.819,1.085,0.583,12.299
232.699,-168.499,-57.715,-11.914,-137.488,-32.596,-126.413,-4.825,20.082,18.932,-11.733,1.744,1.035,11.285,1.155,0.559,12.233
232.710,-30.555,-30.370,32.154,-129.257,-40.132,-128.732,-13.437,-14.269,-6.021,33.194,1.469,0.780,11.998,1.296,0.672,12.015
232.720,-133.830,-63.452,0.658,-117.646,-45.896,-126.054,-20.975,13.055,1.171,-13.177,1.594,0.749,11.002,1.264,0.669,12.063
232.730,9.362,-48.437,32.764,-103.540,-52.749,-122.676,-28.592,-12.581,9.455,31.290,0.708,0.946,12.053,1.314,0.675,11.817
232.741,-84.634,-109.230,9.570,-93.297,-60.182,-115.461,-35.609,-5.288,-9.477,1.135,0.747,0.539,11.448,1.167,0.731,11.921
232.751,-17.494,-72.730,-11.182,-76.098,-64.829,-107.005,-42.553,7.608,19.873,14.499,0.332,0.408,11.420,1.032,0.557,11.773
232.761,31.213,-59.546,19.458,-55.554,-65.564,-95.904,-48.417,-1.501,-1.128,19.478,0.745,0.437,11.844,0.953,0.582,11.733
232.771,-65.713,-58.325,-26.319,-40.516,-66.571,-82.506,-53.000,24.766,1.077,-11.560,0.822,0.442,11.660,0.801,0.563,11.876
232.783,8.996,-75.782,-26.075,-17.920,-66.053,-64.814,-56.974,14.025,22.237,-0.265,1.224,1.239,11.290,0.928,0.524,11.626
232.795,101.772,-73.584,-3.491,9.907,-60.542,-44.433,-58.515,-16.166,8.787,15.304,0.934,1.381,11.110,1.040,0.748,11.497
232.807,141.202,-58.203,21.045,37.665,-59.608,-21.387,-59.159,-20.491,-7.055,33.784,-0.330,0.831,12.041,0.883,0.801,11.444
232.818,82.240,-38.061,-3.979,53.972,-52.744,1.450,-57.826,8.535,-25.269,-5.719,0.356,-0.206,11.154,0.558,0.794,11.717
232.828,117.031,-5.955,-26.075,71.499,-42.634,21.266,-53.883,3.276,13.845,11.345,0.483,-0.255,10.851,0.666,0.436,11.434
232.839,135.586,6.251,15.063,84.517,-31.723,39.601,-48.230,-9.369,-5.769,21.720,0.211,-0.069,11.567,0.603,0.393,11.352
232.851,61.121,3.932,-28.150,90.227,-19.190,55.838,-40.398,4.469,-4.792,-0.905,0.618,-0.255,11.010,0.487,0.281,11.517
232.863,79.310,-22.924,-14.478,96.364,-10.121,68.072,-31.491,21.468,-8.765,-18.745,1.117,-0.864,10.324,0.563,0.007,11.321
232.873,150.235,-11.937,9.936,97.297,0.288,75.021,-23.947,-25.068,-22.209,26.175,0.894,-1.544,10.218,0.707,-0.110,11.109
232.883,123.135,23.586,-7.886,101.243,8.340,81.000,-16.608,5.230,12.767,1.767,0.077,-1.693,10.693,0.621,-0.485,11.037
232.893,105.556,26.760,6.762,98.587,15.808,85.743,-9.046,5.273,-18.487,19.737,0.593,-1.588,10.832,0.505,-0.579,10.991
232.903,79.676,32.741,2.978,96.371,28.028,88.456,-0.345,-8.715,4.620,5.582,0.536,-1.784,11.209,0.601,-0.791,11.030
232.914,83.094,48.977,-0.195,90.050,35.954,89.563,8.321,3.484,-17.732,34.085,0.567,-1.775,11.682,0.543,-0.907,11.055
232.925,61.365,43.484,-9.961,86.650,43.775,88.959,16.800,-7.982,6.926,-10.835,0.580,-1.596,11.416,0.626,-1.043,11.206
232.935,63.074,92.069,-8.374,78.584,53.137,87.020,25.137,5.690,-10.978,33.561,0.736,-1.342,11.418,0.592,-1.087,11.154
232.946,51.844,90.848,-6.055,73.354,59.944,83.608,33.044,-8.133,7.199,-9.110,0.762,-1.029,11.092,0.681,-1.064,11.192
232.957,16.320,80.838,-17.285,66.062,66.164,80.336,41.124,13.795,18.867,16.001,0.509,-0.431,10.436,0.595,-1.096,11.090
232.967,40.857,125.518,-19.605,57.051,70.440,74.844,47.605,-0.488,-3.578,2.902,0.819,-0.071,10.356,0.615,-0.850,10.956
232.978,-4.065,77.787,-41.456,48.785,73.765,69.350,54.057,1.106,24.235,13.457,0.538,-0.094,10.325,0.640,-0.839,10.860
232.989,26.940,96.342,-37.306,42.465,75.601,63.035,59.062,16.223,-13.055,6.265,0.849,0.134,10.256,0.570,-0.624,10.769
233.000,1.549,66.678,-36.817,35.530,76.814,56.872,63.444,-11.266,-0.632,16.669,1.006,-0.144,10.331,0.700,-0.489,10.683
233.010,-23.475,50.076,-44.630,28.138,72.366,50.582,65.959,3.463,15.397,6.682,0.476,0.422,10.791,0.681,-0.474,10.686
233.021,-16.639,53.494,-61.232,24.899,68.972,44.845,66.919,5.855,-4.727,2.486,0.547,0.615,10.359,0.593,-0.259,10.719
233.032,16.686,88.773,-26.807,20.038,67.660,38.714,66.861,1.731,10.253,23.653,0.755,0.515,10.632,0.616,-0.153,10.581
233.042,-27.504,60.330,-24.976,15.916,63.752,33.569,66.293,8.183,11.237,-7.034,0.925,0.858,10.543,0.640,-0.020,10.664
233.053,-13.465,36.892,-43.165,11.463,57.682,28.531,64.922,8.866,4.203,13.816,1.218,1.014,10.211,0.732,0.147,10.605
233.064,9.606,29.811,-29.981,8.353,48.141,23.481,61.387,9.764,-16.216,14.952,1.406,0.624,10.500,0.803,0.336,10.522
233.074,9.118,5.030,-12.402,6.984,41.445,19.382,57.112,-16.403,-8.859,6.876,1.282,-0.173,10.398,0.979,0.320,10.534
233.085,7.286,-11.449,-16.675,4.774,31.463,15.883,51.593,-10.224,8.528,14.061,0.140,0.243,10.565,0.942,0.188,10.496
233.096,-10.535,-2.415,-38.893,2.398,22.852,13.014,44.990,2.514,-13.795,5.726,-0.019,0.046,10.349,0.708,0.227,10.531
233.106,-4.065,-9.495,-36.817,-0.087,14.352,9.923,37.896,-8.327,11.165,27.992,0.111,0.080,10.454,0.638,0.188,10.427
233.117,-26.649,-14.256,-27.173,-2.894,7.132,7.094,30.645,12.645,6.035,-3.721,0.255,0.317,10.550,0.523,0.170,10.520
233.128,-38.368,-30.614,-39.869,-9.095,-3.107,3.756,23.105,6.876,-0.934,20.807,0.653,0.369,10.289,0.515,0.237,10.482
233.139,-7.972,-4.002,-8.374,-12.790,-10.874,-0.536,14.862,5.395,-0.926,1.825,0.863,0.236,10.249,0.569,0.253,10.430
233.150,-46.791,-44.287,-21.802,-14.967,-16.428,-3.713,7.627,3.642,1.602,4.375,0.907,0.296,9.783,0.626,0.244,10.395
233.161,1.549,-30.980,4.077,-16.614,-24.536,-7.272,0.016,0.840,-9.685,19.148,1.018,0.274,9.702,0.684,0.311,10.182
233.172,-40.688,-59.180,-5.200,-18.513,-29.152,-9.752,-6.698,-7.393,6.603,3.851,0.778,0.054,9.825,0.762,0.241,10.181
233.183,-0.892,-52.221,-15.332,-22.118,-35.917,-12.751,-13.462,3.520,-18.947,22.395,0.656,-0.215,10.003,0.710,0.228,10.076
233.194,-34.096,-82.496,-3.003,-23.028,-41.057,-15.110,-19.828,-18.523,8.068,1.437,0.212,-0.483,10.058,0.728,0.083,10.137
233.204,-77.676,-50.756,-14.722,-31.219,-45.157,-18.069,-25.910,17.035,9.103,16.468,0.338,-0.078,9.960,0.564,-0.040,10.087
233.215,-35.194,-30.248,9.448,-31.865,-44.335,-21.671,-30.706,-3.362,6.243,2.378,0.607,0.195,9.957,0.599,0.048,10.092
233.226,-57.656,-39.892,-0.073,-33.420,-44.463,-24.210,-33.985,16.144,5.166,7.343,0.925,0.172,9.660,0.619,0.001,10.062
233.237,8.873,-30.736,30.322,-34.076,-43.530,-27.272,-36.589,-13.342,-21.634,17.143,0.925,-0.594,10.248,0.736,0.064,9.988
233.247,-69.619,-61.865,-3.613,-34.146,-44.977,-28.294,-38.290,6.998,13.479,8.270,0.744,-0.556,10.135,0.728,-0.146,10.070
233.258,20.104,-30.492,26.538,-32.951,-43.434,-30.006,-39.812,-8.004,-16.978,28.445,0.682,-0.772,10.786,0.738,-0.145,10.044
233.269,-108.561,-63.696,-3.003,-31.501,-41.480,-29.655,-40.156,12.020,20.707,-18.695,0.749,-0.464,10.086,0.690,-0.317,10.257
233.279,44.763,-2.537,46.436,-30.831,-39.222,-30.886,-40.367,-3.262,-13.630,42.197,0.839,-0.475,10.212,0.738,-0.266,10.061
233.290,-42.275,-39.404,8.227,-26.642,-35.601,-29.923,-39.437,-0.603,2.960,-25.851,0.537,-0.692,10.665,0.727,-0.378,10.345
233.301,-15.296,-63.208,15.063,-26.924,-38.817,-29.003,-38.833,-3.341,-3.161,41.838,0.560,-0.670,10.174,0.677,-0.407,10.223
233.311,-9.437,-32.567,36.792,-20.339,-35.819,-27.522,-38.321,-7.285,-0.294,-3.685,0.482,-0.653,9.689,0.732,-0.453,10.131
233.322,17.541,-30.492,30.811,-13.580,-34.488,-24.572,-37.333,1.853,-1.329,3.024,-0.106,-0.773,8.826,0.593,-0.492,10.007
233.332,-10.535,-14.867,10.424,-8.890,-33.548,-20.777,-36.625,16.848,11.057,0.438,-0.077,-0.397,8.106,0.383,-0.571,9.753
233.342,7.286,-24.144,5.541,-5.847,-32.281,-17.281,-35.677,12.933,-2.521,0.388,0.709,0.267,7.128,0.324,-0.451,9.390
233.352,17.419,-20.848,5.664,-2.322,-31.893,-13.865,-34.913,4.699,-7.357,4.928,1.222,0.561,6.332,0.423,-0.248,8.919
233.362,21.081,-36.108,2.856,0.687,-33.183,-10.586,-34.390,3.556,-8.104,6.157,1.435,0.435,5.735,0.561,-0.080,8.402
233.373,19.982,-39.281,6.884,4.357,-33.241,-7.218,-34.070,2.349,-4.296,5.453,1.428,0.202,5.416,0.693,0.006,7.909
233.384,21.569,-42.822,0.414,8.599,-34.915,-3.603,-34.120,1.106,-1.113,5.661,1.364,-0.055,5.211,0.800,0.013,7.460
233.396,28.772,-40.746,-3.491,13.211,-35.275,0.232,-34.348,-0.797,-0.194,2.823,1.212,-0.213,5.047,0.882,-0.019,7.075
233.407,35.730,-36.352,-4.468,17.873,-35.554,4.247,-34.682,-0.775,0.553,1.595,1.021,-0.251,4.805,0.915,-0.062,6.721
233.418,27.429,-33.544,-13.745,21.128,-35.597,8.222,-34.911,-0.754,0.502,2.019,0.951,-0.144,4.478,0.932,-0.085,6.376
233.429,45.007,-28.051,-18.750,26.278,-35.060,12.335,-35.070,-2.090,-3.003,2.715,0.883,-0.187,4.169,0.947,-0.085,6.023
233.440,49.646,-27.684,-37.672,31.489,-34.053,16.721,-34.932,-1.465,-3.068,4.900,0.722,-0.301,3.996,0.928,-0.100,5.685
233.452,58.680,-28.539,-17.408,36.850,-32.545,21.246,-34.434,2.565,0.431,2.536,0.732,-0.306,3.757,0.886,-0.135,5.378
233.463,58.558,-16.332,-31.812,41.511,-30.064,25.888,-33.621,1.235,1.631,2.442,0.585,-0.201,3.544,0.834,-0.160,5.082
233.474,63.074,-20.360,-25.586,47.155,-27.351,30.770,-32.255,-0.538,1.178,2.694,0.442,-0.259,3.384,0.777,-0.184,4.808
233.485,76.625,-22.435,-26.685,53.693,-24.930,35.948,-30.564,-1.846,0.179,3.240,0.409,-0.291,3.277,0.727,-0.205,4.556
233.497,79.066,-11.204,-38.893,60.016,-22.411,41.508,-28.737,-0.581,-0.388,2.385,0.348,-0.247,3.208,0.678,-0.215,4.336
233.508,92.982,-5.101,-35.719,67.318,-18.644,47.307,-26.500,0.237,0.215,3.297,0.300,-0.113,3.125,0.621,-0.204,4.133
233.519,96.523,-0.950,-33.155,73.707,-14.696,53.354,-23.865,1.401,1.135,1.717,0.161,0.077,3.034,0.546,-0.169,3.959
233.530,107.265,8.326,-36.817,80.598,-9.841,59.557,-20.751,1.688,-1.595,2.859,0.088,0.040,2.970,0.462,-0.126,3.797
233.541,105.190,24.684,-44.508,86.242,-3.253,65.760,-16.980,2.701,-2.363,2.399,0.024,-0.031,2.892,0.373,-0.095,3.652
233.553,106.044,22.243,-40.724,91.695,3.004,71.822,-12.482,2.184,-2.011,1.544,0.126,-0.191,2.832,0.315,-0.093,3.524
233.564,119.717,31.520,-45.485,98.259,10.458,77.882,-7.352,1.070,-0.495,3.132,0.403,-0.249,2.783,0.316,-0.109,3.398
233.575,119.595,42.629,-46.583,103.810,18.892,83.916,-1.445,1.113,0.014,2.313,0.654,-0.306,2.725,0.361,-0.138,3.291
233.586,129.483,59.964,-39.503,109.979,27.632,89.933,5.106,0.402,1.056,2.026,0.778,-0.293,2.632,0.427,-0.171,3.187
233.598,121.670,61.917,-35.963,114.713,36.439,95.862,12.280,-0.826,1.415,2.988,0.675,-0.275,2.608,0.481,-0.202,3.089
233.609,130.459,65.213,-39.259,120.133,44.167,101.540,19.691,-0.495,1.609,2.098,0.550,-0.299,2.594,0.505,-0.234,3.010
233.620,141.934,74.735,-28.150,125.398,52.021,107.067,27.135,-2.191,2.083,3.082,0.328,-0.221,2.648,0.496,-0.247,2.946
233.631,137.051,80.594,-8.130,129.590,59.582,112.424,34.702,-2.083,1.652,2.579,0.171,-0.191,2.739,0.462,-0.248,2.910
233.643,144.864,99.516,-3.613,133.463,67.365,117.372,42.182,-0.086,-0.186,3.693,0.093,-0.131,2.860,0.414,-0.233,2.892
233.654,140.469,91.703,2.245,136.095,73.863,121.895,49.635,-1.480,-0.934,2.924,-0.029,-0.048,2.962,0.355,-0.199,2.900
233.665,150.723,101.347,-3.491,138.085,80.534,125.688,56.818,-0.567,-1.745,3.944,-0.093,0.010,3.079,0.287,-0.157,2.921
233.676,147.550,102.323,7.739,139.680,85.618,129.003,63.565,0.028,-1.544,3.829,-0.137,-0.043,3.176,0.216,-0.128,2.959
233.687,142.789,106.596,19.458,139.709,90.591,131.647,69.925,-0.064,-0.574,4.246,-0.099,-0.108,3.267,0.161,-0.118,3.002
233.699,132.290,105.742,24.707,138.359,94.545,133.436,75.766,-2.715,1.983,5.654,-0.083,-0.130,3.411,0.136,-0.132,3.055
233.710,110.195,99.150,37.403,134.778,97.954,134.221,81.128,-4.663,3.664,5.374,-0.271,-0.005,3.617,0.105,-0.141,3.131
233.721,108.364,113.066,26.782,128.744,100.138,133.355,85.587,-0.337,1.120,4.497,-0.662,0.343,3.915,0.001,-0.078,3.248
233.732,93.959,106.596,43.384,120.754,99.352,130.865,88.999,8.650,-2.155,2.450,-0.975,0.545,4.127,-0.197,0.029,3.395
233.744,76.869,114.409,43.018,110.783,100.413,126.634,91.635,14.427,-3.175,0.840,-0.381,0.382,4.067,-0.352,0.119,3.532
233.755,53.553,95.976,31.665,98.230,100.735,120.579,93.862,-4.763,5.518,7.041,0.229,0.452,4.117,-0.269,0.141,3.621
233.766,31.213,91.215,37.647,83.362,98.790,112.586,95.269,-3.427,-4.023,9.692,0.286,0.758,4.383,-0.143,0.246,3.707
233.777,24.133,85.966,54.371,67.427,96.149,102.428,95.744,8.198,-13.500,4.476,0.513,0.544,4.700,-0.094,0.404,3.865
233.788,1.061,83.768,68.410,50.077,94.308,90.535,95.512,-15.483,6.919,7.860,0.479,-0.023,4.879,0.092,0.327,4.010
233.800,-26.649,92.680,73.537,32.544,94.230,77.529,95.252,1.156,6.222,7.738,0.121,-0.090,5.313,0.124,0.208,4.198
233.811,-63.027,78.031,51.075,12.421,90.041,62.919,94.249,3.182,5.173,-9.139,-0.006,0.177,5.162,0.087,0.160,4.447
233.822,-74.624,60.208,48.267,-9.508,83.946,46.682,92.227,4.634,0.308,23.272,0.112,0.559,5.146,0.055,0.196,4.502
233.833,-47.890,99.760,45.948,-27.583,82.487,29.088,89.719,-0.560,-19.090,7.012,0.397,0.382,6.239,0.109,0.350,4.726
233.844,-85.245,83.158,45.826,-40.752,82.204,12.746,87.836,-1.372,10.497,10.353,0.556,-0.271,6.591,0.176,0.240,5.043
233.854,-83.780,63.992,51.319,-53.110,82.139,-2.859,86.620,-19.773,16.001,12.803,-0.319,-0.128,7.167,0.257,0.056,5.322
233.864,-138.103,75.833,49.366,-64.468,80.818,-16.797,85.316,22.970,13.709,2.708,-0.812,0.731,7.274,-0.029,0.051,5.689
233.874,-74.624,52.761,29.834,-71.920,75.767,-30.155,83.329,5.051,-14.089,10.906,-0.072,1.091,7.481,-0.119,0.274,5.946
233.884,-105.631,78.641,13.476,-78.221,72.159,-41.468,80.637,3.693,-2.514,11.639,0.876,0.343,7.399,-0.018,0.360,6.198
233.894,-73.037,47.756,31.055,-80.727,68.455,-51.381,78.006,-15.203,4.907,9.189,0.693,0.114,7.847,0.240,0.299,6.424
233.905,-94.400,44.949,9.570,-81.076,62.934,-58.333,74.742,5.022,11.826,6.753,0.204,0.967,8.091,0.204,0.285,6.715
233.915,-71.084,51.419,4.321,-78.908,57.057,-63.752,70.686,18.386,-14.147,2.974,0.289,0.932,8.140,0.118,0.507,6.983
233.925,2.770,32.863,9.936,-69.182,52.915,-66.353,66.626,-12.753,-17.617,16.863,0.479,-0.269,8.403,0.236,0.514,7.163
233.935,-50.087,-5.101,-11.304,-58.080,46.710,-64.797,62.344,-12.602,20.836,5.245,0.082,-0.774,8.615,0.277,0.179,7.422
233.945,-46.791,43.728,-23.633,-46.532,41.336,-60.634,57.375,12.214,17.725,6.222,0.069,0.374,8.483,0.201,0.078,7.615
233.955,17.419,33.352,-18.018,-36.811,37.413,-55.792,52.731,7.019,-18.012,19.564,0.404,1.179,8.677,0.202,0.346,7.713
233.965,45.740,8.082,-20.704,-24.134,32.573,-49.204,48.091,-9.081,-14.679,10.015,0.248,0.409,9.303,0.245,0.461,7.954
233.976,2.037,-1.194,-38.893,-13.375,28.549,-40.860,43.562,0.107,10.633,-3.815,0.071,-0.176,9.330,0.208,0.306,8.271
233.986,-8.582,17.604,-60.133,-6.417,23.763,-32.552,38.888,13.220,8.643,6.480,0.776,0.256,8.704,0.211,0.250,8.382
233.996,36.218,54.837,-30.347,0.925,22.360,-25.117,34.506,-1.753,0.179,20.980,1.018,0.188,9.042,0.369,0.283,8.383
234.007,15.710,37.502,-27.418,6.346,20.816,-17.721,31.167,5.848,11.532,4.152,1.022,0.619,9.367,0.505,0.275,8.547
234.018,31.213,37.380,-44.020,11.808,22.409,-10.681,29.056,15.620,-16.712,4.497,1.270,1.131,9.213,0.558,0.495,8.708
234.028,45.496,20.656,-31.080,13.706,20.563,-5.146,27.113,-7.472,-17.093,19.284,1.991,0.397,8.991,0.823,0.611,8.714
234.038,25.109,-7.786,-26.441,16.602,20.662,0.042,25.748,-17.294,8.866,13.687,1.308,-0.227,9.306,1.027,0.408,8.765
234.048,-2.112,11.622,-45.973,13.713,21.342,3.937,24.718,-0.194,10.554,6.667,0.486,0.758,9.535,0.952,0.319,8.903
234.058,6.432,37.990,-38.160,7.029,23.269,5.164,23.971,4.548,-15.735,14.880,0.383,1.009,9.709,0.799,0.522,9.012
234.069,9.972,49.587,-34.742,4.051,27.663,4.924,24.421,-6.804,-1.106,8.643,0.609,0.006,9.922,0.797,0.496,9.167
234.080,-30.922,23.586,-55.128,-2.394,29.984,3.858,25.742,-3.341,12.351,11.000,0.101,0.434,9.736,0.714,0.366,9.290
234.090,-12.611,35.061,-34.620,-11.023,31.585,0.652,27.011,-6.279,-18.760,22.374,-0.168,0.131,10.224,0.579,0.401,9.360
234.101,-43.617,14.430,-26.197,-16.776,33.388,-3.049,28.514,-9.829,1.149,-3.412,-0.374,-0.622,10.744,0.458,0.231,9.656
234.112,-45.082,29.201,-40.480,-27.400,35.225,-8.122,30.119,-5.712,0.510,19.550,-0.553,-0.280,10.680,0.281,0.088,9.818
234.123,-59.365,50.076,-9.106,-38.533,38.632,-14.981,31.871,-11.309,4.813,10.777,-0.906,-0.189,11.017,0.139,0.017,9.961
234.134,-117.228,22.243,-43.165,-46.982,39.156,-21.622,33.819,10.152,5.848,-5.726,-1.004,0.084,10.789,-0.133,-0.024,10.233
234.144,-48.012,48.611,-6.665,-57.067,39.801,-30.117,35.131,-15.778,0.862,36.564,-1.062,0.176,11.099,-0.224,0.041,10.219
234.155,-146.160,20.290,-45.240,-67.350,41.971,-38.036,36.908,14.873,15.469,-9.469,-0.820,0.512,11.244,-0.383,0.007,10.482
234.166,-117.106,27.858,-35.597,-78.844,40.116,-47.053,37.868,-1.760,-15.900,18.329,-0.078,0.172,10.625,-0.380,0.160,10.528
234.176,-140.666,13.331,-19.849,-84.963,34.646,-55.803,37.424,6.854,23.732,1.559,0.027,0.461,10.631,-0.290,0.074,10.537
234.187,-99.771,35.061,-11.548,-89.309,34.617,-63.789,36.747,6.674,-20.578,6.753,0.455,0.873,10.465,-0.248,0.314,10.575
234.198,-122.355,3.321,-15.454,-94.171,27.445,-71.097,35.091,-2.320,24.508,4.620,0.421,0.960,10.274,-0.054,0.307,10.513
234.209,-23.109,19.679,15.796,-89.349,21.623,-76.292,32.038,-10.921,-22.482,26.376,0.037,0.731,10.767,-0.039,0.503,10.471
234.220,-102.213,-5.589,-11.182,-86.270,14.014,-78.588,28.153,9.627,6.818,8.147,0.068,0.166,11.280,-0.055,0.400,10.642
234.231,5.577,-5.955,16.528,-78.166,5.239,-79.975,22.910,-8.032,9.232,9.987,-0.080,0.551,11.395,-0.004,0.405,10.683
234.243,-32.265,-21.947,2.612,-69.014,-1.942,-77.484,17.301,-6.365,0.352,37.096,-0.297,0.631,11.916,-0.082,0.463,10.865
234.254,-96.109,-10.350,-12.647,-61.836,-9.441,-74.037,10.825,33.187,0.330,-29.386,0.299,0.652,11.273,-0.151,0.484,11.084
234.265,14.367,-16.332,10.546,-51.561,-16.346,-69.959,4.545,2.399,21.368,21.885,0.841,1.116,10.838,0.085,0.518,10.934
234.277,77.235,-40.380,38.746,-29.568,-23.527,-61.792,-1.890,-12.142,-5.755,19.730,0.421,1.264,11.398,0.194,0.703,10.965
234.288,70.155,-61.743,20.190,-6.348,-32.530,-49.419,-8.648,-5.539,-6.480,24.307,0.093,0.887,11.713,0.179,0.768,11.081
234.299,40.246,-43.676,7.128,16.800,-37.261,-34.208,-15.540,19.148,-9.850,-14.406,0.331,0.460,11.615,0.085,0.743,11.316
234.310,99.208,-77.613,-1.172,35.766,-45.921,-18.353,-22.176,7.185,19.277,21.346,0.762,0.751,11.355,0.225,0.644,11.246
234.321,129.727,-83.838,17.627,56.165,-52.563,-1.585,-29.109,-5.604,2.392,10.806,0.614,1.072,11.522,0.328,0.749,11.299
234.333,142.667,-87.745,35.572,76.081,-60.516,16.329,-36.291,-9.125,-0.423,32.390,0.136,1.281,12.121,0.340,0.840,11.356
234.344,76.747,-71.509,16.650,89.799,-64.622,34.119,-43.183,15.958,-18.566,-17.280,0.469,0.708,11.726,0.255,0.902,11.605
234.355,157.071,-74.805,22.876,103.440,-69.611,49.993,-49.311,6.114,9.786,12.566,0.881,0.592,11.178,0.399,0.777,11.461
234.366,171.598,-111.793,34.229,117.374,-75.436,65.619,-55.123,-12.868,6.624,11.201,0.803,0.725,11.083,0.557,0.770,11.396
234.378,184.172,-55.151,71.339,125.706,-75.646,79.778,-60.436,-9.915,-7.177,29.810,0.226,0.656,11.610,0.537,0.794,11.333
234.389,83.827,-78.711,35.572,127.677,-78.721,92.033,-64.918,16.152,-7.953,-9.663,0.529,0.301,11.365,0.445,0.747,11.488
234.400,147.794,-41.967,20.068,127.685,-76.398,100.265,-68.084,17.366,4.102,-1.257,1.033,0.484,10.952,0.530,0.677,11.368
234.412,156.095,-61.499,45.338,126.552,-72.975,106.752,-69.422,-21.131,-0.840,36.349,0.716,0.600,11.431,0.667,0.701,11.306
