R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
175,25,1500,200,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
62.334,-363.329,-101.417,115.530,-326.728,-10.194,-236.494,53.775,12.379,-5.216,-4.152,1.323,1.069,10.082,0.186,0.855,10.067
62.345,-202.314,-139.138,88.308,-307.089,-41.038,-255.926,32.643,-18.573,2.694,39.194,0.862,0.758,10.462,0.395,0.881,10.018
62.356,-156.414,-190.653,-18.628,-269.986,-74.599,-262.115,8.539,8.916,0.488,-15.627,0.425,0.676,10.237,0.348,0.822,10.176
62.367,-44.228,-169.046,-49.879,-220.017,-102.565,-255.798,-17.186,-1.393,8.090,27.605,0.726,0.625,10.505,0.438,0.786,10.129
62.378,50.745,-238.384,-122.025,-156.160,-136.095,-235.827,-44.315,10.691,-0.955,-5.503,0.508,0.671,10.325,0.408,0.745,10.258
62.389,183.928,-224.102,-133.500,-82.933,-162.770,-203.887,-71.866,4.246,-9.771,24.666,1.213,0.452,10.522,0.527,0.757,10.207
62.400,231.659,-231.182,-165.239,-8.717,-183.433,-160.982,-98.280,-3.068,0.948,7.637,1.096,0.249,10.956,0.661,0.676,10.342
62.411,281.587,-218.120,-203.326,63.641,-195.408,-110.554,-121.502,11.036,9.915,3.808,1.022,0.667,10.704,0.699,0.630,10.456
62.422,358.738,-215.190,-219.684,131.198,-201.172,-55.550,-141.123,7.249,-11.223,18.005,1.294,0.382,10.564,0.725,0.637,10.434
62.433,375.096,-143.655,-216.999,190.215,-191.264,1.163,-154.496,-3.901,-4.684,16.360,1.673,0.063,11.102,0.931,0.584,10.506
62.444,402.074,-104.103,-172.442,240.455,-172.356,56.985,-160.343,-9.089,7.989,0.229,0.722,0.063,10.815,0.975,0.480,10.620
62.455,351.169,-40.380,-202.594,273.798,-144.125,108.764,-158.534,21.835,12.487,9.347,1.065,0.403,10.320,0.884,0.389,10.592
62.466,355.197,25.173,-140.214,293.512,-105.493,153.304,-148.463,-2.938,0.704,18.444,1.199,0.900,10.310,0.909,0.488,10.499
62.477,316.134,111.479,-134.965,300.536,-55.919,189.420,-129.198,-8.119,-5.417,12.466,1.387,0.525,10.459,1.079,0.539,10.474
62.488,283.296,163.727,-96.511,297.585,-3.240,216.821,-101.798,-5.970,8.665,2.464,0.272,0.236,10.249,1.005,0.449,10.483
62.499,172.819,217.439,-79.665,276.920,51.596,233.739,-67.705,15.110,-9.268,11.567,0.665,0.126,9.739,0.868,0.421,10.376
62.510,180.754,306.309,-18.262,249.358,106.744,239.599,-28.656,-6.682,1.990,21.741,0.521,0.175,10.136,0.847,0.413,10.247
62.521,70.765,317.784,19.702,211.944,156.199,235.638,13.448,14.082,5.115,-8.557,0.581,0.004,9.959,0.729,0.311,10.286
62.532,32.556,307.896,45.826,171.043,197.596,223.082,56.368,5.654,2.830,21.239,1.075,0.004,9.763,0.727,0.223,10.189
62.543,-33.974,323.277,116.751,122.218,232.566,201.722,97.554,-16.798,9.958,10.777,0.864,0.410,10.081,0.834,0.222,10.136
62.554,-138.835,308.384,119.559,68.551,256.008,173.196,135.360,8.859,1.084,0.768,0.872,0.799,9.901,0.779,0.311,10.191
62.565,-124.064,310.826,196.221,15.999,270.741,137.710,167.908,-8.758,0.840,17.926,1.152,0.871,10.015,0.918,0.435,10.088
62.576,-241.377,284.458,195.000,-43.978,275.730,97.207,194.576,22.704,-6.193,2.069,1.921,0.801,10.218,0.974,0.527,10.166
62.587,-276.779,275.180,231.500,-102.650,275.200,51.654,214.725,-10.102,13.831,20.082,1.967,0.925,10.504,1.241,0.542,10.156
62.597,-364.062,197.541,240.290,-160.248,261.006,3.673,227.521,-2.306,-12.990,-1.049,1.292,0.711,10.430,1.242,0.627,10.286
62.608,-353.441,164.947,243.098,-209.641,241.563,-45.936,232.666,-4.900,11.553,12.135,0.788,0.691,10.218,1.244,0.592,10.229
62.619,-358.691,154.327,247.736,-250.889,218.964,-93.946,230.819,-0.589,-6.646,13.859,0.475,0.441,10.569,1.085,0.638,10.280
62.629,-401.661,108.061,213.800,-285.771,193.256,-139.120,223.470,25.830,1.997,-2.988,1.074,0.214,10.736,0.997,0.541,10.418
62.639,-338.915,28.469,196.831,-309.016,158.361,-180.060,209.956,-25.772,-1.228,23.883,0.462,-0.286,10.943,1.048,0.452,10.444
62.650,-371.142,-13.402,133.963,-315.834,118.988,-212.946,190.164,12.839,-6.258,-11.632,0.664,-0.375,10.514,0.866,0.311,10.592
62.660,-241.988,-64.185,147.391,-308.891,75.566,-238.054,164.940,-9.232,10.253,22.517,0.790,-0.882,10.623,0.907,0.067,10.506
62.670,-251.998,-136.086,73.293,-285.980,28.816,-251.078,134.900,14.894,-0.172,-2.651,1.258,-0.786,10.435,0.862,-0.108,10.622
62.680,-49.599,-159.280,34.839,-245.823,-18.555,-253.883,100.276,-17.107,9.764,35.328,1.287,-0.576,10.954,1.070,-0.244,10.488
62.691,-29.457,-212.260,-57.570,-183.056,-63.419,-240.310,62.856,25.241,-7.795,-13.486,0.807,-0.374,11.090,0.854,-0.239,10.773
62.701,197.356,-214.091,-72.341,-113.987,-103.915,-215.363,24.379,-20.585,-7.458,41.831,0.808,-0.996,11.734,0.985,-0.307,10.706
62.711,182.585,-309.065,-153.886,-36.404,-145.370,-176.458,-14.648,10.152,4.742,-17.272,0.027,-1.195,12.125,0.775,-0.516,11.097
62.721,276.216,-253.888,-187.335,39.651,-174.209,-128.200,-52.340,7.680,-12.782,27.066,0.682,-1.096,11.836,0.665,-0.575,11.167
62.731,395.726,-248.638,-185.992,122.192,-190.313,-72.505,-85.701,-7.515,-3.420,9.261,0.570,-1.510,12.406,0.700,-0.698,11.342
62.741,423.193,-175.394,-227.985,197.451,-187.560,-10.652,-111.202,4.081,7.450,10.044,0.354,-0.977,12.691,0.626,-0.813,11.606
62.752,437.842,-126.442,-210.529,256.565,-174.188,51.586,-127.911,10.497,-9.893,14.183,0.675,-0.795,12.643,0.566,-0.765,11.786
62.762,452.368,-48.315,-217.243,300.580,-146.350,109.950,-134.782,-0.797,-3.966,20.427,1.250,-1.129,12.751,0.679,-0.789,11.920
62.772,421.117,3.810,-164.507,334.491,-106.424,163.543,-130.579,-12.185,5.618,13.213,0.711,-1.213,12.716,0.782,-0.927,12.045
62.782,387.059,125.762,-201.251,350.333,-56.003,209.094,-116.117,4.167,9.038,5.015,0.328,-0.243,12.467,0.692,-0.925,12.164
62.793,344.821,195.588,-127.274,348.391,0.259,244.025,-91.603,15.232,-20.527,14.556,0.857,-0.398,11.951,0.623,-0.740,12.125
62.803,343.234,274.692,-86.868,337.507,61.297,267.629,-58.397,-7.752,-5.877,15.706,1.039,-0.634,12.234,0.724,-0.646,12.113
62.813,204.680,314.976,-86.379,312.067,123.158,280.806,-17.724,-4.282,5.166,11.237,0.366,-1.219,12.072,0.751,-0.777,12.105
62.823,155.729,386.268,-39.747,275.013,180.815,282.224,27.073,21.152,5.079,6.071,-0.236,-0.517,12.191,0.487,-0.793,12.153
62.833,83.827,412.758,-13.013,232.312,236.834,273.407,75.073,6.926,-8.047,4.102,0.337,-0.525,11.514,0.346,-0.690,12.134
62.843,30.114,447.549,58.644,181.103,282.639,253.990,122.904,3.039,-1.020,21.928,1.209,-0.926,11.475,0.453,-0.732,11.927
62.855,-84.146,408.973,72.926,107.851,327.895,215.859,183.616,3.944,-6.531,3.089,1.150,-1.288,11.500,0.623,-0.899,11.923
62.866,-146.038,391.517,128.958,48.651,344.247,178.761,222.392,-4.418,-7.486,19.227,0.817,-1.152,10.936,0.652,-0.922,11.732
62.876,-217.451,381.141,163.871,-11.617,350.027,135.970,253.460,-0.524,3.132,16.963,0.828,-0.964,11.186,0.690,-0.941,11.584
62.886,-278.488,292.149,184.990,-72.249,342.703,88.889,276.430,-8.952,1.020,2.823,-0.340,-0.627,11.228,0.573,-0.914,11.558
62.896,-284.714,271.274,226.373,-125.664,327.825,39.604,290.419,-4.131,-1.803,13.019,-0.711,-0.432,10.790,0.327,-0.816,11.471
62.906,-284.347,228.426,271.297,-175.818,301.085,-10.783,295.032,-6.423,7.199,18.034,0.049,-0.471,11.047,0.326,-0.803,11.311
62.918,-378.100,143.462,223.322,-232.281,250.979,-74.681,286.372,1.257,-3.060,26.333,0.754,-0.687,11.841,0.317,-0.718,11.436
62.930,-369.433,55.935,222.955,-270.783,193.945,-133.039,263.308,23.042,-6.488,-17.395,1.093,-0.682,11.518,0.387,-0.707,11.583
62.942,-292.404,-17.430,223.566,-290.289,126.202,-181.658,227.093,6.013,10.964,33.123,1.794,-0.204,12.274,0.711,-0.691,11.491
62.952,-314.744,-102.028,188.897,-293.270,73.537,-208.890,193.124,18.149,-7.961,0.862,1.942,0.084,12.558,0.825,-0.502,11.765
62.964,-239.790,-175.882,131.400,-279.324,0.139,-233.209,139.789,11.244,9.599,4.943,2.421,0.132,11.765,1.207,-0.436,11.768
62.974,-107.706,-243.511,73.659,-248.130,-56.715,-239.771,95.151,-24.213,2.371,18.084,2.297,-0.126,11.826,1.510,-0.353,11.749
62.986,-73.403,-291.120,-5.810,-189.975,-129.216,-229.669,31.697,6.710,-12.502,15.584,2.125,-0.975,12.143,1.601,-0.420,11.844
62.997,101.039,-323.836,-55.373,-128.888,-176.739,-209.956,-16.789,-4.778,8.133,4.957,1.259,-1.288,12.113,1.614,-0.599,11.870
63.007,138.272,-314.070,-125.321,-62.863,-212.105,-178.028,-62.741,19.708,-12.329,-4.950,1.515,-1.481,11.050,1.470,-0.685,11.906
63.017,269.501,-270.612,-119.461,5.563,-234.520,-138.265,-104.037,-9.405,4.210,31.305,1.873,-1.556,11.355,1.637,-0.843,11.671
63.027,228.241,-254.010,-207.355,71.450,-243.985,-90.385,-138.199,19.399,8.593,-4.454,1.897,-0.975,11.495,1.597,-0.959,11.760
63.037,390.965,-205.790,-167.192,133.513,-241.072,-39.916,-164.383,-16.963,-8.284,30.766,1.518,-0.829,11.829,1.637,-0.865,11.640
63.048,312.594,-160.379,-206.012,183.023,-221.963,11.662,-180.316,-4.576,7.644,-6.466,1.177,-1.301,12.161,1.636,-0.981,11.773
63.059,342.502,-63.574,-198.565,233.503,-177.640,77.457,-184.262,-0.215,-13.694,32.332,0.739,-1.374,12.973,1.400,-1.019,11.935
63.071,293.062,20.168,-175.127,260.880,-119.630,133.246,-170.065,2.399,-0.991,-5.841,0.913,-1.650,12.668,1.319,-1.164,12.206
63.083,318.331,136.504,-151.933,268.950,-51.813,175.525,-140.191,1.551,-22.216,17.840,0.829,-1.694,12.152,1.147,-1.220,12.193
63.094,232.635,201.448,-115.067,258.921,23.647,202.758,-96.519,-12.480,14.406,2.622,0.755,-1.353,11.875,1.160,-1.304,12.186
63.106,137.784,270.175,-130.936,233.446,97.676,215.846,-42.635,12.638,5.424,19.234,0.927,-0.648,11.384,1.042,-1.288,12.017
63.117,87.001,315.343,-65.383,198.287,168.196,214.184,16.833,-8.205,-7.134,5.539,0.954,-0.870,10.854,1.065,-1.109,11.808
63.129,51.844,390.906,-20.459,158.337,230.287,201.039,78.081,9.563,11.999,12.861,0.350,-0.046,10.938,0.951,-1.040,11.587
63.141,10.949,365.759,16.528,113.876,276.972,178.201,136.335,-5.791,-7.343,8.945,0.761,0.038,10.369,0.820,-0.689,11.411
63.152,-47.890,326.940,45.582,69.031,303.962,148.479,187.040,-11.948,2.960,5.410,0.365,-0.054,10.221,0.846,-0.577,11.128
63.164,-97.818,304.478,98.318,19.781,313.264,113.347,226.519,-4.138,1.329,22.905,-0.135,0.176,10.323,0.536,-0.437,10.939
63.174,-115.275,267.490,136.893,-15.676,305.935,83.701,246.852,-27.001,-9.354,14.477,-0.432,-0.054,10.660,0.517,-0.315,10.821
63.186,-187.787,203.279,186.089,-63.579,280.713,42.356,260.833,23.516,6.581,9.850,0.065,0.190,10.533,0.314,-0.256,10.840
63.198,-197.919,150.665,227.350,-105.762,243.798,-0.288,259.402,-14.125,-5.230,10.698,0.116,0.114,10.159,0.319,-0.107,10.649
63.210,-247.969,80.350,217.096,-144.374,195.816,-41.795,244.426,2.464,8.284,1.408,-0.240,0.450,9.503,0.213,-0.075,10.537
63.222,-233.931,13.698,254.939,-176.530,141.999,-81.301,217.516,-3.951,-5.532,13.723,0.007,0.338,9.362,0.189,0.084,10.221
63.232,-259.200,-69.678,219.049,-197.587,98.390,-108.754,191.475,-6.057,8.047,3.793,-0.814,-0.017,9.503,0.113,0.049,10.136
63.244,-225.508,-93.482,198.785,-214.772,39.412,-140.645,149.490,-1.753,-5.223,29.473,-0.754,0.060,10.070,-0.100,0.087,10.018
63.256,-275.314,-173.685,137.626,-229.046,-17.971,-167.209,102.668,-7.019,4.117,-12.351,-1.195,0.103,9.129,-0.213,0.078,10.004
63.268,-176.800,-182.963,83.913,-223.893,-68.790,-186.296,53.544,-5.489,-14.075,14.441,-1.113,-0.000,8.502,-0.471,0.124,9.628
63.278,-179.974,-208.842,39.234,-210.205,-100.910,-193.149,17.532,-10.799,1.142,-2.680,-1.085,-0.249,8.315,-0.512,0.060,9.484
63.290,-95.865,-230.327,-34.254,-181.936,-138.835,-192.894,-27.823,11.754,-3.628,14.348,-0.861,-0.391,8.173,-0.681,-0.077,9.182
63.302,-51.918,-226.299,-55.250,-145.105,-169.791,-182.011,-69.923,-2.256,-6.114,3.262,-0.312,-0.776,8.129,-0.595,-0.124,8.975
63.314,20.470,-234.722,-76.613,-99.230,-189.860,-160.827,-105.833,6.301,9.125,-0.229,-0.093,-0.372,7.915,-0.448,-0.273,8.761
63.324,39.514,-220.439,-151.445,-63.945,-197.591,-139.131,-128.003,7.228,8.715,3.772,-0.358,0.400,7.609,-0.477,-0.235,8.626
63.336,78.211,-149.392,-170.366,-22.664,-194.144,-106.583,-149.863,7.048,-5.331,14.441,0.177,0.710,7.975,-0.462,-0.023,8.402
63.348,100.429,-168.924,-164.141,11.370,-183.768,-72.962,-161.547,-8.830,-12.523,9.074,0.532,-0.332,8.265,-0.130,0.071,8.340
63.360,91.762,-96.534,-171.465,39.150,-162.962,-40.122,-164.484,10.447,12.351,9.635,0.358,-0.609,8.385,-0.037,-0.173,8.366
63.370,94.081,-40.746,-181.231,54.108,-137.864,-17.654,-159.801,14.621,7.515,12.329,0.392,0.596,8.392,-0.050,-0.114,8.368
63.382,89.198,-27.929,-180.865,64.045,-100.339,7.305,-144.808,-2.019,-17.201,6.107,0.840,0.614,8.147,0.065,0.127,8.356
63.394,102.626,53.372,-148.881,70.732,-59.484,26.384,-122.453,-11.395,-1.429,9.139,0.814,0.201,8.132,0.339,0.209,8.281
63.406,38.904,98.905,-150.834,68.597,-13.065,40.286,-92.514,11.294,20.922,2.162,0.610,0.669,7.983,0.374,0.152,8.253
63.416,18.761,149.566,-148.027,63.481,23.772,46.887,-66.536,16.575,11.769,-2.938,0.586,1.280,7.405,0.320,0.258,8.201
63.428,51.477,185.578,-106.155,57.462,71.838,50.642,-27.931,8.025,-0.833,12.085,1.390,1.612,6.912,0.420,0.582,7.883
63.440,35.730,223.665,-52.443,53.562,116.217,51.833,13.016,-4.088,8.133,-1.645,1.416,1.517,6.663,0.734,0.819,7.671
63.452,40.246,258.944,-46.583,54.332,158.071,52.701,54.620,15.304,-0.675,-5.007,1.549,1.264,5.751,0.857,0.887,7.394
63.464,125.332,289.463,34.961,64.899,194.880,54.707,95.005,-14.104,2.126,14.391,1.367,1.166,5.380,1.039,0.995,6.838
63.474,59.778,259.433,43.629,74.024,215.157,59.287,123.651,5.122,10.324,-16.920,0.885,1.229,5.162,1.023,0.960,6.700
63.486,160.367,293.003,131.400,93.308,236.915,68.022,157.202,-8.392,-3.096,19.004,0.683,1.314,5.095,0.965,1.075,6.234
63.498,110.439,248.568,138.236,106.327,245.374,79.420,184.687,3.836,-2.026,-2.521,0.963,0.930,4.950,0.883,1.088,6.164
63.510,144.131,219.759,189.385,123.128,241.650,91.165,203.452,14.018,-7.062,-25.478,1.200,0.658,4.249,0.986,1.003,5.762
63.520,135.342,143.951,232.477,129.394,228.660,100.767,211.449,-6.423,1.954,13.055,0.983,0.482,3.965,1.011,0.951,5.524
63.532,123.379,152.740,234.186,127.231,205.120,108.833,211.918,21.217,-5.036,-13.493,1.139,0.493,4.089,0.988,0.846,5.181
63.544,98.476,116.240,236.994,120.573,171.730,113.646,202.760,15.261,10.928,19.227,2.103,0.974,5.447,1.181,0.750,5.020
63.556,51.477,45.803,218.683,101.646,132.972,112.009,184.659,-24.831,8.514,16.216,1.248,1.293,6.631,1.318,0.851,5.299
63.566,-22.621,-20.238,187.676,82.650,98.003,106.686,165.901,4.734,-1.185,-5.144,0.963,1.608,6.688,1.223,0.947,5.588
63.578,7.897,-45.019,189.263,54.214,52.030,92.584,134.298,-21.253,-0.294,21.210,0.020,1.314,7.871,1.131,1.112,5.880
63.590,-65.713,-118.996,130.301,16.185,5.093,72.627,98.362,-0.596,-3.944,14.650,-0.390,1.153,8.692,0.719,1.137,6.532
63.602,-116.984,-138.284,128.836,-20.837,-35.043,46.895,60.123,-14.140,2.119,-0.244,-0.843,1.003,8.206,0.526,1.116,6.897
63.614,-144.573,-149.514,72.560,-54.363,-67.262,18.251,23.112,1.652,1.372,-0.502,-0.814,1.163,8.296,0.225,1.113,7.220
63.624,-166.912,-148.904,31.299,-80.723,-86.729,-4.176,-2.591,8.931,9.707,19.931,-0.539,1.822,8.585,0.028,1.145,7.397
63.636,-163.128,-149.514,-42.433,-108.788,-106.317,-34.768,-33.561,1.609,-10.095,1.243,0.155,1.703,8.887,-0.058,1.388,7.722
63.648,-178.631,-126.442,-66.847,-133.138,-115.704,-63.895,-58.845,-9.814,13.249,20.333,0.579,1.272,9.568,0.224,1.325,7.981
63.660,-196.088,-111.793,-115.433,-145.542,-118.528,-87.914,-77.875,5.956,8.305,9.189,-0.187,1.697,10.272,0.158,1.295,8.468
63.670,-186.444,-85.914,-139.482,-153.510,-114.178,-103.584,-87.353,15.239,13.148,14.427,-0.117,2.268,11.029,0.047,1.383,8.874
63.682,-148.967,-60.034,-164.018,-161.208,-105.694,-121.307,-94.442,2.953,-0.876,14.183,0.343,2.585,11.291,0.003,1.598,9.385
63.694,-189.740,-54.175,-147.661,-168.455,-95.243,-135.497,-96.073,-8.140,-5.863,16.611,0.625,2.356,11.847,0.210,1.886,9.850
63.706,-171.917,-62.353,-147.661,-167.676,-81.331,-145.814,-92.823,0.761,7.300,4.461,-0.123,2.283,12.065,0.237,1.934,10.350
63.716,-207.929,-10.350,-161.089,-171.848,-69.453,-151.737,-87.960,30.493,1.573,15.598,0.535,2.527,12.385,0.130,2.015,10.690
63.728,-134.441,-33.666,-111.649,-163.295,-50.722,-156.726,-77.836,-18.365,4.684,4.742,-0.336,2.719,12.307,0.164,2.176,11.037
63.740,-129.435,6.984,-115.067,-156.326,-36.773,-157.096,-66.287,-5.331,-11.618,30.371,-0.329,2.536,12.897,0.064,2.325,11.395
63.752,-166.424,-8.885,-102.493,-144.400,-23.081,-154.269,-53.796,21.310,8.737,-18.551,0.647,2.511,11.294,0.090,2.297,11.614
63.762,-23.841,6.129,-64.284,-133.164,-11.214,-150.624,-43.934,-23.437,-1.602,36.600,0.726,2.434,11.287,0.308,2.355,11.417
63.774,-77.066,30.910,-21.680,-110.818,3.992,-139.766,-30.661,-6.674,-11.862,12.243,-0.246,1.537,11.844,0.150,2.291,11.626
63.786,-50.209,49.099,6.884,-91.200,15.322,-126.681,-17.406,5.942,-17.287,0.416,0.207,0.829,11.067,0.132,2.051,11.565
63.798,-33.119,43.606,4.931,-69.202,21.046,-110.573,-5.630,3.348,-8.320,8.047,0.781,0.021,10.338,0.287,1.628,11.308
63.808,3.502,31.643,26.416,-51.111,25.336,-97.275,1.970,-6.768,12.530,11.769,-0.771,0.483,10.626,0.243,1.353,11.161
63.820,56.604,47.390,83.547,-25.723,30.113,-77.620,10.317,-1.652,14.722,0.194,-0.850,1.342,9.909,0.006,1.288,10.943
63.831,39.636,15.529,112.600,-5.620,28.368,-56.162,16.425,-4.131,-8.377,21.749,-0.021,1.004,8.308,-0.172,1.391,10.519
63.841,50.745,18.947,93.069,12.116,26.104,-36.550,19.776,10.073,3.240,-9.160,0.083,0.695,7.321,-0.127,1.149,9.874
63.851,25.353,22.975,86.110,21.140,24.331,-18.942,21.298,2.205,7.702,-2.450,0.150,1.253,5.607,-0.120,1.082,9.180
63.861,51.477,16.017,84.523,26.115,19.728,-5.452,21.112,-4.950,-4.138,10.835,-0.060,1.644,4.808,-0.064,1.191,8.167
63.871,25.353,21.755,58.155,29.672,17.654,5.516,20.184,6.394,-1.264,-11.266,-0.023,1.548,4.067,-0.106,1.294,7.464
63.881,36.340,14.552,44.727,29.849,15.240,13.223,18.824,2.464,-0.912,1.710,0.237,1.433,2.851,-0.068,1.332,6.569
63.892,36.340,9.425,43.629,30.010,12.710,18.434,17.147,0.273,-0.194,3.513,0.245,1.311,2.232,-0.004,1.353,5.633
63.902,29.138,4.908,40.577,29.946,9.983,22.118,15.108,1.077,-0.890,-2.665,0.329,1.115,1.894,0.060,1.313,4.877
63.912,26.696,3.321,36.548,29.363,7.767,24.576,13.052,1.142,-0.086,-0.711,0.379,1.014,1.371,0.119,1.262,4.180
63.923,30.969,0.025,31.299,27.991,5.801,25.679,10.924,-1.487,0.682,1.731,0.316,0.931,0.996,0.173,1.202,3.499
63.933,34.021,-0.218,32.276,29.369,5.557,26.665,9.331,-0.093,1.789,-1.192,0.252,0.981,0.792,0.194,1.143,2.935
63.943,98.354,-103.492,266.658,37.520,-15.627,29.844,5.592,-66.979,170.293,40.092,-8.702,21.704,3.141,-0.685,3.217,2.584
63.954,568.095,-407.579,255.183,193.841,-114.987,62.231,-23.055,-18.875,235.188,83.986,-26.742,67.635,18.510,-5.760,13.751,4.726
63.964,45.984,-284.284,121.023,217.444,-134.178,115.690,-53.258,62.632,167.929,-54.922,-24.210,66.805,6.858,-10.261,23.410,6.743
63.975,529.275,-42.700,356.138,349.441,-104.399,179.718,-72.284,-3.499,93.297,34.416,-21.593,55.326,0.651,-13.120,29.998,5.661
63.985,654.645,5.763,442.811,441.120,-71.159,252.958,-75.449,-11.999,34.682,4.785,-17.979,42.620,0.722,-14.347,33.213,4.415
63.996,607.769,37.380,420.959,503.887,-38.446,326.726,-67.180,-1.659,21.468,-23.689,-14.258,32.316,0.541,-14.582,33.509,3.812
64.006,612.652,67.044,429.749,541.005,-5.363,391.302,-50.971,-6.143,23.430,4.778,-10.739,25.419,-0.362,-13.943,31.954,2.947
64.017,616.192,105.375,439.881,564.332,27.080,443.858,-29.730,-6.811,10.346,3.154,-8.058,20.129,-0.171,-12.773,29.651,2.192
64.027,591.655,129.668,433.533,575.435,59.717,484.742,-4.698,-4.361,9.477,-6.423,-6.074,16.085,-0.333,-11.417,26.910,1.720
64.038,592.021,164.093,435.608,580.257,91.187,514.683,22.404,-5.496,2.385,3.032,-4.463,12.765,-0.576,-9.966,24.057,1.218
64.048,582.377,199.616,438.538,580.489,123.306,535.523,50.921,-4.361,-0.086,0.883,-3.367,10.126,-0.471,-8.562,21.236,0.816
64.059,556.864,225.618,437.073,576.376,154.107,549.102,80.358,-3.168,0.905,-2.938,-2.724,8.085,-0.359,-7.317,18.550,0.586
64.069,553.446,248.324,437.684,569.673,182.799,556.400,109.849,-1.875,-1.228,1.228,-2.160,6.343,-0.415,-6.220,16.061,0.366
64.080,535.013,281.406,438.416,561.031,212.435,558.831,139.288,-0.481,0.452,0.567,-1.759,4.874,-0.339,-5.270,13.760,0.190
64.090,514.138,306.065,437.684,548.951,239.074,557.092,168.014,0.280,3.154,-1.860,-1.517,3.764,-0.291,-4.486,11.667,0.101
64.101,500.954,328.527,434.754,536.427,265.832,552.022,196.230,1.372,1.882,0.768,-1.173,2.891,-0.343,-3.804,9.813,-0.000
64.111,483.375,348.181,445.862,522.026,291.467,544.148,223.799,1.314,3.039,-0.538,-0.848,2.363,-0.258,-3.198,8.222,-0.063
64.122,463.721,371.863,444.153,505.536,315.798,533.759,250.427,0.438,2.565,-1.120,-0.550,2.110,-0.310,-2.654,6.903,-0.100
64.132,445.776,393.226,444.764,487.705,338.540,521.046,276.023,-0.079,0.409,0.740,-0.304,1.875,-0.349,-2.162,5.831,-0.162
64.142,425.756,417.274,444.275,469.856,361.662,506.815,300.732,-0.287,-0.079,-0.661,-0.150,1.704,-0.298,-1.732,4.962,-0.192
64.153,406.102,438.271,437.684,449.520,384.162,490.792,324.799,-0.524,-0.898,-0.136,-0.069,1.508,-0.307,-1.371,4.246,-0.213
64.163,376.438,460.977,451.112,427.614,405.760,473.110,348.120,-0.589,-1.084,0.589,-0.051,1.294,-0.287,-1.078,3.644,-0.240
64.174,354.587,474.649,454.286,405.291,425.056,453.980,370.415,0.244,-0.553,-0.768,-0.068,1.050,-0.248,-0.856,3.113,-0.240
64.184,334.445,485.880,442.444,383.246,443.423,433.875,391.614,0.581,-0.021,0.086,-0.084,0.840,-0.240,-0.691,2.644,-0.241
64.194,303.682,500.163,450.745,359.874,459.989,412.878,411.501,0.689,0.438,0.050,-0.081,0.695,-0.202,-0.565,2.236,-0.239
64.205,274.873,505.778,452.943,334.322,474.861,390.735,430.048,1.041,0.488,-0.768,-0.069,0.572,-0.195,-0.469,1.884,-0.226
64.215,249.359,520.671,460.145,309.892,488.546,367.797,447.128,0.969,0.977,0.194,-0.003,0.523,-0.179,-0.383,1.589,-0.218
64.226,216.277,529.705,460.756,282.706,500.694,343.765,462.856,0.682,0.934,-0.186,0.054,0.513,-0.154,-0.301,1.353,-0.206
64.236,186.125,548.504,459.291,255.872,514.404,318.897,477.729,0.840,0.467,-0.704,0.134,0.487,-0.180,-0.219,1.165,-0.193
64.247,166.105,549.969,461.854,229.168,525.823,293.249,491.749,0.165,0.603,0.229,0.195,0.499,-0.165,-0.135,1.019,-0.191
64.257,127.896,552.410,464.052,200.685,533.483,266.992,504.173,-0.380,0.229,-0.524,0.195,0.497,-0.163,-0.060,0.908,-0.183
64.268,108.364,561.444,468.568,172.450,541.890,239.951,515.251,-0.517,0.165,0.007,0.175,0.493,-0.162,-0.002,0.820,-0.178
64.278,76.747,563.031,461.488,143.743,547.376,212.457,524.796,-0.546,0.014,0.007,0.124,0.475,-0.149,0.035,0.751,-0.175
64.288,42.444,562.543,476.503,114.541,551.804,184.553,532.878,-0.222,0.100,-0.215,0.065,0.441,-0.135,0.049,0.690,-0.167
64.299,21.813,562.420,477.235,86.512,554.716,156.446,539.538,-0.028,0.546,1.135,-0.002,0.405,-0.043,0.044,0.633,-0.154
64.309,130.581,438.759,471.010,82.687,534.226,132.194,541.050,-4.368,-4.461,14.154,-0.649,-0.163,1.825,-0.042,0.526,0.076
64.320,1074.458,-245.098,493.471,359.285,312.281,172.990,493.573,-60.347,-55.813,23.897,-11.421,-13.819,16.042,-1.702,-1.710,3.068
64.330,966.056,-158.548,489.809,562.975,149.208,276.235,399.920,28.266,31.010,14.406,-9.134,-12.305,13.664,-3.847,-4.416,5.295
64.341,344.333,-549.795,164.726,522.107,-69.618,361.478,274.395,-74.049,99.936,104.413,-30.407,6.538,31.823,-8.128,-3.820,9.445
64.352,150.113,-683.954,198.785,423.519,-260.955,391.203,123.838,11.740,34.948,-59.039,-29.579,12.118,24.221,-13.203,-0.696,13.820
64.362,185.270,-617.912,196.221,358.974,-376.944,388.604,-23.454,1.041,33.137,13.967,-22.376,8.139,18.213,-15.730,1.062,15.219
64.373,30.725,-381.821,175.224,271.131,-402.130,361.460,-142.666,11.740,41.493,40.451,-14.210,9.206,19.177,-15.931,2.458,15.745
