R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
110.129,2.404,6.862,-3.979,-0.460,-0.023,-0.751,0.043,-0.797,-0.071,9.771,-0.765,-0.052,9.821,-0.762,-0.044,9.827
110.140,2.526,2.833,2.368,-0.783,0.402,-0.767,0.040,-0.790,-0.028,9.807,-0.767,-0.049,9.819,-0.763,-0.046,9.825
110.152,-5.042,-0.706,-3.003,-1.111,-0.361,-0.697,-0.023,-0.747,-0.028,9.857,-0.765,-0.046,9.826,-0.763,-0.046,9.825
110.164,-1.136,-0.584,4.321,-1.489,-0.589,-0.955,-0.214,-0.740,-0.021,9.814,-0.763,-0.041,9.825,-0.764,-0.045,9.825
110.176,5.089,2.955,2.978,-0.623,1.021,-0.976,0.005,-0.783,-0.035,9.829,-0.768,-0.044,9.825,-0.764,-0.045,9.825
110.187,-2.967,-0.096,2.490,-0.772,0.725,-0.828,0.263,-0.732,-0.035,9.771,-0.764,-0.040,9.816,-0.765,-0.044,9.824
110.199,-1.136,10.768,0.536,-1.700,2.234,-1.014,0.669,-0.725,-0.021,9.800,-0.763,-0.038,9.818,-0.765,-0.043,9.823
110.211,7.042,2.467,-7.642,-0.724,2.126,-1.136,1.164,-0.790,-0.028,9.807,-0.764,-0.037,9.819,-0.764,-0.042,9.822
110.223,5.211,-2.537,-3.491,-0.361,1.827,-0.968,1.525,-0.790,-0.064,9.807,-0.768,-0.040,9.816,-0.765,-0.041,9.821
110.235,-0.892,-4.979,-4.590,-0.264,0.935,-0.774,1.485,-0.790,-0.035,9.850,-0.766,-0.037,9.824,-0.765,-0.040,9.821
110.246,0.939,-2.049,3.832,-0.081,0.679,-0.561,1.314,-0.732,-0.028,9.821,-0.762,-0.039,9.823,-0.765,-0.040,9.821
110.258,2.648,-0.462,5.541,0.182,1.511,-0.397,1.391,-0.934,0.086,9.778,-0.770,-0.028,9.821,-0.764,-0.039,9.821
110.270,4.845,6.373,-0.439,1.718,2.162,0.118,1.539,0.057,0.064,9.821,-0.695,-0.075,9.784,-0.756,-0.047,9.815
110.282,-5.286,-2.415,-3.369,0.077,1.627,0.370,1.730,-0.409,-0.560,9.793,-0.714,-0.097,9.782,-0.747,-0.055,9.808
110.293,1.061,-4.979,-1.416,-0.579,1.153,0.020,1.675,-0.912,0.093,9.196,-0.713,-0.072,9.784,-0.738,-0.061,9.807
110.305,6.798,1.246,11.035,0.571,0.704,0.037,1.345,-0.869,-0.675,10.820,-0.772,-0.157,9.796,-0.740,-0.071,9.795
110.317,-1.868,-3.392,-6.543,0.288,-0.270,0.202,0.989,-1.444,0.883,9.807,-0.704,-0.057,9.804,-0.734,-0.080,9.804
110.329,-3.455,2.711,0.658,-0.220,0.833,0.176,0.913,0.732,-0.409,8.650,-0.780,-0.091,9.742,-0.744,-0.079,9.796
110.341,0.450,-4.979,-2.637,0.083,0.731,0.139,0.964,-2.126,0.114,9.972,-0.657,-0.096,9.778,-0.722,-0.081,9.788
110.352,-0.525,5.152,14.453,0.437,1.070,0.222,0.838,-0.395,-0.510,9.692,-0.749,-0.194,9.717,-0.729,-0.102,9.773
110.364,3.014,-1.683,0.414,0.613,1.267,0.267,1.011,-1.451,-1.717,9.268,-0.796,-0.199,9.779,-0.735,-0.113,9.776
110.376,-0.525,2.589,-4.224,-0.131,0.481,0.195,0.950,0.014,4.160,10.518,-0.858,0.086,9.693,-0.761,-0.110,9.764
110.388,6.676,8.571,-5.810,-2.029,1.782,-0.352,1.008,2.996,-1.372,10.770,-0.811,-0.096,9.907,-0.795,-0.086,9.789
110.400,4.235,4.054,2.245,-1.346,2.088,-0.761,1.322,-2.385,-1.645,9.872,-0.790,-0.111,9.932,-0.787,-0.062,9.824
110.412,-3.699,6.984,1.513,-2.148,2.274,-1.052,1.595,-2.629,1.688,12.149,-0.914,0.182,10.020,-0.790,-0.032,9.845
110.423,-1.746,9.425,3.344,-2.205,3.999,-1.463,2.195,4.612,-0.977,6.976,-0.763,0.197,10.021,-0.810,0.007,9.888
110.435,-10.169,-1.683,-1.294,-3.911,3.472,-2.006,2.662,-4.490,0.502,9.045,-0.734,0.031,9.966,-0.794,0.007,9.914
110.447,-1.502,-3.025,4.565,-3.424,3.261,-2.474,3.006,-0.366,-2.248,10.181,-0.821,-0.138,9.899,-0.796,0.026,9.926
110.459,6.310,-0.218,2.856,-0.932,1.193,-2.309,2.575,-5.324,1.401,11.122,-1.074,-0.212,10.092,-0.808,-0.010,9.930
110.471,-0.769,-3.758,-7.275,0.183,0.231,-1.507,1.958,-1.860,3.039,12.250,-1.124,-0.115,10.124,-0.884,-0.074,9.967
110.483,-8.460,-5.101,10.180,1.551,-1.246,-0.435,1.093,0.043,-2.292,6.682,-0.925,0.038,10.052,-0.924,-0.038,10.006
110.494,-2.478,15.773,-1.416,0.117,-0.353,-0.229,0.366,0.122,2.486,10.921,-0.794,0.048,10.056,-0.887,-0.027,10.001
110.506,-7.606,-2.049,5.908,-0.639,0.815,-0.189,0.480,-2.651,1.357,12.106,-0.967,0.101,10.068,-0.883,-0.016,10.017
110.518,0.450,0.270,8.227,-1.377,-0.063,-0.477,0.309,-0.416,-2.723,8.032,-1.088,0.137,10.028,-0.937,0.038,10.039
110.530,11.315,1.979,2.001,0.353,0.226,-0.494,0.172,-2.083,0.423,11.474,-1.222,0.091,9.974,-0.985,0.062,10.016
110.542,0.328,8.815,-5.444,1.043,0.673,0.044,0.275,0.014,1.120,10.763,-1.000,0.055,9.988,-1.015,0.049,10.013
110.554,-0.647,5.152,5.053,1.095,1.726,0.368,0.651,-2.256,-0.201,9.865,-0.969,0.119,10.021,-1.004,0.061,10.015
110.565,-2.723,-8.153,-7.764,0.673,-0.511,0.579,0.594,-0.991,-0.294,9.556,-0.848,-0.023,9.895,-0.966,0.051,10.004
110.577,-10.657,-5.345,-5.810,-1.081,-1.569,0.334,0.058,0.086,-1.034,9.735,-0.977,-0.205,9.911,-0.961,-0.011,9.980
110.589,-2.601,0.270,-3.613,-0.432,-0.719,0.137,-0.183,0.819,0.467,10.195,-0.941,-0.097,9.857,-0.975,-0.031,9.954
110.601,-1.258,-3.392,-3.369,-0.697,-1.449,-0.149,-0.466,-2.292,2.019,9.505,-0.974,-0.023,9.793,-0.963,-0.029,9.924
110.613,-5.408,-0.218,-10.571,0.578,0.225,0.019,-0.411,0.783,-1.020,8.349,-0.973,-0.119,9.855,-0.987,-0.045,9.905
110.624,13.878,15.285,7.739,-0.099,0.464,-0.137,-0.308,-0.388,-1.034,12.006,-0.944,-0.069,9.810,-0.982,-0.039,9.874
110.636,4.357,1.002,0.292,0.307,1.191,-0.064,0.125,-1.013,-1.666,10.432,-0.935,-0.140,9.921,-0.974,-0.048,9.887
110.648,-0.037,-3.392,-4.956,1.888,1.106,0.491,0.577,-0.495,-1.278,10.274,-0.821,-0.258,9.872,-0.946,-0.087,9.879
110.660,6.798,8.448,-0.195,2.048,1.362,0.869,0.722,-1.149,-0.014,10.475,-0.825,-0.210,9.900,-0.923,-0.121,9.882
110.672,17.663,-18.163,-2.270,2.610,-0.832,1.185,0.622,-1.911,-4.138,10.224,-0.838,-0.256,9.951,-0.907,-0.121,9.902
110.683,-2.478,8.571,10.546,1.906,0.378,1.480,0.286,-1.918,2.306,9.311,-0.898,-0.211,9.980,-0.902,-0.158,9.922
110.695,2.404,3.199,5.297,2.503,1.179,1.717,0.353,-0.984,0.704,8.406,-0.915,-0.133,9.857,-0.907,-0.145,9.929
110.707,-6.629,-7.176,-9.717,1.453,-0.498,1.677,0.320,-2.220,1.595,9.843,-0.936,-0.067,9.866,-0.899,-0.144,9.904
110.719,6.310,8.082,20.434,1.647,1.355,1.722,0.506,1.027,-2.931,10.511,-1.108,-0.028,9.912,-0.947,-0.100,9.899
110.730,-1.136,-0.706,0.658,0.299,-0.341,1.431,0.350,-0.740,-1.228,11.050,-0.829,-0.368,9.897,-0.956,-0.122,9.904
110.742,-9.070,1.979,-1.294,1.209,0.743,1.476,0.332,-0.237,2.385,8.758,-0.737,-0.159,9.914,-0.929,-0.166,9.914
110.754,-0.892,3.810,6.518,1.126,0.804,1.415,0.437,-3.887,-1.544,9.275,-0.864,-0.396,9.877,-0.872,-0.212,9.894
110.766,1.061,1.124,-3.247,1.026,0.506,1.365,0.575,-2.392,-5.467,9.584,-0.745,-0.426,9.869,-0.830,-0.225,9.905
110.778,5.822,-9.251,-0.561,0.313,0.154,0.971,0.589,0.071,0.495,9.814,-0.778,-0.359,9.805,-0.833,-0.240,9.890
110.790,-1.258,-14.500,2.734,0.861,-0.967,0.968,0.148,-2.026,6.229,10.784,-0.926,-0.226,9.825,-0.853,-0.291,9.861
110.801,13.268,14.430,-12.036,2.335,0.637,1.200,-0.012,5.482,-6.797,6.710,-0.869,-0.259,9.885,-0.892,-0.271,9.876
110.811,-8.704,9.425,-2.637,3.126,0.429,1.885,0.027,1.846,-2.953,7.774,-0.656,-0.402,9.683,-0.887,-0.267,9.877
110.823,13.878,-17.430,3.222,3.532,-0.402,2.097,0.052,-8.830,1.911,13.687,-1.102,-0.349,9.944,-0.837,-0.293,9.821
110.835,-0.892,8.937,11.523,3.340,-0.984,2.618,-0.256,7.120,-0.797,11.072,-1.339,-0.110,10.097,-1.006,-0.268,9.886
110.847,16.930,-13.524,-11.914,5.489,-2.029,3.155,-0.585,-4.979,-3.096,8.262,-1.345,0.002,10.026,-1.037,-0.191,9.920
110.857,-4.554,10.524,-16.553,6.626,-0.182,4.165,-0.605,12.437,1.005,9.821,-1.289,0.043,9.907,-1.162,-0.157,9.933
110.869,2.526,-16.698,-9.839,6.333,-1.135,4.801,-0.486,-6.416,-5.884,5.043,-1.562,-0.055,9.756,-1.216,-0.101,9.917
110.881,9.240,20.290,7.373,4.568,0.850,4.996,-0.467,-1.027,-2.435,18.458,-1.518,-0.032,10.108,-1.373,-0.081,9.862
110.893,-24.330,12.477,-3.857,3.085,2.126,4.877,0.151,6.251,3.391,13.982,-0.609,0.052,10.445,-1.289,0.000,10.001
110.904,-13.465,8.815,-2.759,0.711,3.617,3.594,0.869,-4.512,-1.128,-7.716,-0.760,-0.405,9.926,-1.086,-0.070,10.068
110.914,11.681,5.030,-6.543,0.634,5.088,2.912,1.909,-6.904,9.139,22.323,-0.865,-0.523,9.862,-1.028,-0.206,9.976
110.926,-25.306,5.030,-5.444,1.245,7.940,2.868,3.575,11.639,5.827,5.252,-0.307,-0.062,9.842,-1.003,-0.273,10.081
110.938,-27.259,25.417,-10.083,-1.945,13.675,1.621,6.016,2.392,-7.156,2.277,0.339,-0.010,9.360,-0.770,-0.151,9.947
110.950,7.897,19.679,31.543,-0.359,15.586,0.475,8.964,-11.826,6.006,7.795,0.317,-0.132,9.383,-0.350,-0.105,9.730
110.960,19.494,-8.641,-4.590,1.262,15.159,0.485,10.945,-21.476,2.414,14.025,-1.562,-0.442,10.069,-0.359,-0.189,9.758
110.970,-29.579,12.843,-15.332,1.957,13.426,1.315,11.660,7.580,18.171,3.276,-2.993,-0.115,10.468,-0.807,-0.304,9.908
110.981,3.624,37.258,-6.421,1.869,15.569,1.344,12.445,14.693,-3.103,6.933,-3.381,0.313,10.437,-1.295,-0.192,10.012
110.991,20.959,18.336,-18.018,0.552,17.755,1.071,13.593,5.417,-15.878,13.062,-2.990,0.402,10.478,-1.679,-0.035,10.085
111.001,22.546,64.847,-11.914,2.689,22.924,1.183,15.138,19.406,-2.945,11.064,-1.600,0.023,10.591,-1.855,0.045,10.164
111.011,26.696,50.442,13.232,6.573,28.177,1.824,17.913,-2.191,-6.272,4.483,-1.002,-1.109,10.590,-1.690,-0.047,10.262
111.021,22.180,23.708,2.123,9.779,32.789,3.491,21.500,-14.039,13.220,5.927,-1.056,-1.376,10.482,-1.511,-0.373,10.331
111.031,-4.920,56.668,-18.872,13.195,37.728,6.137,25.154,6.416,25.392,13.098,-1.006,-0.199,10.235,-1.488,-0.546,10.332
111.041,-3.211,48.489,-29.371,13.008,38.737,8.058,28.469,10.878,0.632,19.004,-0.707,0.821,10.298,-1.419,-0.349,10.275
111.052,28.649,49.587,9.692,13.774,39.791,9.146,31.052,-7.062,-12.890,13.493,-0.616,0.832,10.922,-1.247,-0.087,10.314
111.064,-4.065,33.962,-14.478,12.184,38.983,10.515,33.790,0.395,-4.835,1.990,-0.521,0.267,10.965,-1.087,0.050,10.565
111.074,35.241,40.432,1.269,12.357,38.627,10.793,34.987,-5.733,-0.560,27.231,-0.648,0.075,10.960,-1.001,0.043,10.536
111.084,23.278,47.512,-8.496,12.711,37.447,11.140,35.435,-3.772,2.234,20.398,-0.814,-0.002,11.587,-0.963,0.032,10.619
111.094,-14.076,40.554,-14.722,11.654,37.352,11.510,35.721,5.431,-1.314,-1.731,-0.567,-0.225,11.819,-0.930,0.013,10.900
111.104,-26.893,21.877,-38.648,8.280,36.353,11.182,36.137,3.032,3.060,4.303,-0.302,-0.240,11.254,-0.839,-0.044,11.030
111.114,0.084,7.594,0.048,4.877,30.358,9.865,35.356,-3.901,1.587,27.547,-0.303,-0.076,11.520,-0.729,-0.074,10.991
111.124,34.387,24.684,-2.270,6.290,25.223,8.567,32.969,-6.495,-4.325,12.918,-0.294,-0.090,12.255,-0.638,-0.050,11.152
111.135,-28.969,-16.087,-34.376,5.178,21.784,8.125,30.637,-2.701,2.830,-2.658,-0.394,-0.372,12.438,-0.585,-0.110,11.476
111.145,-14.320,-21.703,-33.155,2.564,14.067,7.068,27.278,6.933,3.657,22.985,-0.425,-0.160,12.065,-0.582,-0.157,11.535
111.155,23.644,14.430,-0.561,2.293,8.647,5.369,22.770,4.742,-8.356,14.125,-0.061,-0.193,12.429,-0.536,-0.103,11.614
111.165,23.400,-41.479,12.011,5.482,0.208,4.972,17.959,-12.379,-6.488,8.377,-0.164,-0.803,12.629,-0.413,-0.155,11.814
111.175,12.292,-67.725,-30.103,7.068,-10.744,5.540,12.027,-0.855,12.049,20.973,-0.672,-0.696,12.495,-0.432,-0.347,11.909
111.185,5.089,-45.263,-15.943,6.244,-22.661,5.762,4.012,12.315,-12.782,9.699,-0.485,-0.295,12.661,-0.546,-0.291,12.042
111.196,0.817,-52.954,-9.106,5.583,-32.777,5.666,-4.563,-9.362,-0.495,9.721,-0.187,-0.794,12.462,-0.433,-0.310,12.127
111.206,22.668,-80.542,-7.153,8.210,-44.085,5.995,-13.398,2.845,13.098,15.735,-0.561,-0.432,12.510,-0.421,-0.432,12.156
111.216,12.414,-99.952,-26.929,9.022,-55.710,6.900,-23.006,9.599,-18.738,6.186,-0.125,-0.224,12.291,-0.484,-0.338,12.238
111.226,8.263,-103.492,-17.530,9.120,-63.727,7.470,-32.521,-19.687,4.009,20.175,0.030,-0.905,12.245,-0.317,-0.413,12.205
111.236,-13.465,-82.984,-7.153,10.298,-75.138,8.270,-42.600,10.763,24.235,11.790,-0.269,-0.108,12.679,-0.313,-0.525,12.249
111.246,19.006,-99.220,-15.088,10.070,-84.192,8.694,-52.296,12.545,-26.074,8.147,0.325,0.506,12.465,-0.302,-0.222,12.335
111.256,46.350,-153.177,-6.909,11.897,-95.540,8.915,-61.969,-30.299,-4.095,20.743,-0.247,-0.446,12.507,-0.110,-0.199,12.304
111.267,-21.522,-130.593,-27.662,12.082,-103.601,10.205,-71.742,13.946,16.971,8.011,-0.963,-0.251,12.657,-0.312,-0.350,12.374
111.277,15.465,-111.427,-11.792,9.457,-108.469,10.094,-80.699,-2.759,-16.065,16.920,-0.445,-0.185,12.537,-0.370,-0.192,12.398
111.287,-18.592,-142.800,-5.566,11.158,-114.895,10.422,-88.644,-6.114,20.937,1.163,-0.762,-0.174,12.132,-0.334,-0.294,12.410
111.297,30.358,-117.287,0.292,11.211,-121.674,10.542,-96.511,13.112,-12.286,25.679,-0.584,0.402,11.867,-0.471,-0.147,12.259
111.307,56.971,-156.839,7.617,18.058,-124.648,11.413,-103.030,-21.741,-10.353,2.888,-1.103,-0.350,12.317,-0.418,-0.085,12.267
111.318,-36.781,-150.369,-14.112,18.091,-125.951,14.314,-108.349,7.106,7.594,10.820,-0.660,-0.091,11.230,-0.575,-0.181,12.205
111.328,98.232,-111.549,27.026,21.630,-124.564,14.596,-112.765,-10.382,6.631,24.680,-0.808,0.051,11.812,-0.518,-0.163,11.962
111.338,-79.141,-115.456,-10.205,18.494,-123.390,17.083,-115.754,24.896,-6.222,-25.083,0.284,0.043,10.672,-0.615,-0.098,12.065
111.348,65.760,-89.210,25.317,15.595,-119.717,15.852,-117.002,-11.654,16.080,37.412,0.536,-0.010,10.156,-0.283,-0.135,11.555
111.358,5.700,-83.838,28.247,16.555,-113.152,16.252,-116.658,5.115,-19.902,2.105,0.454,0.368,10.795,-0.232,0.033,11.491
111.369,8.629,-97.633,1.391,16.388,-105.389,16.200,-114.148,-1.997,2.751,6.236,0.296,0.016,10.607,-0.075,0.025,11.346
111.379,29.626,-95.924,39.844,17.945,-96.853,16.850,-110.228,-16.281,-3.039,23.516,-0.087,-0.128,10.583,-0.036,0.002,11.192
111.389,-26.893,-53.198,-7.031,13.711,-88.189,16.365,-105.624,23.358,0.308,-10.583,-0.399,-0.126,10.870,-0.191,-0.043,11.194
111.399,23.889,-73.706,17.749,13.786,-77.217,15.791,-99.118,-28.524,6.840,25.478,-0.086,-0.292,10.430,-0.051,-0.082,11.030
111.409,-32.265,11.622,20.923,8.759,-61.366,14.711,-91.222,23.653,5.690,7.817,0.276,0.083,10.456,-0.124,-0.111,10.942
111.419,36.950,9.913,43.262,7.873,-48.690,12.385,-81.764,-8.650,1.084,15.232,0.140,0.098,11.288,0.005,-0.059,10.918
111.429,-23.353,23.464,20.190,3.972,-32.860,10.956,-70.713,8.248,-15.907,7.149,0.381,0.080,10.917,-0.008,0.058,11.007
111.440,25.476,22.975,49.000,0.995,-17.094,7.969,-58.352,-7.220,11.251,13.400,0.196,-0.097,11.100,0.141,-0.039,10.927
111.450,-8.216,22.609,33.252,-1.563,-4.581,6.164,-45.842,9.254,-18.422,4.469,0.444,-0.488,10.984,0.050,-0.012,11.043
111.460,-2.112,15.895,18.481,-1.510,9.010,4.172,-32.832,-18.027,9.901,6.933,-0.119,-0.780,11.007,0.164,-0.206,11.037
111.470,-8.216,48.733,18.970,-4.550,16.423,2.555,-21.315,-1.365,1.049,31.226,-0.501,-0.612,10.904,0.018,-0.299,10.949
111.480,23.034,69.974,26.172,-3.797,30.223,0.256,-9.643,-0.682,3.290,5.525,-0.765,-0.248,11.615,-0.056,-0.317,11.004
111.490,-71.084,63.138,-7.886,-7.686,37.291,-0.474,1.442,7.249,-4.232,5.079,-0.385,-0.148,10.868,-0.220,-0.263,11.113
111.500,44.397,101.103,33.252,-7.327,46.813,-3.109,11.979,-15.225,11.869,38.784,-0.787,-0.184,11.612,-0.136,-0.268,10.948
111.510,-63.638,68.387,-16.675,-8.078,52.695,-3.540,21.853,27.842,-12.810,-12.681,-0.605,0.440,11.774,-0.382,-0.134,11.245
111.520,38.049,67.654,21.777,-9.146,56.587,-5.544,30.236,-24.055,-16.547,25.032,-0.373,-0.421,11.478,-0.270,-0.031,11.205
111.531,-35.438,49.221,-1.050,-7.050,56.217,-5.745,36.862,4.390,21.253,0.790,-0.949,0.086,11.407,-0.359,-0.177,11.284
111.541,19.982,53.372,-2.637,-8.664,53.219,-6.472,41.180,4.253,-21.195,22.819,-0.524,0.689,11.180,-0.462,0.057,11.218
111.551,42.566,31.765,-7.275,-1.473,50.576,-6.204,43.707,-14.190,-10.684,6.818,-0.495,-0.420,11.354,-0.391,0.103,11.253
111.561,-9.681,-2.415,-27.540,1.065,44.888,-4.050,44.866,-4.390,10.411,15.059,-0.924,-0.679,11.196,-0.437,-0.125,11.259
111.571,21.691,6.495,-27.662,3.657,36.629,-2.267,43.271,6.301,-5.942,15.807,-0.821,-0.028,11.264,-0.576,-0.150,11.218
111.582,2.770,9.669,-17.896,3.359,32.214,-0.831,40.618,-7.486,-9.635,2.471,-0.499,-0.618,11.346,-0.573,-0.146,11.283
111.592,5.211,-14.745,-24.976,4.829,25.668,0.547,37.462,-15.095,20.269,12.272,-0.792,-0.488,11.163,-0.520,-0.300,11.268
111.603,-6.019,-9.984,-38.648,4.848,17.511,1.821,33.021,11.036,7.163,8.650,-1.405,0.177,11.131,-0.726,-0.305,11.247
111.614,40.613,-10.960,-29.859,4.712,10.665,2.214,27.802,-6.926,-12.566,11.093,-1.192,-0.054,11.026,-0.836,-0.160,11.219
111.624,8.873,-40.136,-23.633,5.362,4.308,2.903,22.685,-17.251,14.456,15.534,-1.395,-0.712,11.068,-0.832,-0.311,11.163
111.635,-16.639,-25.243,-26.197,2.210,-1.943,3.193,17.179,11.726,-0.186,5.554,-1.429,-0.183,11.015,-0.998,-0.338,11.166
111.646,-0.892,16.017,-24.976,-2.761,-5.020,1.778,11.661,-2.241,-4.706,14.010,-0.789,-0.022,10.846,-1.003,-0.207,11.110
111.657,-9.315,1.124,-25.220,-4.135,-9.292,0.212,6.745,-7.300,20.743,17.423,-0.610,-0.127,10.896,-0.867,-0.275,11.019
111.667,-52.163,0.880,-53.419,-9.546,-14.600,-1.540,1.675,21.598,2.723,0.237,-0.244,0.626,10.739,-0.868,-0.163,11.031
111.678,-27.382,-6.932,-56.837,-15.791,-17.568,-4.775,-3.086,4.806,-9.067,14.851,0.374,0.653,10.570,-0.718,0.074,10.961
111.689,-34.340,-45.019,-48.048,-20.482,-23.215,-8.389,-7.619,-9.433,12.631,19.399,0.081,0.394,10.958,-0.486,0.069,10.885
111.700,-35.194,-52.710,-50.368,-23.516,-27.577,-11.679,-12.226,14.068,-10.066,-2.148,-0.007,0.359,10.898,-0.478,0.118,10.965
111.711,-13.221,-64.429,-32.545,-27.454,-30.444,-15.526,-16.396,-20.542,-5.561,24.802,-0.145,-0.347,10.994,-0.324,0.110,10.905
111.722,-63.515,-43.676,-26.929,-33.082,-30.910,-19.254,-19.780,8.873,-2.363,1.623,-0.315,-0.442,11.050,-0.347,-0.043,10.969
111.734,-44.960,-23.656,-18.994,-40.838,-31.016,-24.297,-22.621,-11.129,-17.962,13.680,-0.096,-0.737,10.792,-0.290,-0.030,10.950
111.745,-121.745,-23.900,-42.677,-48.805,-28.800,-29.336,-24.162,16.769,13.831,-0.071,0.530,-0.867,10.376,-0.198,-0.275,10.891
111.756,-66.689,-0.828,-13.257,-55.800,-26.481,-35.603,-25.167,-10.253,-8.837,11.632,0.547,-0.646,10.350,-0.054,-0.243,10.790
111.767,-120.036,-19.383,-29.371,-61.864,-27.330,-41.125,-25.676,21.397,25.126,6.552,0.774,-0.038,10.202,0.009,-0.377,10.728
111.779,-55.337,-1.072,10.180,-67.392,-22.908,-47.831,-25.541,-8.291,-0.589,14.715,0.730,0.456,10.442,0.170,-0.175,10.613
111.790,-72.671,-13.402,-7.397,-69.650,-21.574,-52.688,-24.592,7.817,-3.355,36.363,0.674,0.466,10.774,0.185,-0.068,10.580
111.801,-153.728,-13.402,-14.356,-78.091,-19.791,-58.346,-23.660,15.390,6.222,-27.777,1.045,0.574,10.364,0.306,0.019,10.692
111.812,-8.948,3.566,54.493,-77.636,-17.049,-63.895,-22.344,-20.599,12.200,41.702,0.663,1.064,10.375,0.462,0.155,10.485
111.824,-128.703,-13.158,22.143,-77.447,-15.787,-66.594,-20.731,14.679,-9.922,-4.742,0.695,0.837,10.360,0.369,0.339,10.628
111.835,-76.333,4.420,28.858,-76.773,-14.033,-69.616,-19.172,15.232,2.917,2.615,1.249,0.615,9.830,0.533,0.358,10.456
111.846,-22.377,-28.295,48.511,-71.052,-12.676,-70.757,-17.454,-25.449,3.147,15.146,-0.092,0.689,10.177,0.583,0.420,10.387
111.857,-41.054,-3.392,69.386,-65.883,-11.500,-69.584,-16.191,-11.007,-4.002,29.286,-0.771,0.574,10.668,0.352,0.455,10.347
111.869,-120.646,-4.246,29.102,-61.825,-7.652,-67.170,-14.222,26.936,-0.905,-15.986,-0.064,0.432,10.028,0.137,0.472,10.485
111.880,5.211,24.684,74.635,-53.878,-1.529,-65.210,-11.547,-8.205,7.328,16.295,0.087,0.523,9.660,0.250,0.436,10.224
111.891,-4.310,-9.007,53.394,-44.413,1.522,-60.451,-8.360,-33.827,-3.549,23.602,-1.482,0.349,10.462,0.075,0.478,10.248
111.902,-38.368,23.586,44.239,-38.062,5.247,-54.918,-5.296,21.447,-0.775,12.034,-1.204,0.339,10.473,-0.283,0.412,10.286
111.914,-48.867,2.955,7.861,-31.492,6.705,-49.503,-2.332,3.844,8.004,-13.155,-0.601,0.449,9.807,-0.321,0.429,10.320
111.925,17.419,1.124,37.403,-23.065,5.585,-43.531,-0.230,-11.144,-12.308,31.025,-0.668,0.172,9.653,-0.349,0.431,10.121
111.936,-2.967,-2.903,18.359,-14.483,6.565,-36.894,1.485,7.242,2.306,-21.476,-0.720,0.113,9.414,-0.434,0.340,10.156
111.947,68.079,5.030,-13.501,-4.897,4.188,-29.889,2.270,-8.571,-7.328,36.140,-0.475,0.050,9.305,-0.465,0.345,9.909
111.958,15.465,-15.355,-24.244,4.349,1.170,-21.806,2.303,-5.079,12.286,10.217,-0.435,0.043,9.788,-0.422,0.238,9.871
111.969,17.541,-18.163,-66.115,12.562,-4.073,-13.652,1.162,10.224,9.699,4.311,-0.580,0.605,9.782,-0.467,0.251,9.893
111.981,48.425,-5.467,-93.826,19.717,-9.211,-5.977,-1.292,21.756,-0.344,10.756,-0.141,0.986,9.654,-0.544,0.392,9.860
111.992,59.656,-6.444,-104.080,26.719,-13.139,1.357,-4.213,13.723,-0.790,8.816,0.962,0.769,9.568,-0.401,0.505,9.824
112.002,52.820,-29.393,-110.062,35.421,-18.165,9.170,-7.355,-2.651,9.764,13.098,1.587,0.785,9.543,-0.056,0.539,9.763
112.013,48.181,-67.847,-107.742,43.861,-25.903,17.407,-11.229,-4.246,9.972,11.790,1.659,0.825,9.516,0.269,0.553,9.712
112.024,62.830,-72.608,-125.443,50.340,-34.105,25.232,-16.177,-5.518,3.348,14.822,1.366,0.836,9.592,0.505,0.595,9.661
112.034,75.648,-70.899,-138.505,56.044,-40.420,32.536,-21.685,0.524,-3.226,13.055,1.313,0.615,9.734,0.647,0.631,9.653
112.045,93.593,-86.280,-134.232,62.003,-46.345,39.365,-27.265,-2.794,-8.219,13.019,1.090,0.147,9.870,0.739,0.607,9.675
112.055,84.926,-90.186,-161.455,64.823,-51.242,45.443,-32.748,-2.299,-11.201,12.502,0.889,-0.505,9.992,0.775,0.486,9.720
112.066,83.583,-89.454,-160.845,67.367,-55.795,50.691,-38.126,-2.680,-11.345,12.961,0.666,-1.155,10.068,0.765,0.262,9.771
112.076,67.591,-69.068,-152.788,65.783,-54.159,54.573,-41.996,-2.248,-8.808,11.488,0.457,-1.563,10.042,0.719,-0.023,9.818
112.087,51.721,-30.126,-173.052,64.287,-49.783,57.197,-44.281,2.794,-1.939,8.442,0.614,-1.400,9.871,0.689,-0.263,9.841
112.098,40.491,-27.562,-167.070,60.351,-45.967,58.293,-44.992,3.707,-0.352,6.006,0.818,-1.086,9.534,0.693,-0.409,9.812
112.109,37.073,-51.855,-157.426,55.440,-44.541,57.964,-45.044,-1.192,-1.767,7.141,0.712,-1.015,9.257,0.688,-0.509,9.733
112.120,35.364,-37.450,-133.256,49.182,-40.365,56.267,-44.328,0.675,2.378,10.705,0.691,-0.757,9.113,0.665,-0.552,9.622
