R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,0,50,0,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
194.564,17.760,15.340,8.887,5.775,-1.175,1.227,1.288,2.446,4.322,4.009
194.576,18.220,16.629,9.690,6.272,-0.908,1.499,1.564,2.747,4.643,4.342
194.587,18.151,17.543,10.471,6.867,-0.603,1.791,1.855,3.131,4.997,4.702
194.598,11.334,16.641,9.390,7.313,-0.503,1.927,2.106,3.201,5.183,5.008
194.610,7.110,13.623,8.086,7.486,-0.428,2.035,2.269,3.234,5.314,5.200
194.621,1.839,10.121,7.404,7.494,-0.454,2.030,2.373,3.172,5.315,5.313
194.632,-5.909,5.084,7.160,7.456,-0.590,1.899,2.394,3.026,5.188,5.338
194.643,-9.358,-0.540,6.688,7.374,-0.777,1.731,2.331,2.804,5.020,5.273
194.654,-6.998,-3.836,6.593,7.261,-0.839,1.672,2.262,2.730,4.958,5.199
194.666,-5.873,-5.044,6.947,7.201,-0.871,1.632,2.222,2.716,4.920,5.157
194.677,-5.018,-5.496,7.898,7.244,-0.838,1.616,2.199,2.856,4.916,5.146
194.688,-3.319,-5.219,8.438,7.395,-0.831,1.612,2.196,2.903,4.938,5.166
194.700,2.841,-3.295,8.626,7.543,-0.698,1.767,2.240,3.016,5.118,5.234
194.711,7.150,-0.018,8.871,7.690,-0.524,1.952,2.349,3.190,5.326,5.368
194.722,11.680,4.288,9.374,7.881,-0.235,2.260,2.531,3.464,5.659,5.577
194.734,5.253,6.436,8.984,8.022,-0.211,2.372,2.712,3.338,5.787,5.780
194.745,-2.798,4.669,8.080,8.051,-0.303,2.346,2.799,3.128,5.768,5.875
194.756,-9.081,0.375,5.609,7.830,-0.574,2.225,2.773,2.559,5.627,5.829
194.768,-8.950,-3.515,3.907,7.355,-0.739,2.144,2.684,2.198,5.495,5.688
194.779,-8.893,-5.558,2.911,6.802,-0.862,2.067,2.595,1.940,5.353,5.533
194.790,-7.888,-6.388,1.781,6.163,-1.012,2.007,2.510,1.555,5.210,5.364
194.801,-10.927,-7.963,1.986,5.633,-1.228,1.816,2.400,1.244,4.943,5.178
194.812,-8.048,-8.739,4.974,5.347,-1.263,1.723,2.298,1.297,4.800,5.023
194.823,-9.577,-8.573,7.314,5.523,-1.243,1.648,2.248,1.527,4.724,4.971
194.834,-14.378,-10.133,8.682,5.871,-1.372,1.467,2.166,1.540,4.568,4.911
194.845,-12.462,-11.233,9.497,6.364,-1.340,1.447,2.089,1.735,4.595,4.879
194.856,-12.142,-12.038,8.450,6.695,-1.459,1.375,2.009,1.570,4.561,4.833
194.867,-12.672,-11.348,7.960,6.888,-1.474,1.382,1.958,1.552,4.592,4.807
194.877,-11.779,-12.098,6.819,6.945,-1.598,1.307,1.868,1.362,4.530,4.729
194.888,-11.996,-11.604,5.491,6.802,-1.664,1.282,1.796,1.222,4.497,4.649
194.899,-7.639,-10.594,5.093,6.589,-1.675,1.278,1.724,1.196,4.474,4.559
194.910,-10.330,-10.234,3.614,6.261,-1.872,1.197,1.658,0.756,4.357,4.459
194.921,-10.742,-10.091,4.279,5.938,-1.968,1.127,1.578,0.596,4.249,4.342
194.932,-12.574,-10.997,6.224,5.886,-2.107,0.959,1.480,0.532,4.073,4.236
194.943,-11.578,-11.257,8.079,6.128,-2.116,0.883,1.402,0.706,4.023,4.184
194.954,-15.872,-11.878,9.247,6.518,-2.223,0.742,1.331,0.730,3.931,4.161
194.966,-21.517,-14.825,10.369,6.990,-2.479,0.464,1.193,0.604,3.718,4.086
194.976,-18.276,-16.774,11.038,7.505,-2.590,0.351,1.051,0.589,3.685,4.020
194.988,-16.263,-16.493,11.300,8.004,-2.635,0.331,0.959,0.594,3.748,4.010
194.998,-14.009,-16.217,9.423,8.320,-2.776,0.279,0.872,0.365,3.769,3.994
195.010,-12.595,-14.561,7.190,8.252,-2.833,0.296,0.808,0.214,3.815,3.960
195.021,-12.095,-13.585,6.349,8.016,-2.916,0.232,0.730,0.129,3.761,3.893
195.031,-8.694,-12.686,6.193,7.752,-2.950,0.202,0.659,0.112,3.735,3.826
195.042,-8.744,-10.323,5.544,7.483,-2.954,0.252,0.645,0.022,3.781,3.810
195.054,-10.807,-10.230,4.814,7.163,-3.105,0.137,0.576,-0.184,3.653,3.731
195.066,-10.541,-10.136,4.301,6.808,-3.151,0.111,0.506,-0.263,3.605,3.641
195.077,-8.157,-9.525,3.904,6.436,-3.174,0.108,0.443,-0.327,3.573,3.552
195.088,-6.418,-8.015,3.447,6.059,-3.095,0.208,0.422,-0.298,3.635,3.500
195.099,-1.671,-6.882,2.665,5.622,-3.097,0.228,0.390,-0.362,3.607,3.424
195.110,4.472,-3.358,3.744,5.332,-2.872,0.409,0.444,-0.058,3.748,3.445
195.122,6.726,0.062,4.758,5.225,-2.628,0.576,0.553,0.336,3.889,3.536
195.132,4.884,1.510,5.202,5.212,-2.564,0.596,0.640,0.494,3.895,3.615
195.143,-1.197,1.345,5.260,5.213,-2.664,0.483,0.695,0.423,3.770,3.662
195.153,2.648,1.235,5.699,5.245,-2.504,0.626,0.743,0.622,3.904,3.704
195.164,1.066,1.322,5.302,5.288,-2.517,0.648,0.803,0.547,3.917,3.760
195.174,-1.342,0.577,3.663,5.162,-2.640,0.611,0.828,0.243,3.853,3.762
195.185,2.279,0.726,3.080,4.936,-2.521,0.757,0.862,0.285,3.957,3.759
195.196,5.128,1.557,3.490,4.771,-2.411,0.849,0.920,0.414,4.012,3.783
195.207,4.443,2.759,3.926,4.680,-2.294,0.944,1.011,0.559,4.074,3.847
195.218,7.784,4.091,4.680,4.654,-2.062,1.157,1.118,0.821,4.258,3.931
195.229,8.071,5.097,5.777,4.719,-1.977,1.225,1.231,0.938,4.308,4.031
195.240,5.243,5.553,6.200,4.849,-1.861,1.307,1.352,1.125,4.378,4.146
195.252,7.033,6.187,5.017,4.910,-1.701,1.506,1.474,1.202,4.557,4.253
195.263,11.257,7.305,3.421,4.815,-1.505,1.757,1.604,1.265,4.768,4.350
195.273,4.976,7.250,2.901,4.618,-1.538,1.709,1.710,1.227,4.668,4.410
195.284,9.218,7.571,2.658,4.403,-1.299,1.951,1.814,1.418,4.852,4.463
195.295,6.018,6.854,2.928,4.209,-1.328,1.903,1.894,1.384,4.747,4.490
195.306,3.544,6.017,3.586,4.098,-1.292,1.910,1.962,1.442,4.704,4.513
195.317,2.736,4.754,5.470,4.183,-1.199,1.908,2.014,1.706,4.675,4.541
195.328,-2.352,3.354,6.438,4.394,-1.204,1.832,2.062,1.837,4.587,4.579
195.339,1.747,2.623,5.111,4.545,-1.054,2.013,2.105,1.911,4.752,4.610
195.350,1.224,1.740,4.362,4.536,-1.078,2.003,2.132,1.835,4.709,4.606
195.361,2.545,2.070,3.851,4.481,-0.955,2.138,2.187,1.900,4.805,4.626
195.371,-2.219,0.977,3.091,4.351,-1.168,2.007,2.197,1.489,4.628,4.592
195.382,-2.615,0.211,3.386,4.246,-1.112,2.061,2.206,1.514,4.636,4.558
195.394,-3.783,-0.546,4.815,4.230,-1.040,2.068,2.209,1.686,4.606,4.528
195.405,-0.157,-0.465,5.581,4.366,-0.854,2.209,2.234,1.944,4.728,4.537
195.416,5.104,0.197,6.034,4.544,-0.728,2.310,2.276,2.110,4.815,4.569
195.427,5.821,1.376,7.277,4.803,-0.640,2.363,2.360,2.266,4.865,4.653
195.439,3.191,2.012,8.468,5.187,-0.608,2.367,2.452,2.362,4.882,4.760
195.450,1.747,2.374,8.787,5.585,-0.549,2.428,2.541,2.437,4.960,4.870
195.461,0.675,2.359,9.716,6.039,-0.426,2.520,2.629,2.645,5.079,4.988
195.473,3.944,2.794,8.857,6.396,-0.280,2.726,2.723,2.694,5.304,5.106
195.484,7.309,3.896,6.786,6.544,-0.157,2.949,2.838,2.627,5.526,5.224
195.495,8.476,4.984,5.857,6.497,-0.080,3.073,2.954,2.597,5.627,5.321
195.507,6.372,5.549,5.085,6.371,-0.070,3.105,3.061,2.541,5.626,5.400
195.518,3.798,4.994,4.267,6.165,-0.117,3.088,3.131,2.402,5.565,5.429
195.529,2.835,4.462,4.148,5.950,-0.064,3.149,3.193,2.406,5.578,5.446
195.541,-0.358,3.645,4.023,5.742,-0.046,3.165,3.241,2.388,5.544,5.449
195.552,4.955,3.944,4.668,5.593,0.210,3.400,3.307,2.650,5.733,5.472
195.563,10.157,5.158,5.877,5.556,0.455,3.603,3.410,2.946,5.900,5.544
195.574,5.084,5.284,6.234,5.643,0.391,3.525,3.511,2.890,5.800,5.626
195.586,2.541,4.774,5.522,5.645,0.396,3.565,3.587,2.806,5.808,5.674
195.597,1.596,4.150,3.591,5.493,0.399,3.627,3.640,2.658,5.821,5.682
195.608,5.083,4.083,2.236,5.164,0.503,3.773,3.687,2.623,5.897,5.661
195.620,6.769,4.639,2.169,4.831,0.626,3.882,3.754,2.706,5.930,5.657
195.631,5.100,4.533,1.693,4.495,0.600,3.865,3.807,2.596,5.834,5.634
195.642,1.908,4.115,1.234,4.163,0.547,3.820,3.845,2.456,5.708,5.594
195.654,3.413,4.142,0.473,3.776,0.635,3.938,3.884,2.406,5.734,5.544
195.665,9.551,5.000,0.926,3.441,0.896,4.153,3.944,2.677,5.858,5.519
195.676,6.939,5.714,1.755,3.227,0.977,4.156,4.027,2.830,5.782,5.526
195.687,8.273,6.412,1.814,3.081,1.135,4.298,4.114,2.948,5.848,5.543
195.699,11.321,7.413,1.362,2.928,1.270,4.474,4.215,2.930,5.946,5.570
195.710,8.026,7.654,1.074,2.749,1.201,4.450,4.306,2.705,5.840,5.583
195.722,11.583,8.507,2.382,2.666,1.417,4.639,4.413,2.902,5.956,5.621
195.733,9.651,8.859,3.085,2.711,1.455,4.660,4.525,2.922,5.918,5.678
195.744,6.115,8.416,4.556,2.876,1.472,4.646,4.622,2.957,5.860,5.734
195.756,6.279,7.329,4.893,3.129,1.500,4.673,4.692,2.959,5.855,5.774
195.767,1.350,6.139,4.952,3.358,1.445,4.619,4.755,2.875,5.771,5.808
195.778,5.915,5.277,4.906,3.563,1.605,4.774,4.803,3.020,5.896,5.826
195.790,4.802,5.037,5.530,3.787,1.685,4.795,4.872,3.184,5.892,5.871
195.801,8.373,5.496,6.572,4.104,1.911,4.955,4.964,3.517,6.038,5.950
195.812,3.428,5.253,6.841,4.428,1.884,4.893,5.049,3.542,5.967,6.027
195.824,8.556,5.525,7.082,4.727,2.097,5.101,5.137,3.752,6.167,6.108
195.835,7.777,6.185,6.758,4.996,2.158,5.186,5.250,3.757,6.242,6.212
195.846,10.134,7.184,7.185,5.246,2.373,5.383,5.379,3.990,6.429,6.332
195.857,5.876,7.114,6.870,5.476,2.336,5.383,5.491,3.870,6.420,6.435
195.869,8.058,7.255,6.754,5.651,2.444,5.541,5.595,3.872,6.563,6.526
195.880,7.359,7.094,6.430,5.776,2.416,5.581,5.693,3.704,6.585,6.606
195.892,8.405,7.379,7.815,5.966,2.546,5.709,5.805,3.832,6.702,6.708
195.903,4.472,6.611,8.530,6.273,2.511,5.666,5.898,3.817,6.664,6.804
195.914,-1.163,4.969,8.694,6.570,2.444,5.596,5.957,3.766,6.600,6.867
195.926,-1.599,2.833,9.179,6.858,2.471,5.589,5.972,3.867,6.604,6.890
195.937,-4.582,0.926,9.075,7.136,2.402,5.527,5.977,3.800,6.555,6.904
195.948,-4.465,-0.533,10.790,7.483,2.464,5.532,5.976,3.989,6.584,6.924
195.959,-6.898,-2.359,12.378,8.029,2.412,5.424,5.962,4.085,6.526,6.956
195.971,-7.866,-3.676,13.150,8.591,2.426,5.397,5.950,4.226,6.556,6.996
195.982,-6.732,-4.768,13.784,9.197,2.455,5.396,5.935,4.370,6.624,7.044
195.994,-10.289,-6.114,13.477,9.709,2.270,5.264,5.905,4.148,6.558,7.075
196.005,-7.476,-6.462,13.970,10.217,2.377,5.351,5.891,4.355,6.714,7.126
196.016,-1.424,-5.542,13.242,10.606,2.541,5.526,5.911,4.556,6.950,7.204
196.027,-3.094,-4.675,12.578,10.860,2.487,5.503,5.944,4.490,6.976,7.284
196.039,-1.864,-3.574,12.400,11.060,2.574,5.609,5.991,4.586,7.126,7.373
196.050,0.683,-2.616,13.229,11.272,2.684,5.693,6.043,4.784,7.256,7.468
196.061,-1.984,-1.972,13.587,11.554,2.689,5.682,6.108,4.869,7.300,7.586
196.073,1.312,-0.913,13.727,11.796,2.854,5.871,6.187,5.038,7.539,7.715
196.084,-4.368,-1.295,13.837,12.049,2.722,5.752,6.240,4.933,7.475,7.819
196.095,-2.807,-1.600,13.673,12.255,2.807,5.867,6.283,5.014,7.640,7.910
196.107,-4.156,-2.376,14.323,12.484,2.827,5.837,6.311,5.174,7.664,7.990
196.118,-6.555,-3.318,13.782,12.671,2.788,5.822,6.329,5.141,7.701,8.057
196.130,-4.565,-4.084,13.482,12.801,2.793,5.870,6.331,5.115,7.796,8.102
196.141,-6.697,-4.970,13.329,12.878,2.676,5.774,6.323,5.005,7.743,8.133
196.152,-6.352,-5.471,14.052,12.995,2.679,5.764,6.319,5.078,7.779,8.173
196.164,-3.995,-5.596,13.348,13.085,2.649,5.788,6.319,4.996,7.849,8.213
196.175,-7.709,-6.111,12.517,13.069,2.445,5.647,6.307,4.719,7.741,8.230
196.186,-4.306,-5.561,11.386,12.939,2.512,5.775,6.312,4.703,7.888,8.251
196.197,-1.560,-4.686,11.335,12.771,2.585,5.845,6.330,4.802,7.970,8.278
196.209,-2.493,-4.254,11.781,12.661,2.574,5.799,6.349,4.874,7.940,8.310
196.220,-6.405,-4.791,11.507,12.551,2.454,5.661,6.344,4.807,7.817,8.315
196.231,-8.499,-5.479,11.378,12.435,2.417,5.624,6.326,4.786,7.793,8.306
196.243,-7.459,-6.035,11.039,12.293,2.404,5.634,6.297,4.746,7.811,8.281
196.254,-6.988,-6.394,10.939,12.135,2.354,5.602,6.266,4.677,7.785,8.251
196.265,-3.587,-5.828,11.078,11.996,2.440,5.687,6.262,4.773,7.874,8.248
196.276,-1.958,-5.042,10.461,11.865,2.444,5.729,6.274,4.720,7.919,8.260
196.288,-1.792,-4.597,9.573,11.630,2.369,5.702,6.278,4.559,7.882,8.250
196.299,-4.490,-3.962,8.535,11.307,2.337,5.723,6.295,4.423,7.879,8.241
196.310,-3.885,-3.665,8.003,10.951,2.377,5.781,6.295,4.411,7.905,8.207
196.321,-3.008,-3.300,7.856,10.612,2.435,5.839,6.299,4.446,7.927,8.175
196.333,-2.232,-2.463,7.909,10.306,2.530,5.929,6.322,4.523,7.982,8.162
196.344,3.971,-1.153,8.447,10.058,2.719,6.111,6.362,4.705,8.129,8.169
196.355,5.411,0.694,9.329,9.932,2.841,6.211,6.448,4.848,8.206,8.233
196.366,7.364,2.571,9.184,9.831,2.937,6.353,6.556,4.853,8.323,8.318
196.378,7.454,3.670,8.430,9.726,2.941,6.428,6.661,4.718,8.371,8.397
196.389,3.070,3.394,7.339,9.482,2.778,6.326,6.723,4.424,8.227,8.417
196.400,2.925,2.659,6.569,9.168,2.724,6.305,6.754,4.279,8.155,8.395
196.411,-6.778,0.694,7.150,8.897,2.532,6.053,6.749,4.159,7.855,8.339
196.423,-11.255,-2.747,8.165,8.769,2.396,5.830,6.666,4.154,7.600,8.219
196.434,-11.545,-5.715,7.696,8.651,2.291,5.735,6.560,4.012,7.475,8.077
196.445,-13.616,-7.855,6.999,8.496,2.141,5.593,6.453,3.827,7.300,7.931
196.456,-15.059,-9.649,4.936,8.176,1.942,5.504,6.321,3.399,7.158,7.743
196.468,-15.385,-11.125,3.997,7.735,1.779,5.391,6.168,3.097,6.978,7.518
196.479,-10.109,-10.880,1.943,7.194,1.792,5.486,6.046,2.905,6.990,7.310
196.490,-1.741,-8.651,0.074,6.459,1.921,5.685,5.974,2.823,7.077,7.128
196.501,3.768,-5.366,0.420,5.775,2.117,5.831,5.965,3.014,7.109,7.009
196.512,0.498,-3.424,1.122,5.238,2.082,5.717,5.961,3.029,6.892,6.903
196.524,0.526,-1.777,2.574,4.880,2.236,5.786,5.974,3.253,6.872,6.831
196.535,2.893,-0.238,3.349,4.685,2.405,5.910,6.005,3.434,6.920,6.790
196.546,3.891,0.919,4.600,4.615,2.478,5.953,6.044,3.507,6.900,6.770
196.558,0.977,1.198,6.968,4.802,2.557,5.909,6.088,3.765,6.822,6.783
196.569,2.000,1.483,8.197,5.140,2.732,5.996,6.140,4.077,6.893,6.822
196.580,-0.285,0.902,7.658,5.422,2.661,5.934,6.167,3.974,6.815,6.835
196.591,-3.490,-0.185,6.399,5.571,2.509,5.848,6.166,3.682,6.702,6.808
196.603,-3.225,-0.657,5.825,5.607,2.520,5.913,6.166,3.568,6.730,6.773
196.613,1.353,-0.607,4.015,5.529,2.538,6.042,6.165,3.356,6.810,6.727
196.625,-3.682,-1.215,1.643,5.173,2.288,5.903,6.139,2.849,6.592,6.624
196.636,-2.079,-1.276,1.474,4.776,2.346,5.955,6.109,2.843,6.558,6.511
196.647,4.409,0.012,2.060,4.412,2.613,6.155,6.117,3.148,6.671,6.436
196.659,0.348,0.239,2.645,4.207,2.484,5.986,6.119,3.027,6.430,6.369
196.670,-2.492,-0.479,4.044,4.134,2.455,5.881,6.099,3.074,6.268,6.295
196.681,0.389,-0.115,4.873,4.178,2.595,5.999,6.110,3.210,6.341,6.264
196.692,-1.466,-0.882,6.007,4.312,2.536,5.888,6.094,3.211,6.197,6.218
196.703,-2.682,-1.572,6.357,4.510,2.493,5.817,6.078,3.194,6.104,6.180
196.715,-4.380,-2.186,4.833,4.603,2.389,5.793,6.058,2.924,6.049,6.130
196.726,-2.202,-2.398,2.416,4.469,2.322,5.836,6.024,2.621,6.039,6.044
196.737,-3.784,-2.322,0.285,4.053,2.242,5.813,5.985,2.371,5.931,5.923
196.748,0.297,-1.597,0.187,3.621,2.390,5.933,5.957,2.485,5.959,5.808
196.760,0.504,-0.935,1.569,3.327,2.470,5.899,5.941,2.682,5.846,5.716
196.771,2.393,-0.256,2.432,3.194,2.536,5.894,5.937,2.808,5.777,5.652
196.782,3.688,0.810,3.059,3.143,2.635,5.935,5.962,2.949,5.763,5.625
196.794,3.223,1.450,3.271,3.136,2.643,5.925,5.990,2.933,5.703,5.606
196.805,0.681,1.545,1.753,3.043,2.530,5.856,6.001,2.686,5.576,5.562
196.816,0.200,0.823,1.206,2.857,2.427,5.752,5.972,2.518,5.405,5.467
196.828,-3.608,-0.442,0.359,2.622,2.217,5.590,5.921,2.154,5.172,5.345
196.839,-7.548,-2.914,-0.253,2.329,1.900,5.305,5.804,1.709,4.813,5.151
196.850,-12.828,-5.567,0.234,2.084,1.624,5.003,5.658,1.412,4.441,4.932
196.862,-14.031,-8.404,1.079,1.923,1.441,4.766,5.475,1.260,4.146,4.686
196.873,-19.664,-11.669,1.865,1.883,1.071,4.353,5.255,0.918,3.692,4.418
196.885,-19.289,-13.976,2.803,1.953,0.970,4.208,5.042,0.861,3.520,4.173
196.896,-16.060,-14.581,3.119,2.075,0.953,4.166,4.863,0.862,3.460,3.971
196.907,-14.677,-14.679,2.012,2.131,0.736,4.050,4.693,0.449,3.321,3.775
196.918,-11.220,-13.588,0.524,2.010,0.646,4.061,4.555,0.150,3.292,3.595
196.930,-7.002,-11.595,0.049,1.824,0.679,4.123,4.454,0.089,3.305,3.446
196.941,-2.287,-9.486,1.446,1.731,0.749,4.114,4.378,0.254,3.257,3.332
196.952,1.443,-6.704,2.376,1.781,0.873,4.155,4.361,0.490,3.275,3.292
196.964,0.655,-4.572,4.706,2.006,0.964,4.100,4.370,0.817,3.216,3.299
196.975,-0.232,-3.155,6.151,2.435,1.060,4.074,4.394,1.127,3.212,3.346
196.986,-1.575,-3.012,6.394,2.876,0.999,3.990,4.394,1.118,3.157,3.374
196.997,-3.447,-3.214,6.423,3.281,0.970,3.941,4.388,1.137,3.138,3.397
197.009,-5.070,-3.547,6.545,3.666,0.937,3.898,4.375,1.137,3.126,3.415
197.020,-3.398,-3.850,6.284,3.982,0.986,3.958,4.358,1.179,3.214,3.425
197.031,-3.995,-3.669,5.642,4.205,1.023,4.020,4.357,1.180,3.297,3.445
197.043,1.244,-2.530,5.240,4.348,1.189,4.215,4.375,1.297,3.504,3.479
197.054,4.642,-0.695,5.667,4.460,1.392,4.406,4.436,1.517,3.704,3.552
197.065,5.308,1.590,6.051,4.636,1.581,4.566,4.537,1.757,3.878,3.673
197.077,11.912,4.429,7.578,4.903,1.999,4.929,4.683,2.271,4.263,3.848
197.088,14.309,7.162,8.817,5.327,2.337,5.195,4.875,2.750,4.567,4.086
197.099,17.485,10.312,8.382,5.694,2.654,5.531,5.106,3.048,4.935,4.358
197.110,19.145,12.844,7.285,5.925,2.890,5.822,5.346,3.195,5.244,4.626
197.122,23.251,15.635,6.556,6.023,3.282,6.254,5.620,3.511,5.677,4.913
197.133,25.328,18.769,6.464,6.075,3.685,6.645,5.929,3.912,6.061,5.227
197.145,26.925,21.077,6.854,6.154,4.058,6.990,6.242,4.309,6.399,5.546
197.156,24.997,22.736,7.587,6.282,4.371,7.272,6.565,4.656,6.675,5.875
197.167,23.763,23.247,7.861,6.479,4.684,7.538,6.868,5.029,6.942,6.190
197.178,24.083,23.463,7.007,6.578,4.966,7.844,7.157,5.246,7.237,6.479
197.189,23.312,23.763,6.237,6.570,5.218,8.119,7.437,5.421,7.487,6.746
197.201,20.408,23.385,6.401,6.536,5.459,8.321,7.701,5.681,7.660,6.990
197.212,18.790,22.553,8.292,6.646,5.767,8.543,7.950,6.096,7.865,7.231
197.223,13.587,20.526,8.800,6.857,5.867,8.605,8.157,6.234,7.921,7.441
197.234,14.215,19.068,7.868,7.004,6.080,8.865,8.349,6.337,8.169,7.629
197.245,13.304,17.676,6.494,6.992,6.179,9.029,8.516,6.283,8.303,7.775
197.256,12.397,16.416,6.127,6.904,6.277,9.163,8.665,6.267,8.398,7.893
197.267,3.533,13.029,7.465,6.908,6.108,8.957,8.739,6.122,8.165,7.944
197.278,-4.394,8.241,7.710,7.027,5.845,8.723,8.736,5.781,7.919,7.930
197.289,-8.715,3.675,6.445,7.043,5.571,8.591,8.680,5.245,7.768,7.855
197.300,-5.666,0.524,4.695,6.843,5.436,8.611,8.600,4.808,7.746,7.734
197.311,-17.786,-3.911,3.761,6.514,4.900,8.141,8.450,4.114,7.223,7.529
197.322,-16.150,-7.876,4.221,6.242,4.755,7.988,8.251,3.937,7.024,7.281
197.333,-21.253,-11.775,4.454,6.023,4.361,7.576,8.019,3.537,6.573,7.007
197.344,-25.508,-15.478,4.649,5.850,4.051,7.252,7.761,3.219,6.217,6.713
197.355,-27.439,-19.055,4.359,5.691,3.690,6.894,7.461,2.828,5.833,6.380
197.366,-35.451,-23.540,4.249,5.530,3.102,6.301,7.094,2.226,5.217,5.982
197.377,-34.925,-27.024,4.309,5.387,2.765,5.946,6.709,1.904,4.845,5.573
197.388,-42.648,-31.683,4.719,5.291,2.095,5.246,6.261,1.280,4.140,5.109
197.399,-36.361,-33.321,4.468,5.226,1.909,5.066,5.855,1.081,3.962,4.695
197.410,-38.017,-34.955,3.293,5.068,1.380,4.597,5.438,0.448,3.487,4.265
197.421,-41.395,-36.659,2.241,4.781,0.813,4.074,4.996,-0.202,2.950,3.800
197.432,-38.166,-37.389,2.942,4.547,0.539,3.751,4.565,-0.400,2.619,3.354
197.443,-38.801,-37.712,5.093,4.507,0.225,3.326,4.152,-0.514,2.210,2.949
197.454,-42.741,-39.279,5.302,4.570,-0.319,2.734,3.709,-0.953,1.652,2.530
197.465,-43.898,-40.445,4.531,4.579,-0.795,2.285,3.262,-1.443,1.235,2.107
197.476,-36.265,-39.398,3.435,4.486,-0.908,2.168,2.868,-1.533,1.142,1.731
197.487,-36.180,-38.534,2.726,4.318,-1.291,1.785,2.485,-1.900,0.778,1.360
197.498,-33.846,-37.821,2.383,4.126,-1.646,1.436,2.101,-2.251,0.446,0.989
197.509,-33.242,-36.631,1.973,3.912,-2.023,1.089,1.744,-2.665,0.117,0.645
197.520,-33.069,-35.102,2.047,3.716,-2.263,0.838,1.414,-2.871,-0.116,0.329
197.531,-32.592,-34.129,2.497,3.565,-2.555,0.535,1.085,-3.126,-0.394,0.022
197.542,-23.400,-31.328,2.955,3.487,-2.482,0.579,0.830,-2.976,-0.319,-0.202
197.553,-17.300,-27.566,2.253,3.390,-2.577,0.546,0.639,-3.151,-0.325,-0.362
197.564,-7.115,-22.576,1.547,3.228,-2.522,0.683,0.524,-3.215,-0.169,-0.456
197.575,-2.797,-16.756,1.713,3.064,-2.453,0.771,0.497,-3.161,-0.069,-0.462
197.586,-0.482,-12.235,2.729,2.992,-2.429,0.782,0.494,-3.094,-0.036,-0.437
197.597,8.150,-6.970,3.635,3.065,-2.101,1.048,0.566,-2.628,0.262,-0.323
197.607,12.820,-1.309,2.593,3.050,-1.905,1.310,0.707,-2.521,0.546,-0.151
197.618,14.101,3.597,3.124,3.008,-1.693,1.526,0.889,-2.300,0.776,0.054
197.629,19.526,7.904,4.063,3.103,-1.310,1.871,1.106,-1.827,1.144,0.307
197.640,22.819,12.275,4.186,3.224,-0.893,2.252,1.379,-1.329,1.548,0.616
197.651,28.099,16.572,4.331,3.329,-0.440,2.673,1.689,-0.806,1.986,0.957
197.662,28.600,20.290,4.000,3.429,-0.108,3.017,2.032,-0.484,2.343,1.327
197.673,31.894,23.660,2.885,3.428,0.287,3.476,2.397,-0.196,2.799,1.704
197.684,34.711,27.016,2.520,3.351,0.740,3.943,2.787,0.218,3.250,2.093
197.695,36.090,29.897,2.075,3.258,1.177,4.382,3.193,0.627,3.664,2.491
197.706,36.281,31.851,1.173,3.071,1.568,4.782,3.592,0.965,4.024,2.864
197.717,39.109,33.931,2.033,2.891,2.098,5.254,4.003,1.544,4.451,3.245
197.727,38.854,35.447,1.227,2.818,2.415,5.641,4.410,1.705,4.797,3.627
197.738,41.814,37.471,-0.119,2.495,2.875,6.166,4.829,1.988,5.248,3.989
197.749,42.804,38.882,-0.967,2.138,3.277,6.577,5.247,2.295,5.575,4.337
197.759,44.111,40.418,-1.685,1.700,3.709,7.033,5.666,2.593,5.931,4.672
197.769,49.606,43.048,-1.318,1.337,4.363,7.650,6.129,3.208,6.444,5.048
197.780,53.661,46.133,-2.563,0.972,4.948,8.281,6.631,3.608,6.961,5.456
197.791,56.509,49.044,-1.986,0.580,5.549,8.852,7.154,4.138,7.406,5.871
197.801,55.067,51.024,-1.649,0.327,6.049,9.321,7.683,4.575,7.757,6.299
197.812,57.016,52.932,-1.987,0.072,6.640,9.925,8.222,5.021,8.233,6.728
197.823,58.139,54.288,-0.885,-0.089,7.254,10.468,8.789,5.630,8.652,7.188
197.833,53.915,54.285,-0.071,-0.103,7.626,10.812,9.317,5.936,8.883,7.618
197.844,50.763,53.742,-0.388,-0.130,8.044,11.250,9.830,6.204,9.202,8.027
197.855,47.639,52.353,-0.274,-0.162,8.455,11.641,10.307,6.527,9.473,8.396
197.866,39.538,49.238,0.367,-0.135,8.662,11.813,10.716,6.674,9.530,8.699
197.877,37.342,45.751,-0.381,-0.106,8.946,12.124,11.070,6.799,9.725,8.946
197.888,33.226,41.954,-1.440,-0.227,9.014,12.278,11.365,6.592,9.748,9.116
197.899,22.469,36.845,-0.948,-0.354,8.956,12.192,11.583,6.453,9.532,9.207
