R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,-1550,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
315.061,-0.693,-1.356,3.563,4.202,1.948,6.780,6.663,3.403,6.831,6.935
315.072,-1.622,-1.357,3.663,4.160,1.898,6.736,6.644,3.263,6.728,6.854
315.082,-5.253,-2.331,4.049,4.148,1.728,6.568,6.595,3.034,6.511,6.753
315.093,-4.211,-3.322,3.804,4.138,1.672,6.533,6.535,2.833,6.430,6.642
315.103,-0.646,-2.757,3.285,4.093,1.720,6.622,6.510,2.630,6.463,6.558
315.114,0.274,-1.842,4.019,4.069,1.757,6.633,6.504,2.749,6.423,6.500
315.124,-3.223,-1.801,3.768,4.067,1.648,6.536,6.487,2.536,6.284,6.438
315.135,-3.538,-2.277,3.123,4.025,1.590,6.509,6.449,2.286,6.204,6.345
315.145,-0.609,-1.984,3.737,3.985,1.696,6.570,6.426,2.562,6.213,6.269
315.156,3.611,-0.563,4.407,4.001,1.832,6.678,6.442,2.796,6.284,6.247
315.167,5.383,1.104,4.024,4.016,1.915,6.772,6.487,2.787,6.340,6.254
315.177,2.935,1.974,3.142,3.974,1.847,6.747,6.524,2.465,6.260,6.238
315.188,-3.789,0.912,4.091,3.955,1.706,6.551,6.512,2.550,6.020,6.180
315.198,-8.327,-1.603,4.062,3.973,1.510,6.344,6.440,2.373,5.784,6.073
315.209,-9.301,-3.937,3.369,3.951,1.396,6.244,6.345,2.154,5.645,5.935
315.219,-7.030,-5.089,3.789,3.924,1.418,6.224,6.258,2.342,5.587,5.805
315.230,-8.778,-6.072,4.228,3.933,1.296,6.080,6.170,2.298,5.416,5.687
315.240,-10.459,-7.240,4.315,3.960,1.148,5.915,6.065,2.208,5.233,5.558
315.251,-7.737,-7.737,3.559,3.953,1.107,5.890,5.967,2.053,5.183,5.430
315.261,-11.003,-8.417,3.178,3.913,0.907,5.710,5.865,1.717,4.971,5.290
315.272,-11.220,-9.311,3.326,3.875,0.798,5.589,5.744,1.636,4.820,5.135
315.282,-8.936,-9.228,3.412,3.846,0.768,5.547,5.643,1.629,4.753,5.003
315.294,-6.263,-8.439,3.500,3.814,0.747,5.511,5.551,1.648,4.687,4.878
315.305,-3.607,-7.126,3.613,3.792,0.763,5.510,5.488,1.708,4.660,4.784
315.316,-2.350,-5.832,3.643,3.784,0.767,5.504,5.454,1.733,4.634,4.729
315.326,0.490,-4.136,3.296,3.760,0.827,5.577,5.444,1.698,4.684,4.695
315.337,2.003,-2.156,2.950,3.715,0.895,5.661,5.463,1.645,4.737,4.684
315.347,7.095,0.216,3.523,3.689,1.093,5.831,5.509,1.952,4.879,4.704
315.358,4.591,1.817,3.717,3.692,1.088,5.813,5.565,1.976,4.840,4.741
315.368,5.338,2.782,2.867,3.664,1.129,5.891,5.614,1.796,4.888,4.762
315.379,10.302,4.551,2.712,3.603,1.311,6.087,5.690,1.863,5.043,4.801
315.389,10.926,6.568,3.315,3.569,1.455,6.216,5.801,2.041,5.136,4.880
315.400,9.070,7.599,3.824,3.579,1.500,6.245,5.902,2.130,5.140,4.959
315.410,4.944,7.111,3.737,3.593,1.450,6.195,5.969,2.052,5.066,5.003
315.421,10.831,7.687,3.282,3.582,1.657,6.436,6.052,2.048,5.275,5.057
315.432,11.676,8.976,3.319,3.562,1.815,6.590,6.171,2.184,5.393,5.144
315.442,10.658,9.638,3.616,3.559,1.927,6.682,6.285,2.361,5.451,5.228
315.453,5.045,8.933,3.516,3.561,1.877,6.632,6.367,2.274,5.370,5.279
315.463,10.705,8.963,3.258,3.549,2.110,6.868,6.450,2.448,5.568,5.328
315.474,8.220,8.707,2.993,3.521,2.092,6.854,6.533,2.363,5.512,5.372
315.484,-0.264,7.025,3.014,3.488,1.949,6.702,6.574,2.219,5.319,5.372
315.495,0.613,5.012,3.407,3.473,1.997,6.727,6.573,2.348,5.307,5.335
315.505,-0.528,3.342,3.936,3.490,1.973,6.672,6.566,2.454,5.227,5.300
315.516,-2.502,1.713,4.292,3.534,1.919,6.593,6.546,2.499,5.131,5.261
315.526,-5.489,0.010,4.267,3.585,1.842,6.506,6.510,2.447,5.031,5.210
315.537,-4.836,-1.549,3.999,3.620,1.784,6.451,6.453,2.347,4.961,5.135
315.547,-3.275,-2.357,3.769,3.636,1.767,6.433,6.404,2.303,4.924,5.064
315.558,-2.709,-2.551,3.660,3.641,1.781,6.441,6.371,2.316,4.911,5.009
315.568,0.714,-2.091,3.700,3.641,1.844,6.492,6.351,2.404,4.941,4.966
315.579,0.655,-1.188,3.907,3.647,1.864,6.497,6.356,2.469,4.925,4.949
315.589,0.605,-0.792,4.343,3.681,1.835,6.445,6.350,2.538,4.862,4.930
315.600,2.553,-0.070,4.832,3.748,1.904,6.481,6.361,2.756,4.895,4.936
315.610,2.005,0.592,4.950,3.835,1.926,6.486,6.384,2.855,4.901,4.960
315.621,0.518,1.049,4.941,3.914,1.967,6.518,6.410,2.919,4.934,4.986
315.631,-4.399,-0.026,4.756,3.971,1.877,6.427,6.396,2.808,4.841,4.968
315.642,-7.760,-2.102,4.655,4.014,1.732,6.277,6.330,2.665,4.688,4.897
315.652,-11.551,-4.740,4.669,4.056,1.485,6.020,6.220,2.451,4.433,4.783
315.663,-16.627,-7.924,4.539,4.093,1.173,5.705,6.068,2.143,4.125,4.630
315.673,-18.727,-11.241,4.087,4.109,0.884,5.426,5.874,1.782,3.852,4.433
315.684,-19.042,-13.897,3.581,4.091,0.621,5.175,5.665,1.431,3.605,4.216
315.694,-17.791,-15.135,3.102,4.037,0.474,5.040,5.475,1.199,3.465,4.013
315.705,-15.135,-15.151,2.951,3.963,0.420,4.983,5.309,1.134,3.400,3.831
315.716,-12.845,-14.865,2.871,3.888,0.334,4.893,5.156,1.043,3.302,3.662
315.726,-9.250,-13.648,2.844,3.815,0.310,4.865,5.034,1.017,3.266,3.528
315.736,-5.661,-11.565,3.042,3.755,0.339,4.881,4.954,1.090,3.275,3.439
315.747,-0.243,-8.380,3.369,3.717,0.489,5.018,4.932,1.288,3.409,3.412
315.757,3.638,-4.979,3.353,3.689,0.594,5.134,4.951,1.307,3.522,3.429
315.769,6.382,-1.043,3.583,3.655,0.728,5.275,5.010,1.374,3.656,3.485
315.779,7.930,1.457,3.481,3.649,0.784,5.336,5.074,1.377,3.715,3.549
315.791,8.595,4.081,3.237,3.615,0.899,5.450,5.169,1.466,3.817,3.637
315.803,9.323,5.678,3.206,3.585,1.003,5.547,5.263,1.575,3.901,3.721
315.814,11.142,7.808,3.309,3.570,1.208,5.746,5.392,1.770,4.087,3.842
315.826,12.284,9.059,3.298,3.549,1.344,5.868,5.515,1.945,4.192,3.953
315.837,15.901,10.800,2.396,3.505,1.547,6.109,5.661,1.889,4.407,4.078
315.848,16.976,12.702,2.077,3.421,1.748,6.322,5.838,1.972,4.579,4.219
315.859,15.210,13.809,2.344,3.347,1.909,6.465,6.020,2.181,4.679,4.364
315.870,9.549,13.114,2.777,3.305,1.880,6.417,6.150,2.214,4.597,4.464
315.882,8.092,11.721,2.647,3.267,1.925,6.479,6.245,2.122,4.625,4.527
315.893,6.508,10.125,2.450,3.222,1.927,6.493,6.316,2.008,4.603,4.562
315.904,7.472,9.178,2.518,3.175,2.048,6.594,6.388,2.198,4.666,4.598
315.915,3.513,7.975,2.834,3.145,2.044,6.565,6.449,2.290,4.603,4.625
315.927,2.616,6.426,3.967,3.168,2.077,6.555,6.479,2.535,4.576,4.637
315.938,2.049,4.971,4.697,3.246,2.076,6.524,6.497,2.691,4.546,4.654
315.949,0.791,3.724,5.230,3.345,2.055,6.487,6.509,2.750,4.517,4.672
315.961,2.035,3.011,5.755,3.472,2.113,6.525,6.525,2.917,4.573,4.703
315.972,3.514,3.063,5.854,3.604,2.174,6.592,6.560,2.936,4.661,4.757
315.983,4.457,3.384,5.791,3.729,2.226,6.657,6.607,2.913,4.744,4.821
315.994,5.350,4.015,5.976,3.855,2.316,6.742,6.668,3.026,4.848,4.900
316.005,3.895,3.998,6.059,3.982,2.315,6.736,6.717,3.057,4.863,4.968
316.017,3.709,3.947,6.009,4.103,2.360,6.783,6.763,3.090,4.931,5.034
316.028,1.835,3.699,6.165,4.221,2.357,6.777,6.804,3.101,4.946,5.093
316.039,0.858,2.841,5.518,4.320,2.313,6.762,6.819,2.882,4.949,5.123
316.051,-0.659,1.632,4.933,4.378,2.240,6.716,6.813,2.639,4.910,5.120
316.062,-0.965,0.777,4.383,4.401,2.187,6.690,6.800,2.415,4.882,5.102
316.073,-2.503,0.077,4.007,4.385,2.124,6.637,6.782,2.273,4.816,5.068
316.084,-4.745,-0.974,3.685,4.348,2.059,6.580,6.748,2.131,4.741,5.011
316.095,-3.822,-2.124,3.542,4.298,2.020,6.543,6.691,2.052,4.683,4.928
316.107,-1.241,-2.164,4.245,4.274,2.050,6.545,6.655,2.225,4.672,4.876
316.118,-3.173,-2.159,4.515,4.283,1.960,6.459,6.630,2.098,4.583,4.844
316.129,-7.028,-3.377,5.341,4.329,1.810,6.289,6.569,2.074,4.423,4.787
316.141,-9.219,-4.995,5.179,4.393,1.658,6.144,6.478,1.880,4.298,4.709
316.152,-13.505,-7.136,5.290,4.450,1.413,5.898,6.352,1.655,4.072,4.596
316.163,-15.705,-9.461,4.857,4.489,1.153,5.662,6.191,1.262,3.857,4.445
316.175,-22.446,-12.863,4.622,4.507,0.723,5.239,5.971,0.801,3.455,4.234
316.186,-27.397,-16.817,4.272,4.506,0.304,4.828,5.693,0.353,3.066,3.964
316.197,-30.852,-21.113,3.903,4.481,-0.174,4.355,5.349,-0.137,2.615,3.626
316.208,-33.530,-25.024,3.423,4.433,-0.653,3.887,4.977,-0.665,2.171,3.258
316.220,-35.306,-28.035,2.351,4.337,-1.090,3.483,4.592,-1.294,1.781,2.869
316.231,-34.777,-29.999,1.870,4.206,-1.450,3.140,4.206,-1.746,1.446,2.474
316.242,-30.694,-30.542,1.397,4.058,-1.697,2.911,3.843,-2.095,1.222,2.101
316.253,-27.341,-29.771,0.171,3.862,-1.973,2.686,3.519,-2.676,0.989,1.756
316.265,-23.840,-27.965,-0.873,3.610,-2.159,2.541,3.239,-3.131,0.819,1.440
316.276,-21.094,-25.929,-1.708,3.332,-2.314,2.408,2.987,-3.434,0.651,1.145
316.287,-16.271,-23.549,-2.481,3.012,-2.421,2.328,2.766,-3.730,0.522,0.869
316.299,-9.406,-20.040,-2.438,2.699,-2.384,2.361,2.609,-3.696,0.505,0.658
316.310,-1.188,-15.221,-2.105,2.415,-2.235,2.490,2.535,-3.453,0.587,0.537
316.321,7.990,-8.910,-1.523,2.172,-1.938,2.757,2.566,-2.995,0.810,0.530
316.332,17.050,-1.500,-0.904,1.978,-1.500,3.157,2.711,-2.348,1.172,0.644
316.343,28.424,6.875,-0.931,1.806,-0.886,3.757,2.971,-1.688,1.729,0.876
316.355,36.886,15.366,-1.545,1.626,-0.307,4.355,3.335,-1.276,2.269,1.199
316.366,45.584,24.181,-2.133,1.417,0.394,5.073,3.800,-0.743,2.906,1.605
316.377,48.903,31.678,-1.967,1.215,1.016,5.683,4.319,-0.129,3.425,2.058
316.388,51.516,37.800,-1.523,1.045,1.628,6.275,4.847,0.527,3.923,2.516
316.399,52.411,42.316,-1.978,0.884,2.175,6.840,5.381,0.864,4.387,2.974
316.409,52.830,45.769,-2.428,0.696,2.743,7.418,5.942,1.258,4.843,3.438
316.421,49.421,47.277,-2.039,0.523,3.217,7.864,6.495,1.788,5.165,3.889
316.432,44.292,46.759,-1.725,0.380,3.580,8.204,7.002,2.186,5.381,4.292
316.443,40.526,44.994,-1.912,0.247,3.913,8.536,7.451,2.403,5.587,4.633
316.455,38.115,42.906,-1.845,0.121,4.257,8.871,7.866,2.680,5.792,4.933
316.466,31.594,39.914,-1.282,0.026,4.427,9.021,8.229,2.849,5.819,5.184
316.477,25.600,36.225,-0.416,-0.010,4.604,9.163,8.534,3.138,5.852,5.389
316.488,22.157,32.380,-0.557,-0.031,4.787,9.343,8.790,3.232,5.927,5.548
316.500,18.112,28.498,-0.248,-0.044,4.912,9.463,9.004,3.278,5.943,5.664
316.511,13.552,24.057,-0.227,-0.045,4.909,9.462,9.155,3.160,5.843,5.719
316.522,5.320,18.873,-0.449,-0.051,4.754,9.305,9.230,2.909,5.590,5.696
316.533,-5.012,12.223,-1.239,-0.103,4.443,9.007,9.199,2.408,5.189,5.557
316.543,-11.847,5.463,-1.062,-0.181,4.199,8.743,9.091,2.184,4.821,5.336
316.553,-21.510,-2.273,-0.423,-0.206,3.744,8.268,8.886,1.767,4.265,5.038
316.563,-32.408,-10.238,-0.778,-0.225,3.231,7.766,8.597,1.103,3.692,4.663
316.574,-36.721,-18.025,-1.496,-0.288,2.742,7.294,8.216,0.420,3.146,4.191
316.585,-48.280,-26.581,-1.119,-0.347,1.951,6.487,7.731,-0.327,2.279,3.623
316.596,-53.949,-36.290,-0.916,-0.397,1.204,5.720,7.098,-1.011,1.462,2.909
316.608,-70.030,-46.885,-0.544,-0.426,0.067,4.558,6.327,-2.023,0.277,2.079
316.619,-67.555,-53.612,0.048,-0.414,-0.554,3.906,5.598,-2.462,-0.368,1.326
316.629,-77.271,-60.389,0.310,-0.379,-1.587,2.853,4.819,-3.355,-1.392,0.543
316.640,-76.373,-65.267,0.412,-0.339,-2.311,2.115,4.022,-3.959,-2.086,-0.241
316.650,-80.043,-69.854,0.370,-0.300,-3.263,1.157,3.186,-4.832,-2.984,-1.050
316.661,-72.383,-71.528,0.920,-0.237,-3.853,0.546,2.376,-5.229,-3.518,-1.813
316.671,-70.484,-71.678,1.038,-0.162,-4.578,-0.189,1.619,-5.812,-4.161,-2.506
316.683,-64.348,-69.465,0.915,-0.088,-5.168,-0.788,0.839,-6.257,-4.636,-3.195
316.695,-52.177,-64.570,1.045,-0.006,-5.531,-1.168,0.173,-6.410,-4.883,-3.753
316.705,-41.949,-58.610,1.257,0.065,-5.740,-1.387,-0.301,-6.465,-4.989,-4.131
316.716,-31.119,-51.165,1.633,0.150,-5.814,-1.478,-0.673,-6.337,-4.963,-4.395
316.726,-23.398,-43.296,2.264,0.263,-5.870,-1.556,-0.946,-6.147,-4.916,-4.550
316.737,-16.670,-35.694,2.860,0.415,-5.888,-1.600,-1.148,-5.890,-4.823,-4.619
316.747,-8.130,-27.771,2.984,0.575,-5.745,-1.469,-1.255,-5.566,-4.554,-4.588
316.758,-3.330,-20.503,3.293,0.730,-5.638,-1.378,-1.296,-5.252,-4.329,-4.491
316.768,1.224,-14.082,4.415,0.929,-5.488,-1.255,-1.287,-4.812,-4.061,-4.332
316.779,6.972,-7.817,4.360,1.140,-5.264,-1.033,-1.217,-4.468,-3.694,-4.110
316.791,11.333,-1.276,4.369,1.376,-5.023,-0.805,-1.090,-4.016,-3.295,-3.799
316.802,11.429,3.167,4.076,1.600,-4.915,-0.674,-0.944,-3.948,-2.998,-3.476
316.814,17.383,7.956,3.418,1.761,-4.599,-0.320,-0.745,-3.796,-2.501,-3.120
316.825,20.810,11.510,2.017,1.810,-4.359,-0.037,-0.537,-3.793,-2.132,-2.814
316.835,26.603,15.853,1.437,1.798,-3.936,0.404,-0.267,-3.453,-1.631,-2.469
316.847,33.054,21.577,1.298,1.775,-3.430,0.918,0.095,-2.973,-1.055,-2.024
316.859,38.375,26.965,0.893,1.717,-2.897,1.458,0.515,-2.472,-0.478,-1.543
316.870,44.481,32.868,0.551,1.629,-2.252,2.098,1.008,-1.811,0.175,-1.011
316.882,48.832,38.166,0.544,1.545,-1.618,2.724,1.557,-1.142,0.799,-0.436
316.893,53.253,42.597,0.900,1.495,-0.944,3.391,2.099,-0.446,1.456,0.119
316.903,58.296,47.063,1.950,1.503,-0.226,4.088,2.686,0.396,2.148,0.726
316.913,58.132,50.637,1.740,1.537,0.344,4.672,3.273,0.840,2.724,1.329
316.924,60.234,53.274,0.808,1.512,0.981,5.337,3.891,1.235,3.353,1.937
316.934,59.989,55.237,0.373,1.452,1.592,5.955,4.525,1.728,3.915,2.539
316.945,60.237,56.958,0.087,1.375,2.243,6.613,5.155,2.240,4.500,3.121
316.956,62.465,58.608,0.278,1.311,2.984,7.344,5.830,2.960,5.148,3.738
316.967,60.181,59.326,0.332,1.259,3.596,7.952,6.508,3.502,5.668,4.352
316.979,56.495,58.664,0.234,1.199,4.107,8.468,7.148,3.875,6.084,4.913
316.990,53.708,57.204,0.386,1.154,4.619,8.977,7.752,4.288,6.489,5.432
317.001,48.620,55.058,1.278,1.143,5.071,9.404,8.315,4.803,6.816,5.912
317.013,43.649,51.770,1.737,1.175,5.421,9.738,8.811,5.163,7.059,6.330
317.024,41.668,48.848,1.996,1.222,5.843,10.149,9.279,5.562,7.378,6.717
317.035,37.687,46.058,2.883,1.297,6.227,10.505,9.722,6.035,7.646,7.084
317.047,36.031,43.008,3.454,1.412,6.537,10.809,10.125,6.290,7.872,7.417
317.058,34.374,40.371,4.478,1.564,6.876,11.124,10.506,6.713,8.118,7.735
317.069,30.130,37.667,4.843,1.747,7.107,11.354,10.860,6.863,8.287,8.034
317.080,26.019,34.446,4.899,1.927,7.289,11.537,11.165,6.955,8.409,8.280
317.092,25.757,31.982,5.189,2.111,7.609,11.849,11.458,7.254,8.660,8.516
317.103,25.255,29.692,4.971,2.280,7.848,12.096,11.728,7.348,8.843,8.724
317.114,17.741,26.847,4.611,2.426,7.886,12.145,11.961,7.220,8.823,8.887
317.126,17.621,24.004,4.535,2.548,8.073,12.331,12.151,7.322,8.935,9.001
317.137,13.401,21.013,5.108,2.682,8.099,12.339,12.305,7.391,8.875,9.084
317.149,6.405,16.893,5.316,2.828,7.959,12.192,12.389,7.220,8.669,9.102
317.160,3.058,12.849,4.560,2.947,7.886,12.162,12.429,6.748,8.576,9.070
317.171,-1.151,9.083,4.142,3.017,7.794,12.096,12.433,6.392,8.436,8.992
317.182,-6.886,4.873,4.137,3.076,7.590,11.882,12.376,6.171,8.152,8.852
317.194,-10.003,0.480,2.991,3.102,7.383,11.707,12.264,5.644,7.902,8.653
317.205,-13.525,-3.836,2.328,3.064,7.102,11.447,12.102,5.121,7.555,8.389
317.216,-16.280,-7.734,2.239,3.013,6.799,11.143,11.903,4.737,7.166,8.088
317.227,-20.459,-11.305,1.943,2.962,6.443,10.791,11.675,4.267,6.735,7.764
317.239,-23.817,-14.642,1.686,2.886,6.098,10.458,11.415,3.759,6.322,7.406
317.250,-24.525,-17.777,2.238,2.836,5.779,10.136,11.121,3.396,5.934,7.027
317.261,-27.360,-20.729,2.370,2.812,5.389,9.738,10.805,3.009,5.486,6.639
317.272,-29.028,-23.018,2.436,2.791,5.036,9.380,10.475,2.654,5.083,6.246
317.284,-30.673,-25.294,3.079,2.802,4.640,8.969,10.119,2.330,4.647,5.843
317.295,-32.518,-27.040,2.751,2.809,4.276,8.596,9.763,2.011,4.253,5.446
317.306,-32.182,-28.434,2.980,2.809,3.989,8.284,9.403,1.878,3.925,5.049
317.317,-30.614,-29.545,3.174,2.824,3.640,7.930,9.038,1.560,3.566,4.660
317.328,-26.632,-29.353,3.048,2.830,3.383,7.680,8.704,1.235,3.314,4.306
317.340,-25.685,-28.251,3.425,2.843,3.125,7.396,8.401,1.162,3.035,3.992
317.351,-22.521,-26.803,3.693,2.881,2.967,7.221,8.124,1.136,2.875,3.714
317.362,-18.458,-24.694,3.665,2.928,2.814,7.070,7.880,0.981,2.745,3.478
317.374,-14.639,-21.846,4.212,2.988,2.792,7.007,7.694,1.269,2.710,3.310
317.385,-10.040,-18.804,4.742,3.085,2.748,6.947,7.545,1.363,2.690,3.191
317.396,-2.917,-14.385,4.553,3.177,2.888,7.105,7.480,1.383,2.885,3.158
317.407,4.661,-9.352,4.520,3.248,3.088,7.304,7.484,1.608,3.112,3.189
317.419,12.009,-3.322,5.291,3.353,3.397,7.583,7.578,2.158,3.427,3.320
317.430,19.387,3.041,5.309,3.469,3.813,7.994,7.760,2.620,3.870,3.540
317.441,25.062,9.407,6.279,3.609,4.251,8.391,8.014,3.380,4.301,3.836
317.452,28.981,15.278,6.655,3.796,4.690,8.816,8.311,3.926,4.768,4.185
317.463,30.521,20.174,7.407,3.991,5.126,9.212,8.635,4.672,5.204,4.561
317.474,31.152,24.279,7.101,4.251,5.514,9.602,9.002,5.043,5.644,4.993
317.486,31.202,27.100,6.725,4.447,5.860,9.955,9.356,5.314,6.025,5.390
317.496,30.332,28.209,6.541,4.617,6.144,10.238,9.672,5.573,6.326,5.738
317.507,25.272,27.758,6.276,4.748,6.322,10.419,9.967,5.686,6.512,6.049
317.519,20.841,25.607,5.870,4.847,6.472,10.571,10.223,5.770,6.659,6.308
317.531,12.783,21.967,5.705,4.916,6.457,10.555,10.412,5.700,6.630,6.490
317.542,7.524,17.354,5.548,4.969,6.470,10.571,10.526,5.644,6.628,6.589
317.554,-4.021,10.686,5.653,5.006,6.203,10.288,10.528,5.441,6.331,6.573
317.565,-13.267,3.061,5.345,5.052,5.908,9.998,10.423,5.061,6.035,6.456
317.577,-20.268,-4.776,4.871,5.048,5.536,9.643,10.219,4.505,5.669,6.229
317.589,-35.641,-14.901,5.187,5.046,4.786,8.889,9.863,3.748,4.919,5.858
317.600,-47.618,-25.638,5.143,5.065,4.044,8.151,9.374,2.968,4.206,5.370
317.611,-53.965,-33.807,4.886,5.057,3.358,7.485,8.840,2.131,3.565,4.840
317.621,-58.403,-40.915,5.030,5.057,2.679,6.801,8.248,1.498,2.921,4.265
317.632,-63.613,-47.650,4.723,5.052,1.903,6.028,7.600,0.739,2.197,3.642
317.642,-69.362,-53.877,4.292,5.008,1.051,5.194,6.901,-0.226,1.416,2.968
317.653,-75.401,-59.951,3.948,4.952,0.129,4.283,6.136,-1.185,0.567,2.238
317.663,-80.887,-65.927,3.916,4.894,-0.824,3.322,5.316,-2.024,-0.316,1.464
317.674,-75.717,-69.416,3.602,4.826,-1.472,2.676,4.509,-2.618,-0.878,0.713
317.684,-73.488,-70.901,2.666,4.715,-2.208,1.969,3.719,-3.514,-1.503,-0.020
317.695,-65.650,-70.087,2.636,4.584,-2.714,1.456,2.996,-3.887,-1.933,-0.683
317.707,-67.444,-68.691,2.713,4.459,-3.523,0.634,2.217,-4.489,-2.631,-1.364
317.718,-57.764,-65.890,2.352,4.321,-4.001,0.157,1.495,-4.868,-2.979,-1.980
317.730,-54.938,-61.957,1.779,4.141,-4.549,-0.374,0.854,-5.440,-3.390,-2.519
317.742,-49.001,-57.821,1.355,3.925,-5.020,-0.837,0.254,-5.876,-3.738,-3.020
317.754,-39.366,-51.977,1.428,3.715,-5.277,-1.104,-0.249,-5.951,-3.888,-3.418
317.764,-30.808,-46.189,1.798,3.588,-5.395,-1.237,-0.589,-5.846,-3.919,-3.660
317.775,-26.986,-39.713,2.151,3.458,-5.649,-1.504,-0.923,-5.878,-4.050,-3.861
317.787,-19.383,-32.824,2.463,3.383,-5.698,-1.555,-1.170,-5.781,-3.954,-3.961
317.799,-5.563,-24.105,2.652,3.334,-5.472,-1.326,-1.289,-5.454,-3.579,-3.926
317.810,8.926,-13.559,2.748,3.284,-5.110,-0.972,-1.253,-4.912,-3.090,-3.742
317.822,23.242,-1.687,2.979,3.245,-4.557,-0.431,-1.050,-4.154,-2.426,-3.395
317.834,32.051,10.289,3.417,3.244,-3.919,0.186,-0.690,-3.260,-1.692,-2.892
317.845,42.917,21.289,3.678,3.280,-3.199,0.891,-0.233,-2.340,-0.878,-2.294
317.857,52.207,31.558,3.494,3.297,-2.454,1.639,0.326,-1.561,-0.044,-1.613
317.869,55.216,40.558,3.456,3.295,-1.720,2.377,0.975,-0.811,0.753,-0.865
317.880,58.070,47.219,3.678,3.316,-0.930,3.159,1.662,0.056,1.586,-0.090
317.892,63.765,52.178,3.430,3.347,-0.163,3.945,2.359,0.684,2.407,0.681
317.904,69.531,58.248,2.723,3.328,0.758,4.888,3.150,1.413,3.350,1.513
317.914,72.589,62.712,2.185,3.266,1.566,5.712,3.874,2.043,4.144,2.243
317.925,69.675,65.629,1.848,3.165,2.309,6.467,4.698,2.620,4.838,3.047
317.937,69.517,66.969,1.967,3.053,3.082,7.245,5.497,3.263,5.535,3.804
317.949,67.561,68.036,2.543,2.992,3.892,8.034,6.309,4.149,6.237,4.569
317.960,62.449,66.397,2.510,2.969,4.499,8.644,7.052,4.637,6.760,5.259
317.972,59.256,64.454,1.759,2.905,5.120,9.289,7.759,4.927,7.292,5.886
317.984,56.805,61.612,1.166,2.778,5.708,9.884,8.417,5.305,7.744,6.432
317.995,53.281,58.520,1.088,2.644,6.232,10.405,9.038,5.703,8.109,6.924
318.007,44.831,54.662,1.299,2.550,6.609,10.774,9.596,5.989,8.324,7.351
318.019,41.411,49.548,1.372,2.471,6.969,11.125,10.063,6.261,8.521,7.684
318.030,33.123,44.865,1.449,2.389,7.225,11.372,10.489,6.425,8.608,7.964
318.042,26.321,38.579,1.717,2.317,7.382,11.519,10.808,6.499,8.596,8.135
318.052,23.698,34.079,1.888,2.287,7.568,11.700,11.049,6.607,8.655,8.262
318.062,23.861,30.615,1.762,2.249,7.762,11.891,11.266,6.691,8.722,8.361
318.073,16.348,26.135,1.782,2.208,7.786,11.917,11.461,6.536,8.595,8.409
318.084,6.604,20.501,2.010,2.183,7.706,11.834,11.578,6.321,8.368,8.382
318.096,2.731,14.216,1.995,2.164,7.650,11.777,11.610,6.131,8.172,8.273
318.108,-5.774,7.798,1.801,2.161,7.417,11.556,11.572,5.652,7.824,8.103
318.119,-11.734,0.847,1.265,2.123,7.116,11.264,11.437,5.131,7.404,7.831
318.131,-14.877,-4.578,1.137,2.040,6.851,11.002,11.260,4.704,7.009,7.510
318.143,-23.932,-10.608,1.660,1.980,6.411,10.558,11.015,4.179,6.449,7.134
318.154,-29.718,-15.781,2.527,1.999,6.016,10.142,10.715,3.896,5.967,6.755
318.165,-30.382,-20.282,2.816,2.047,5.620,9.738,10.357,3.528,5.515,6.334
318.176,-35.507,-24.408,2.520,2.092,5.084,9.218,9.977,2.805,4.957,5.900
318.188,-34.981,-27.941,2.173,2.107,4.646,8.796,9.564,2.191,4.497,5.433
318.199,-37.324,-30.593,1.392,2.080,4.155,8.324,9.146,1.487,3.985,4.957
318.210,-36.199,-32.506,1.412,2.028,3.775,7.949,8.725,1.030,3.569,4.478
318.221,-39.459,-34.331,1.537,1.987,3.255,7.433,8.290,0.459,3.023,3.997
318.233,-38.645,-35.521,2.118,1.978,2.896,7.055,7.853,0.256,2.633,3.531
318.244,-36.924,-36.249,2.195,2.000,2.477,6.633,7.409,-0.115,2.215,3.077
318.255,-37.738,-36.851,2.501,2.032,2.019,6.168,6.976,-0.493,1.766,2.643
318.267,-35.019,-36.479,2.424,2.057,1.698,5.844,6.567,-0.765,1.462,2.241
318.278,-28.818,-34.386,2.590,2.083,1.571,5.709,6.222,-0.792,1.351,1.908
318.289,-25.972,-32.298,2.879,2.114,1.316,5.445,5.902,-0.936,1.117,1.609
318.300,-24.563,-29.768,4.128,2.207,1.121,5.225,5.626,-0.865,0.949,1.377
318.312,-20.858,-27.193,4.584,2.339,1.009,5.109,5.380,-0.873,0.900,1.193
318.323,-16.549,-24.298,5.898,2.526,0.940,5.011,5.171,-0.600,0.887,1.066
318.334,-12.994,-20.591,5.961,2.744,0.934,5.002,5.031,-0.492,0.975,1.022
