R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
251.745,-39.833,-41.276,1.916,1.201,-0.622,1.218,1.744,-2.442,-1.123,-0.453
251.756,-35.970,-39.897,2.725,1.382,-0.892,0.901,1.343,-2.561,-1.362,-0.787
251.767,-35.280,-38.020,4.411,1.684,-1.135,0.556,0.982,-2.526,-1.607,-1.059
251.778,-35.016,-36.927,5.909,2.153,-1.467,0.192,0.633,-2.692,-1.844,-1.291
251.789,-34.302,-36.136,6.787,2.753,-1.823,-0.159,0.281,-2.935,-2.045,-1.502
251.801,-33.333,-35.137,7.258,3.391,-2.106,-0.455,-0.036,-3.056,-2.174,-1.664
251.812,-28.386,-33.390,6.898,3.962,-2.314,-0.641,-0.331,-3.168,-2.191,-1.797
251.824,-26.742,-31.236,5.822,4.346,-2.651,-0.871,-0.591,-3.587,-2.265,-1.908
251.836,-28.742,-29.724,4.711,4.518,-3.059,-1.170,-0.850,-4.093,-2.426,-2.035
251.848,-29.876,-30.087,3.695,4.493,-3.478,-1.525,-1.156,-4.531,-2.659,-2.228
251.858,-29.126,-29.746,3.091,4.337,-3.740,-1.740,-1.411,-4.813,-2.794,-2.408
251.869,-33.012,-30.778,3.275,4.223,-4.230,-2.168,-1.728,-5.320,-3.109,-2.622
251.880,-32.434,-31.001,4.589,4.239,-4.456,-2.432,-2.027,-5.342,-3.246,-2.801
251.892,-31.388,-31.754,4.831,4.358,-4.775,-2.772,-2.349,-5.479,-3.444,-2.989
251.904,-25.452,-29.736,3.893,4.403,-4.892,-2.846,-2.594,-5.557,-3.384,-3.106
251.915,-19.914,-27.235,3.816,4.324,-4.998,-2.955,-2.802,-5.538,-3.375,-3.199
251.926,-15.578,-23.066,3.635,4.292,-5.020,-2.973,-2.932,-5.451,-3.273,-3.211
251.938,-10.862,-19.215,2.992,4.210,-5.059,-2.956,-3.026,-5.493,-3.145,-3.194
251.950,-2.888,-14.299,1.305,3.968,-5.021,-2.817,-3.057,-5.571,-2.921,-3.137
251.962,7.008,-7.376,0.286,3.517,-4.730,-2.518,-2.987,-5.237,-2.572,-3.011
251.973,12.196,-0.519,-0.531,3.004,-4.447,-2.212,-2.834,-4.962,-2.238,-2.821
251.985,20.353,6.399,-1.770,2.426,-4.100,-1.803,-2.616,-4.723,-1.824,-2.587
251.997,27.196,13.675,-3.289,1.723,-3.677,-1.320,-2.318,-4.435,-1.368,-2.302
252.007,32.692,19.026,-3.346,1.116,-3.229,-0.893,-2.008,-3.971,-0.983,-2.020
252.018,32.898,23.529,-1.561,0.731,-2.778,-0.549,-1.656,-3.323,-0.666,-1.682
252.029,33.525,26.556,-1.785,0.474,-2.444,-0.211,-1.304,-3.012,-0.350,-1.339
252.039,35.914,29.195,-2.695,0.167,-2.039,0.230,-0.926,-2.711,0.055,-0.984
252.050,37.122,31.465,-2.866,-0.157,-1.620,0.646,-0.535,-2.323,0.424,-0.627
252.061,40.871,34.224,-2.269,-0.409,-1.081,1.176,-0.107,-1.809,0.906,-0.233
252.073,39.564,35.993,-1.083,-0.528,-0.664,1.550,0.333,-1.340,1.239,0.179
252.083,39.628,37.216,-0.237,-0.530,-0.207,1.970,0.767,-0.837,1.627,0.593
252.094,35.522,37.000,-0.351,-0.505,0.049,2.254,1.173,-0.663,1.878,0.977
252.105,35.870,36.689,-1.175,-0.570,0.392,2.638,1.541,-0.444,2.214,1.309
252.115,34.820,36.187,0.357,-0.540,0.772,2.948,1.901,0.037,2.485,1.639
252.126,30.640,34.730,0.320,-0.411,0.976,3.161,2.235,0.198,2.667,1.950
252.136,25.444,32.338,-0.206,-0.391,1.078,3.301,2.515,0.186,2.764,2.193
252.147,19.469,28.904,0.977,-0.288,1.178,3.348,2.737,0.362,2.778,2.387
252.157,16.353,25.111,0.481,-0.158,1.239,3.435,2.917,0.345,2.836,2.540
252.169,12.766,21.494,-0.543,-0.173,1.196,3.463,3.059,0.124,2.820,2.639
252.180,11.601,18.501,0.172,-0.163,1.336,3.557,3.183,0.318,2.872,2.721
252.191,8.259,15.420,1.790,-0.024,1.365,3.519,3.275,0.458,2.809,2.787
252.203,5.148,12.696,2.807,0.267,1.413,3.518,3.357,0.595,2.802,2.861
252.214,9.368,10.976,0.681,0.428,1.493,3.713,3.431,0.432,2.979,2.915
252.225,4.877,9.530,-1.529,0.282,1.334,3.655,3.489,0.031,2.870,2.919
252.236,6.652,8.488,-1.339,0.093,1.450,3.757,3.530,0.126,2.914,2.900
252.248,3.881,7.372,0.464,0.056,1.422,3.700,3.568,0.122,2.815,2.895
252.259,2.595,6.045,0.955,0.142,1.424,3.677,3.592,0.152,2.767,2.889
252.270,0.512,4.523,0.299,0.187,1.308,3.611,3.593,-0.082,2.672,2.857
252.281,2.936,4.043,-0.842,0.108,1.353,3.731,3.605,-0.214,2.749,2.823
252.292,-5.269,1.975,0.202,0.068,1.138,3.472,3.568,-0.370,2.454,2.745
252.304,-6.832,-0.744,2.158,0.220,1.072,3.330,3.486,-0.295,2.300,2.646
252.315,-11.852,-3.382,2.324,0.459,0.880,3.122,3.389,-0.449,2.096,2.545
252.326,-14.865,-6.715,1.198,0.598,0.589,2.885,3.232,-0.839,1.856,2.377
252.338,-16.562,-9.503,0.460,0.588,0.368,2.691,3.051,-1.119,1.647,2.173
252.348,-16.319,-11.670,1.554,0.633,0.254,2.496,2.862,-1.076,1.447,1.970
252.360,-20.676,-14.247,2.662,0.841,-0.024,2.138,2.649,-1.184,1.107,1.766
252.371,-13.539,-14.961,2.425,1.039,-0.007,2.146,2.462,-1.128,1.136,1.591
252.382,-18.879,-15.410,1.754,1.156,-0.275,1.878,2.294,-1.383,0.884,1.431
252.393,-11.893,-15.074,1.816,1.229,-0.215,1.906,2.126,-1.252,0.925,1.269
252.404,-14.934,-14.537,2.902,1.364,-0.318,1.723,1.992,-1.183,0.764,1.151
252.416,-11.758,-13.944,3.721,1.612,-0.295,1.673,1.862,-0.991,0.751,1.052
252.427,-10.040,-13.007,3.210,1.813,-0.362,1.605,1.752,-1.032,0.719,0.974
252.438,-7.127,-11.363,2.318,1.913,-0.371,1.613,1.673,-1.053,0.752,0.917
252.450,-5.572,-9.849,1.881,1.920,-0.398,1.576,1.605,-1.055,0.732,0.862
252.461,-2.893,-7.854,3.007,1.992,-0.265,1.630,1.575,-0.758,0.809,0.853
252.472,-2.902,-6.206,3.650,2.158,-0.219,1.614,1.563,-0.576,0.827,0.874
252.484,-2.159,-5.315,3.501,2.321,-0.221,1.591,1.544,-0.517,0.840,0.888
252.495,0.025,-3.673,3.046,2.420,-0.107,1.702,1.560,-0.385,0.979,0.932
252.506,1.700,-2.449,2.419,2.449,-0.069,1.752,1.575,-0.363,1.051,0.968
252.517,9.537,0.669,2.110,2.402,0.222,2.054,1.655,-0.094,1.361,1.059
252.528,6.197,2.809,3.026,2.415,0.286,2.064,1.753,0.070,1.385,1.173
252.539,9.376,4.525,4.352,2.587,0.524,2.253,1.862,0.412,1.603,1.314
252.550,6.867,5.797,4.296,2.780,0.593,2.337,1.986,0.467,1.719,1.472
252.562,10.282,6.718,3.793,2.915,0.739,2.527,2.099,0.541,1.934,1.613
252.573,6.832,7.024,2.513,2.929,0.656,2.524,2.203,0.307,1.943,1.731
252.584,7.850,7.346,1.601,2.831,0.743,2.658,2.298,0.297,2.077,1.826
252.596,6.987,7.239,2.196,2.701,0.821,2.699,2.378,0.428,2.111,1.901
252.607,7.085,7.070,3.200,2.743,0.933,2.775,2.463,0.607,2.196,1.998
252.618,7.274,7.237,3.370,2.817,1.056,2.875,2.561,0.772,2.309,2.108
252.629,7.977,7.171,4.191,2.922,1.143,2.928,2.649,0.928,2.377,2.213
252.641,3.646,6.488,4.801,3.106,1.062,2.851,2.728,0.852,2.326,2.317
252.652,6.617,6.430,6.119,3.424,1.294,3.039,2.822,1.189,2.554,2.451
252.663,5.098,6.243,6.560,3.773,1.371,3.101,2.921,1.325,2.661,2.595
252.675,7.431,6.253,5.806,4.033,1.481,3.245,3.016,1.398,2.843,2.728
252.686,4.289,5.915,4.716,4.146,1.389,3.241,3.098,1.157,2.864,2.834
252.697,6.415,5.950,2.343,4.060,1.360,3.394,3.174,0.793,3.018,2.911
252.708,5.637,5.836,-0.097,3.681,1.244,3.444,3.230,0.346,3.034,2.933
252.719,7.369,5.918,-0.127,3.269,1.298,3.524,3.279,0.317,3.072,2.940
252.731,2.210,5.135,1.337,2.999,1.221,3.384,3.313,0.332,2.903,2.944
252.742,4.324,4.969,1.888,2.874,1.340,3.502,3.359,0.441,3.004,2.971
252.753,0.922,4.012,2.149,2.790,1.252,3.423,3.382,0.332,2.912,2.980
252.764,2.702,3.561,3.204,2.784,1.377,3.506,3.411,0.533,2.990,3.001
252.776,-2.091,2.078,4.197,2.917,1.270,3.342,3.412,0.544,2.836,3.010
252.786,-1.091,1.166,4.419,3.096,1.333,3.389,3.416,0.652,2.901,3.029
252.797,-1.928,0.289,3.826,3.209,1.296,3.379,3.413,0.582,2.903,3.035
252.808,-5.586,-1.159,3.164,3.244,1.122,3.266,3.380,0.306,2.797,3.006
252.819,-4.398,-2.565,1.249,3.100,0.911,3.204,3.313,-0.178,2.722,2.922
252.830,-6.586,-3.660,1.058,2.888,0.727,3.074,3.241,-0.465,2.573,2.826
252.841,-4.925,-4.479,3.171,2.834,0.748,3.016,3.168,-0.294,2.511,2.744
252.853,-7.620,-5.160,3.865,2.947,0.617,2.869,3.106,-0.371,2.379,2.693
252.864,-2.989,-5.053,5.032,3.149,0.716,2.929,3.061,-0.168,2.466,2.670
252.875,-5.348,-4.946,5.387,3.423,0.627,2.822,3.034,-0.182,2.395,2.675
252.887,-3.811,-4.474,6.347,3.732,0.743,2.899,3.023,0.049,2.513,2.702
252.898,0.067,-3.298,7.195,4.129,0.898,3.012,3.043,0.335,2.680,2.772
252.909,1.459,-2.217,7.452,4.510,0.937,3.027,3.075,0.477,2.749,2.857
252.920,-1.181,-1.719,7.392,4.845,0.898,2.975,3.108,0.516,2.752,2.941
252.932,-0.525,-1.255,7.285,5.143,0.978,3.045,3.143,0.667,2.875,3.025
252.943,-0.603,-0.950,6.598,5.336,0.996,3.082,3.173,0.695,2.955,3.096
252.954,-0.732,-0.993,5.999,5.436,0.981,3.083,3.189,0.686,2.992,3.145
252.965,-1.623,-0.953,5.699,5.479,1.006,3.116,3.210,0.729,3.053,3.192
252.976,-0.989,-0.944,5.277,5.478,1.014,3.153,3.223,0.711,3.115,3.227
252.987,6.656,0.516,4.649,5.410,1.232,3.398,3.272,0.899,3.374,3.290
252.998,4.627,1.422,4.006,5.276,1.172,3.379,3.329,0.777,3.360,3.351
253.009,1.272,1.851,3.757,5.112,1.117,3.338,3.376,0.704,3.318,3.396
253.020,3.757,2.293,3.861,4.960,1.263,3.471,3.421,0.878,3.450,3.439
253.031,-2.757,1.430,3.986,4.827,1.099,3.301,3.434,0.731,3.279,3.449
253.043,-1.813,0.876,3.556,4.688,1.157,3.393,3.441,0.731,3.367,3.451
253.054,-2.878,-0.183,2.351,4.471,1.050,3.349,3.420,0.505,3.311,3.414
253.065,-4.575,-1.034,1.393,4.159,0.968,3.311,3.388,0.332,3.246,3.355
253.076,-3.531,-1.507,1.019,3.802,0.957,3.316,3.348,0.270,3.216,3.279
253.087,-5.335,-2.318,1.099,3.491,0.873,3.214,3.296,0.197,3.082,3.193
253.098,-0.851,-1.987,0.522,3.186,0.992,3.318,3.265,0.318,3.151,3.126
253.109,-4.011,-1.979,-0.175,2.842,0.892,3.221,3.233,0.181,3.011,3.051
253.120,-4.585,-2.305,0.264,2.525,0.893,3.171,3.183,0.238,2.919,2.958
253.132,-6.998,-3.542,1.059,2.307,0.847,3.080,3.110,0.245,2.794,2.851
253.143,-10.107,-5.680,2.492,2.236,0.654,2.823,2.993,0.153,2.522,2.715
253.154,-10.157,-7.114,3.673,2.348,0.548,2.674,2.883,0.130,2.378,2.606
253.165,-8.092,-7.694,3.014,2.430,0.504,2.660,2.791,0.040,2.368,2.516
253.177,-5.022,-7.383,3.194,2.485,0.515,2.649,2.719,0.093,2.360,2.444
253.188,-3.370,-5.691,4.044,2.642,0.642,2.723,2.709,0.322,2.447,2.447
253.199,-0.548,-4.138,3.762,2.800,0.734,2.836,2.715,0.391,2.574,2.468
253.210,0.047,-2.854,1.131,2.750,0.605,2.858,2.718,-0.005,2.588,2.464
253.221,3.320,-1.132,-1.042,2.372,0.651,2.991,2.729,-0.148,2.676,2.431
253.232,6.044,0.611,-1.015,1.966,0.725,3.043,2.749,-0.080,2.675,2.402
253.243,8.612,3.105,-1.357,1.593,0.889,3.209,2.818,0.034,2.786,2.419
253.254,13.794,6.179,-0.952,1.241,1.194,3.490,2.928,0.330,3.008,2.475
253.265,14.044,8.360,0.966,1.121,1.359,3.599,3.056,0.562,3.078,2.570
253.276,15.765,10.477,2.120,1.203,1.639,3.804,3.215,0.955,3.263,2.716
253.287,18.957,13.255,2.457,1.332,2.048,4.133,3.423,1.485,3.575,2.914
253.298,21.531,15.821,4.018,1.587,2.435,4.466,3.665,1.957,3.902,3.159
253.309,24.687,17.878,3.533,1.862,2.725,4.768,3.912,2.216,4.202,3.411
253.320,24.285,19.687,3.221,2.026,2.945,4.984,4.176,2.425,4.403,3.668
253.331,22.449,20.795,3.450,2.181,3.134,5.136,4.432,2.658,4.539,3.916
253.342,20.349,20.899,2.040,2.266,3.231,5.309,4.663,2.594,4.689,4.129
253.353,14.637,19.616,0.044,2.076,3.199,5.341,4.832,2.400,4.668,4.251
253.364,10.539,17.040,0.208,1.824,3.181,5.293,4.931,2.375,4.559,4.291
253.376,7.613,13.853,0.196,1.663,3.103,5.211,4.983,2.251,4.427,4.293
253.387,3.694,10.572,-0.566,1.439,2.940,5.081,4.993,1.972,4.240,4.244
253.397,1.613,7.688,-1.000,1.162,2.827,4.996,4.975,1.751,4.091,4.160
253.408,3.772,5.865,-0.161,0.962,2.825,4.978,4.955,1.723,4.017,4.081
253.419,-0.873,4.131,0.982,0.933,2.674,4.792,4.935,1.596,3.793,4.020
253.430,0.934,2.519,0.780,0.939,2.613,4.762,4.897,1.450,3.732,3.946
253.441,2.549,2.025,-0.286,0.840,2.566,4.749,4.874,1.303,3.676,3.876
253.453,3.202,1.852,-0.438,0.682,2.533,4.700,4.853,1.250,3.579,3.802
253.464,6.058,2.885,0.130,0.581,2.658,4.791,4.875,1.391,3.625,3.776
253.475,6.152,3.733,1.041,0.604,2.667,4.745,4.904,1.461,3.549,3.770
253.486,5.771,4.324,1.959,0.730,2.700,4.757,4.945,1.510,3.542,3.788
253.497,3.581,4.359,2.347,0.916,2.700,4.750,4.980,1.508,3.525,3.808
253.507,4.846,4.570,1.253,1.005,2.709,4.863,5.015,1.318,3.618,3.820
253.517,-1.195,3.571,0.707,0.935,2.516,4.739,5.009,0.977,3.460,3.776
253.529,-4.612,0.539,1.759,1.038,2.305,4.539,4.933,0.734,3.242,3.674
253.541,8.492,1.829,2.758,1.287,2.625,4.856,4.945,1.061,3.556,3.678
253.553,21.810,7.915,3.507,1.624,3.145,5.349,5.125,1.636,4.052,3.863
253.564,24.396,13.038,4.149,1.922,3.522,5.684,5.383,2.093,4.392,4.127
253.575,31.851,18.291,3.513,2.173,4.027,6.231,5.704,2.521,4.937,4.450
253.586,41.435,24.854,3.656,2.370,4.731,6.949,6.124,3.193,5.640,4.865
253.598,50.460,32.181,3.062,2.507,5.524,7.742,6.641,3.958,6.407,5.366
253.609,65.234,41.513,3.084,2.605,6.645,8.842,7.297,5.078,7.464,5.996
253.620,78.091,51.752,2.034,2.604,7.668,9.955,8.079,5.886,8.513,6.734
253.632,86.888,61.804,1.192,2.501,8.763,11.092,8.978,6.828,9.562,7.568
253.643,91.793,70.583,0.423,2.297,9.812,12.160,9.926,7.739,10.518,8.428
253.654,96.589,78.294,0.060,2.071,10.933,13.291,10.925,8.723,11.521,9.323
253.666,103.431,85.791,-1.290,1.772,12.101,14.558,11.963,9.582,12.634,10.236
253.677,108.251,92.512,-3.237,1.292,13.214,15.757,13.026,10.372,13.644,11.139
253.687,111.804,98.430,-4.118,0.715,14.362,16.954,14.094,11.240,14.624,12.021
253.698,114.451,103.217,-3.664,0.223,15.528,18.104,15.183,12.226,15.551,12.916
253.709,119.549,107.853,-3.652,-0.214,16.747,19.366,16.324,13.157,16.579,13.855
253.720,118.745,111.187,-2.949,-0.569,17.847,20.475,17.488,14.021,17.449,14.809
253.731,117.791,113.128,-1.576,-0.744,18.984,21.552,18.631,15.047,18.296,15.750
253.742,114.952,114.193,-0.410,-0.750,20.091,22.604,19.770,16.041,19.125,16.693
253.754,107.224,112.922,0.320,-0.646,21.012,23.488,20.874,16.821,19.791,17.603
253.765,105.189,110.762,0.577,-0.495,21.967,24.450,21.921,17.557,20.535,18.454
253.776,96.398,107.184,1.425,-0.323,22.709,25.158,22.897,18.151,21.025,19.230
253.787,92.990,102.996,2.334,-0.052,23.456,25.868,23.737,18.760,21.525,19.876
253.798,87.516,98.854,2.180,0.237,24.093,26.509,24.545,19.190,21.959,20.491
253.809,75.788,92.595,1.649,0.410,24.420,26.872,25.277,19.249,22.104,21.015
253.820,68.121,85.538,-0.003,0.446,24.700,27.252,25.891,19.141,22.255,21.405
253.831,57.368,77.673,-1.797,0.268,24.774,27.423,26.366,18.813,22.177,21.632
253.842,50.058,69.693,-2.595,-0.046,24.879,27.581,26.717,18.585,22.071,21.720
253.852,38.103,60.691,-1.416,-0.287,24.807,27.450,26.938,18.380,21.688,21.683
253.864,29.344,49.545,0.146,-0.321,24.750,27.300,27.050,18.218,21.256,21.503
253.876,21.222,40.376,1.002,-0.208,24.690,27.170,27.100,18.034,20.869,21.284
253.888,9.146,30.672,1.536,0.004,24.430,26.858,27.042,17.638,20.323,20.977
253.898,-4.959,20.939,1.023,0.170,23.889,26.327,26.859,16.912,19.619,20.604
253.908,-6.719,12.382,2.153,0.330,23.641,26.028,26.600,16.597,19.157,20.164
253.919,-17.436,4.206,3.335,0.636,23.058,25.412,26.280,15.939,18.407,19.690
253.930,-25.882,-4.431,3.479,1.009,22.397,24.771,25.868,15.133,17.653,19.143
253.940,-38.119,-13.935,2.248,1.222,21.464,23.917,25.338,13.958,16.688,18.474
253.951,-37.475,-21.347,1.533,1.257,20.856,23.376,24.754,13.126,16.030,17.747
253.962,-43.871,-27.851,4.024,1.467,20.131,22.574,24.136,12.455,15.142,17.015
253.973,-54.851,-35.072,5.496,1.900,19.208,21.586,23.437,11.602,14.109,16.241
253.984,-56.876,-41.788,4.935,2.308,18.358,20.782,22.674,10.648,13.274,15.416
253.995,-59.781,-47.369,3.783,2.514,17.390,19.880,21.864,9.539,12.339,14.540
254.006,-61.728,-51.730,4.056,2.656,16.551,19.018,21.047,8.721,11.450,13.665
254.017,-69.704,-56.909,4.908,2.877,15.487,17.917,20.192,7.726,10.346,12.774
254.027,-75.427,-61.922,4.932,3.141,14.495,16.928,19.305,6.748,9.375,11.871
254.038,-74.208,-66.155,3.081,3.206,13.492,16.034,18.378,5.577,8.492,10.921
254.048,-81.223,-70.411,4.353,3.268,12.406,14.879,17.417,4.644,7.363,9.952
254.059,-90.108,-75.428,5.895,3.523,11.246,13.667,16.399,3.641,6.212,8.959
254.069,-87.247,-79.440,5.596,3.808,10.361,12.802,15.426,2.801,5.424,8.029
254.080,-91.184,-82.640,5.976,4.016,9.285,11.714,14.412,1.836,4.422,7.066
254.090,-85.909,-83.988,6.938,4.301,8.474,10.887,13.416,1.165,3.701,6.144
254.101,-89.355,-85.515,6.709,4.664,7.370,9.795,12.424,0.170,2.738,5.249
254.111,-90.598,-86.917,5.738,4.830,6.338,8.798,11.420,-0.794,1.864,4.336
254.122,-81.020,-85.753,4.521,4.824,5.596,8.144,10.466,-1.566,1.323,3.468
254.132,-84.011,-85.212,5.084,4.812,4.636,7.138,9.558,-2.315,0.438,2.653
254.143,-85.112,-84.310,5.428,4.889,3.750,6.229,8.606,-2.989,-0.301,1.837
254.154,-89.116,-85.093,5.168,4.946,2.790,5.273,7.646,-3.772,-1.080,1.023
254.164,-84.452,-86.098,4.958,4.954,1.872,4.362,6.656,-4.511,-1.806,0.186
254.176,-80.758,-84.906,4.601,4.937,0.938,3.454,5.678,-5.289,-2.522,-0.628
254.187,-81.124,-83.560,4.000,4.880,-0.045,2.527,4.732,-6.166,-3.252,-1.404
254.198,-79.287,-82.464,4.009,4.764,-0.969,1.624,3.791,-6.916,-3.957,-2.173
254.210,-76.354,-80.438,3.914,4.695,-1.750,0.822,2.890,-7.439,-4.549,-2.887
254.221,-71.833,-77.386,3.956,4.608,-2.394,0.156,2.061,-7.824,-5.002,-3.524
254.232,-61.917,-73.085,3.577,4.531,-2.968,-0.381,1.301,-8.234,-5.323,-4.084
254.244,-53.908,-66.537,2.427,4.331,-3.450,-0.791,0.661,-8.629,-5.530,-4.535
254.255,-45.150,-59.130,1.494,4.005,-3.780,-1.102,0.113,-8.792,-5.655,-4.906
254.266,-37.490,-51.978,1.705,3.704,-3.981,-1.373,-0.354,-8.673,-5.742,-5.195
254.278,-27.873,-44.004,1.321,3.437,-4.144,-1.507,-0.716,-8.697,-5.696,-5.378
254.289,-26.632,-37.868,0.789,3.141,-4.540,-1.817,-1.035,-9.058,-5.833,-5.526
254.300,-24.889,-33.741,-0.010,2.713,-4.871,-2.107,-1.336,-9.290,-5.971,-5.676
254.310,-22.090,-29.665,0.740,2.410,-5.072,-2.338,-1.594,-9.262,-6.043,-5.774
254.321,-30.285,-28.381,2.513,2.364,-5.399,-2.732,-1.854,-9.273,-6.251,-5.850
254.333,-33.289,-29.698,4.657,2.596,-5.720,-3.122,-2.179,-9.243,-6.423,-5.959
254.344,-36.064,-31.099,6.373,3.055,-5.934,-3.427,-2.482,-9.042,-6.483,-6.020
254.355,-35.749,-32.810,7.842,3.688,-6.135,-3.724,-2.802,-8.801,-6.511,-6.073
254.366,-34.928,-33.879,8.184,4.289,-6.425,-4.025,-3.125,-8.798,-6.537,-6.124
254.377,-33.386,-34.242,9.429,4.925,-6.666,-4.319,-3.434,-8.662,-6.545,-6.149
254.388,-28.626,-32.879,10.257,5.651,-6.759,-4.471,-3.687,-8.355,-6.396,-6.102
254.400,-17.813,-28.714,10.983,6.386,-6.675,-4.396,-3.842,-7.956,-6.015,-5.948
254.411,-6.566,-22.191,11.790,7.171,-6.478,-4.199,-3.869,-7.457,-5.504,-5.657
254.422,0.879,-14.941,12.963,8.004,-6.209,-4.002,-3.784,-6.749,-4.988,-5.245
254.433,6.117,-7.632,12.830,8.763,-5.951,-3.717,-3.610,-6.242,-4.390,-4.748
254.444,10.508,-1.572,12.756,9.337,-5.696,-3.422,-3.398,-5.777,-3.804,-4.234
254.455,12.662,3.923,13.370,9.927,-5.409,-3.132,-3.134,-5.213,-3.224,-3.669
254.465,8.847,6.739,12.812,10.384,-5.246,-2.918,-2.877,-4.878,-2.738,-3.128
254.477,3.630,6.144,12.533,10.693,-5.216,-2.861,-2.691,-4.643,-2.425,-2.677
254.488,4.006,4.914,12.624,10.942,-5.080,-2.724,-2.540,-4.267,-2.041,-2.273
254.499,6.384,4.894,12.514,11.168,-4.861,-2.502,-2.369,-3.816,-1.582,-1.856
254.511,10.987,6.640,12.098,11.319,-4.541,-2.170,-2.151,-3.298,-1.027,-1.406
254.522,16.663,10.101,12.127,11.427,-4.114,-1.755,-1.875,-2.646,-0.405,-0.911
254.533,16.061,13.040,11.952,11.521,-3.774,-1.449,-1.574,-2.050,0.096,-0.402
254.543,16.737,14.266,11.672,11.531,-3.540,-1.182,-1.299,-1.703,0.542,0.063
254.554,18.189,15.666,12.453,11.624,-3.229,-0.859,-1.002,-1.238,1.044,0.550
254.566,16.948,16.132,11.878,11.648,-3.029,-0.606,-0.708,-0.972,1.462,1.020
254.577,17.741,16.569,10.969,11.566,-2.815,-0.312,-0.415,-0.756,1.900,1.466
254.589,23.897,18.410,11.334,11.502,-2.389,0.137,-0.087,-0.233,2.484,1.941
254.601,26.672,21.203,11.558,11.528,-1.951,0.561,0.297,0.367,3.041,2.471
254.611,29.706,23.228,11.003,11.517,-1.596,0.954,0.650,0.754,3.530,2.929
254.623,38.136,27.896,10.476,11.447,-0.962,1.630,1.130,1.417,4.307,3.525
254.635,38.705,31.836,10.309,11.324,-0.451,2.147,1.646,2.007,4.905,4.137
254.645,38.290,33.884,10.355,11.188,-0.002,2.571,2.087,2.566,5.380,4.642
254.657,40.131,36.100,10.444,11.103,0.550,3.132,2.616,3.173,6.003,5.247
254.668,37.682,37.128,11.199,11.061,1.008,3.566,3.102,3.728,6.481,5.788
254.679,36.892,37.006,12.893,11.190,1.466,3.966,3.557,4.356,6.938,6.311
254.690,30.759,35.691,13.945,11.485,1.774,4.213,3.989,4.850,7.257,6.822
254.701,27.896,33.527,13.614,11.763,2.041,4.506,4.370,5.136,7.619,7.278
254.712,21.601,30.515,12.444,11.901,2.139,4.676,4.696,5.155,7.840,7.660
254.722,26.230,28.660,10.067,11.822,2.375,5.109,4.991,5.059,8.296,7.984
254.733,24.280,27.311,7.753,11.444,2.465,5.331,5.273,4.907,8.502,8.255
254.744,24.424,26.390,7.010,10.988,2.717,5.623,5.549,5.069,8.762,8.502
254.755,24.965,25.792,7.006,10.549,2.990,5.895,5.816,5.328,8.993,8.734
254.765,20.336,24.425,7.443,10.174,3.097,5.994,6.052,5.432,9.053,8.934
254.776,18.996,22.692,7.562,9.870,3.263,6.150,6.257,5.599,9.173,9.105
254.787,19.054,21.747,9.036,9.724,3.591,6.390,6.481,6.081,9.387,9.305
254.798,18.030,20.660,10.434,9.738,3.798,6.556,6.696,6.368,9.542,9.512
254.808,23.284,20.891,9.940,9.781,4.142,6.919,6.930,6.677,9.894,9.738
254.819,20.788,21.178,9.773,9.789,4.324,7.107,7.180,6.843,10.064,9.973
254.830,18.855,20.739,8.373,9.671,4.441,7.286,7.404,6.826,10.209,10.165
254.841,24.145,21.344,7.925,9.484,4.835,7.695,7.645,7.161,10.572,10.363
254.852,25.651,22.498,8.224,9.310,5.147,7.984,7.911,7.482,10.810,10.582
254.863,33.104,25.031,8.204,9.140,5.595,8.488,8.227,7.786,11.257,10.847
254.873,37.787,28.575,7.120,8.945,6.012,8.980,8.597,8.016,11.682,11.157
254.884,39.259,31.813,6.936,8.717,6.392,9.426,8.996,8.218,12.049,11.486
254.895,48.149,36.222,7.343,8.532,7.138,10.154,9.473,8.939,12.693,11.890
254.906,48.083,40.273,8.479,8.468,7.738,10.696,9.996,9.586,13.157,12.347
254.918,55.337,44.266,9.463,8.555,8.516,11.448,10.557,10.359,13.840,12.851
254.929,61.179,49.327,9.585,8.678,9.366,12.278,11.200,11.190,14.596,13.437
254.940,62.571,53.333,9.583,8.772,10.045,12.970,11.861,11.776,15.207,14.031
254.951,63.614,56.408,9.753,8.880,10.679,13.625,12.529,12.303,15.775,14.628
254.962,70.480,60.262,8.941,8.944,11.495,14.538,13.247,12.863,16.590,15.265
254.973,71.707,63.935,7.492,8.842,12.253,15.347,14.005,13.423,17.273,15.915
254.984,70.613,65.895,5.768,8.574,12.804,16.008,14.717,13.647,17.782,16.492
254.995,78.525,68.941,4.204,8.145,13.650,16.952,15.460,14.164,18.545,17.071
