R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,0,30,0,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
118.780,1.814,1.383,5.514,4.043,-18.138,-15.908,-16.232,-5.532,-2.338,-2.831
118.792,-1.092,1.233,6.412,4.277,-17.983,-15.787,-16.045,-5.304,-2.225,-2.642
118.803,0.825,1.328,5.956,4.480,-17.725,-15.506,-15.855,-5.074,-1.956,-2.455
118.814,5.008,2.102,6.186,4.659,-17.435,-15.194,-15.647,-4.815,-1.659,-2.253
118.826,5.454,3.033,6.033,4.807,-17.235,-14.962,-15.421,-4.664,-1.447,-2.036
118.837,4.881,3.792,5.152,4.915,-17.067,-14.709,-15.187,-4.639,-1.220,-1.818
118.848,5.671,4.276,4.299,4.880,-16.863,-14.443,-14.966,-4.555,-0.998,-1.630
118.859,7.254,5.254,2.823,4.718,-16.638,-14.132,-14.733,-4.501,-0.747,-1.446
118.871,5.976,5.464,1.813,4.420,-16.553,-13.992,-14.528,-4.557,-0.685,-1.309
118.882,5.697,5.324,2.480,4.177,-16.364,-13.841,-14.333,-4.348,-0.612,-1.182
118.894,-3.333,3.719,2.893,4.021,-16.457,-13.933,-14.178,-4.481,-0.774,-1.090
118.905,0.658,2.571,3.404,3.933,-16.209,-13.701,-14.041,-4.242,-0.607,-1.011
118.916,-1.722,1.217,4.120,3.915,-16.147,-13.674,-13.912,-4.152,-0.639,-0.934
118.927,-4.282,-0.307,4.841,3.988,-16.087,-13.622,-13.795,-4.103,-0.635,-0.861
118.938,-7.104,-1.897,4.588,4.067,-16.086,-13.579,-13.697,-4.192,-0.641,-0.806
118.950,-8.242,-3.631,3.287,4.041,-16.168,-13.520,-13.630,-4.535,-0.641,-0.794
118.961,-5.528,-4.489,1.957,3.846,-16.142,-13.380,-13.568,-4.740,-0.578,-0.805
118.972,-11.479,-6.424,1.523,3.606,-16.351,-13.525,-13.545,-5.101,-0.806,-0.863
118.984,-13.187,-8.241,1.488,3.343,-16.384,-13.543,-13.549,-5.208,-0.912,-0.951
118.995,-14.378,-10.074,2.332,3.196,-16.409,-13.607,-13.571,-5.206,-1.052,-1.046
119.006,-13.260,-10.781,2.722,3.123,-16.317,-13.542,-13.570,-5.101,-1.056,-1.113
119.018,-13.662,-12.042,2.525,3.088,-16.395,-13.609,-13.595,-5.228,-1.186,-1.199
119.029,-17.040,-13.381,2.057,2.997,-16.546,-13.743,-13.636,-5.440,-1.389,-1.308
119.040,-17.804,-14.619,1.181,2.813,-16.630,-13.788,-13.694,-5.634,-1.512,-1.442
119.051,-17.128,-15.216,1.182,2.636,-16.630,-13.789,-13.746,-5.676,-1.591,-1.571
119.063,-16.008,-15.541,2.173,2.538,-16.607,-13.802,-13.790,-5.628,-1.675,-1.684
119.073,-18.405,-16.359,3.602,2.622,-16.654,-13.932,-13.832,-5.559,-1.853,-1.773
119.084,-12.233,-15.894,1.298,2.590,-16.642,-13.813,-13.855,-5.753,-1.794,-1.855
119.094,-14.668,-15.316,0.889,2.396,-16.739,-13.882,-13.869,-5.944,-1.940,-1.944
119.105,-14.765,-15.489,2.035,2.273,-16.730,-13.954,-13.907,-5.839,-2.082,-2.051
119.117,-14.269,-15.452,3.317,2.361,-16.707,-13.991,-13.931,-5.739,-2.167,-2.123
119.128,-12.668,-14.503,3.920,2.519,-16.592,-13.918,-13.917,-5.568,-2.134,-2.147
119.139,-12.801,-14.015,5.377,2.796,-16.547,-13.927,-13.900,-5.439,-2.168,-2.153
119.150,-10.714,-13.181,6.632,3.189,-16.442,-13.829,-13.856,-5.312,-2.082,-2.119
119.162,-10.759,-12.300,6.357,3.552,-16.431,-13.771,-13.798,-5.369,-2.035,-2.069
119.173,-10.744,-11.802,6.076,3.855,-16.418,-13.712,-13.744,-5.426,-1.990,-2.027
119.184,-7.980,-11.085,4.865,4.006,-16.333,-13.582,-13.686,-5.419,-1.887,-1.994
119.196,-5.670,-9.817,3.399,3.996,-16.267,-13.445,-13.609,-5.488,-1.794,-1.957
119.207,-3.892,-7.862,2.296,3.840,-16.164,-13.250,-13.501,-5.571,-1.661,-1.906
119.218,0.130,-5.863,1.666,3.627,-15.971,-13.025,-13.379,-5.473,-1.507,-1.851
119.229,1.881,-3.523,1.576,3.405,-15.730,-12.815,-13.223,-5.226,-1.374,-1.766
119.241,5.390,-0.958,1.138,3.179,-15.434,-12.518,-13.036,-4.987,-1.161,-1.655
119.252,6.344,1.197,0.753,2.939,-15.222,-12.283,-12.836,-4.875,-1.014,-1.535
119.263,9.106,3.400,-0.002,2.637,-14.911,-11.972,-12.617,-4.637,-0.804,-1.409
119.274,10.053,5.402,-1.100,2.281,-14.753,-11.714,-12.388,-4.726,-0.659,-1.283
119.286,12.243,7.356,-0.736,1.955,-14.480,-11.413,-12.143,-4.585,-0.473,-1.144
119.297,13.335,8.895,-0.519,1.673,-14.193,-11.162,-11.891,-4.323,-0.338,-0.999
119.308,15.941,10.458,-0.504,1.442,-13.891,-10.859,-11.621,-4.108,-0.150,-0.835
119.320,19.030,12.638,-0.452,1.218,-13.462,-10.467,-11.315,-3.709,0.121,-0.639
119.331,19.186,14.653,-0.478,1.054,-13.112,-10.136,-10.987,-3.422,0.333,-0.419
119.342,19.303,15.877,-0.025,0.945,-12.837,-9.840,-10.666,-3.272,0.514,-0.205
119.353,19.978,16.942,-0.064,0.850,-12.489,-9.512,-10.338,-2.981,0.724,0.014
119.365,19.119,17.693,-1.234,0.682,-12.343,-9.222,-10.016,-3.177,0.885,0.216
119.376,16.076,17.496,-0.867,0.516,-12.127,-9.013,-9.719,-3.049,0.962,0.389
119.387,12.443,16.053,-1.109,0.362,-11.978,-8.886,-9.469,-2.969,0.958,0.515
119.399,9.192,14.117,-1.152,0.209,-11.891,-8.776,-9.257,-3.025,0.936,0.599
119.410,4.325,11.451,0.235,0.175,-11.830,-8.756,-9.085,-2.988,0.837,0.654
119.421,-1.246,7.864,0.236,0.202,-11.900,-8.826,-8.974,-3.144,0.657,0.656
119.432,-5.358,4.002,-0.001,0.204,-11.994,-8.880,-8.913,-3.390,0.492,0.605
119.444,-10.821,-0.136,0.746,0.234,-12.142,-9.029,-8.904,-3.612,0.239,0.509
119.455,-15.719,-4.477,1.733,0.359,-12.230,-9.197,-8.941,-3.636,-0.017,0.377
119.466,-18.713,-8.556,1.743,0.540,-12.373,-9.337,-9.016,-3.841,-0.237,0.217
119.477,-20.897,-12.216,3.299,0.791,-12.504,-9.497,-9.116,-3.968,-0.463,0.046
119.489,-23.427,-15.431,4.259,1.178,-12.639,-9.702,-9.231,-4.016,-0.713,-0.120
119.500,-26.045,-18.630,3.857,1.506,-12.884,-9.940,-9.380,-4.299,-0.995,-0.321
119.511,-30.336,-22.016,4.065,1.759,-13.201,-10.259,-9.569,-4.640,-1.356,-0.562
119.522,-35.665,-25.830,5.054,2.111,-13.575,-10.662,-9.803,-4.974,-1.786,-0.832
119.534,-40.608,-29.797,4.567,2.406,-13.994,-11.059,-10.087,-5.438,-2.205,-1.151
119.545,-42.063,-33.298,4.148,2.631,-14.346,-11.389,-10.399,-5.834,-2.557,-1.497
119.556,-42.544,-36.205,3.381,2.747,-14.714,-11.725,-10.730,-6.264,-2.919,-1.866
119.568,-41.049,-38.060,2.360,2.754,-15.086,-12.053,-11.067,-6.723,-3.277,-2.246
119.579,-39.681,-38.913,1.067,2.607,-15.425,-12.349,-11.392,-7.156,-3.617,-2.626
119.590,-36.095,-38.362,-0.187,2.337,-15.599,-12.505,-11.684,-7.395,-3.828,-2.983
119.602,-29.660,-36.130,-1.697,1.949,-15.659,-12.524,-11.922,-7.572,-3.917,-3.298
119.613,-22.322,-32.646,-2.644,1.475,-15.655,-12.490,-12.104,-7.681,-3.967,-3.568
119.624,-18.641,-28.703,-4.236,0.895,-15.759,-12.500,-12.231,-8.013,-4.077,-3.798
119.636,-14.978,-24.558,-4.185,0.326,-15.752,-12.467,-12.310,-8.131,-4.148,-3.982
119.647,-9.709,-20.489,-2.556,-0.107,-15.615,-12.385,-12.345,-7.971,-4.161,-4.111
119.658,-8.389,-16.850,-0.942,-0.258,-15.527,-12.350,-12.326,-7.845,-4.196,-4.161
119.670,-4.166,-13.484,-0.994,-0.337,-15.416,-12.218,-12.277,-7.810,-4.127,-4.174
119.681,-1.897,-10.381,-1.691,-0.468,-15.314,-12.096,-12.199,-7.792,-4.077,-4.165
119.692,-1.618,-7.656,-2.157,-0.650,-15.223,-11.987,-12.100,-7.785,-4.046,-4.142
119.704,4.684,-4.419,-2.478,-0.850,-14.910,-11.685,-11.965,-7.518,-3.829,-4.088
119.715,4.062,-1.697,-2.425,-1.032,-14.765,-11.561,-11.805,-7.407,-3.790,-4.009
119.726,9.082,1.249,-3.258,-1.232,-14.424,-11.204,-11.613,-7.163,-3.526,-3.904
119.738,11.990,4.432,-3.800,-1.494,-14.109,-10.879,-11.385,-6.951,-3.305,-3.773
119.749,16.120,7.441,-3.652,-1.782,-13.745,-10.541,-11.133,-6.636,-3.080,-3.627
119.760,14.783,9.931,-2.816,-1.940,-13.450,-10.310,-10.857,-6.325,-2.952,-3.447
119.772,14.045,11.392,-1.475,-1.962,-13.137,-10.068,-10.585,-5.971,-2.802,-3.259
119.783,18.937,13.610,-0.848,-1.862,-12.623,-9.580,-10.267,-5.488,-2.397,-3.015
119.794,24.439,16.184,-1.978,-1.840,-12.223,-9.096,-9.921,-5.307,-2.006,-2.753
119.806,30.408,20.075,-4.134,-2.015,-11.750,-8.517,-9.514,-5.112,-1.548,-2.455
119.817,37.038,24.780,-4.682,-2.289,-11.155,-7.866,-9.049,-4.729,-1.035,-2.115
119.828,42.843,29.678,-4.127,-2.517,-10.461,-7.185,-8.517,-4.138,-0.498,-1.711
119.840,44.700,34.460,-3.621,-2.662,-9.772,-6.525,-7.937,-3.526,0.020,-1.256
119.850,55.212,39.957,-4.188,-2.797,-8.852,-5.603,-7.315,-2.741,0.794,-0.764
119.861,61.235,46.030,-4.441,-2.983,-8.000,-4.776,-6.641,-1.994,1.460,-0.230
119.871,64.946,51.834,-4.558,-3.181,-7.160,-3.959,-5.915,-1.275,2.105,0.344
119.882,67.379,56.438,-3.558,-3.254,-6.322,-3.180,-5.170,-0.495,2.716,0.944
119.893,74.097,61.299,-4.458,-3.338,-5.382,-2.206,-4.366,0.221,3.513,1.592
119.903,76.327,65.939,-5.627,-3.586,-4.562,-1.326,-3.552,0.753,4.190,2.227
119.915,78.692,70.283,-5.573,-3.877,-3.580,-0.383,-2.633,1.558,4.874,2.917
119.926,77.025,72.950,-5.276,-4.098,-2.700,0.441,-1.745,2.278,5.439,3.571
119.937,71.035,73.452,-4.259,-4.200,-1.881,1.170,-0.889,2.996,5.911,4.196
119.949,64.812,71.050,-3.385,-4.147,-1.186,1.800,-0.092,3.557,6.293,4.768
119.960,57.315,66.978,-2.730,-3.976,-0.588,2.342,0.631,4.011,6.598,5.275
119.972,50.100,61.850,-2.771,-3.779,-0.092,2.810,1.281,4.319,6.833,5.707
119.984,44.163,55.678,-3.114,-3.685,0.294,3.176,1.821,4.498,6.958,6.018
119.995,41.891,50.633,-3.121,-3.603,0.713,3.575,2.312,4.704,7.117,6.278
120.007,42.377,47.196,-2.843,-3.473,1.175,4.024,2.788,4.949,7.331,6.528
120.019,39.991,44.606,-2.240,-3.314,1.580,4.396,3.252,5.173,7.473,6.770
120.030,39.878,42.763,-1.349,-3.061,2.062,4.833,3.708,5.505,7.692,7.015
120.042,42.907,42.250,-0.797,-2.710,2.590,5.330,4.183,5.871,7.982,7.290
120.054,47.309,43.065,-0.976,-2.415,3.155,5.886,4.692,6.228,8.329,7.597
120.065,53.624,46.294,-1.037,-2.195,3.912,6.616,5.272,6.801,8.841,7.967
120.077,55.258,49.395,-1.122,-1.961,4.542,7.234,5.888,7.222,9.241,8.376
120.089,55.059,51.916,-1.189,-1.839,5.159,7.842,6.513,7.612,9.619,8.780
120.100,50.057,51.998,-0.787,-1.688,5.665,8.324,7.103,7.919,9.874,9.150
120.112,47.472,50.529,-0.743,-1.502,6.113,8.761,7.634,8.150,10.090,9.466
120.123,40.691,47.806,-0.889,-1.399,6.446,9.085,8.098,8.259,10.186,9.706
120.135,33.545,43.512,-0.442,-1.250,6.721,9.304,8.485,8.394,10.187,9.876
120.146,28.346,38.351,-0.326,-1.082,6.891,9.463,8.798,8.357,10.134,9.976
120.158,23.028,33.237,-0.091,-0.944,7.015,9.582,9.053,8.263,10.044,10.018
120.170,18.442,27.983,0.087,-0.755,7.075,9.655,9.246,8.085,9.920,10.007
120.181,18.214,24.321,0.112,-0.612,7.219,9.792,9.407,8.034,9.862,9.968
120.192,16.932,21.802,-0.195,-0.504,7.328,9.913,9.566,7.913,9.789,9.925
120.204,21.268,20.781,-0.969,-0.473,7.518,10.148,9.728,7.811,9.825,9.883
120.216,28.135,22.515,-2.291,-0.597,7.845,10.525,9.956,7.824,9.986,9.891
120.226,32.708,25.336,-3.297,-0.873,8.186,10.889,10.204,7.922,10.155,9.941
120.236,34.657,28.009,-3.191,-1.140,8.511,11.203,10.491,8.062,10.268,10.028
120.247,30.579,29.046,-3.845,-1.410,8.627,11.354,10.770,7.909,10.216,10.102
120.258,31.408,29.707,-5.242,-1.797,8.880,11.679,11.037,7.816,10.323,10.148
120.269,27.303,29.424,-5.535,-2.245,9.009,11.808,11.272,7.718,10.224,10.154
120.280,23.080,27.813,-4.383,-2.562,9.155,11.863,11.458,7.803,10.063,10.120
120.291,18.644,25.215,-3.369,-2.699,9.142,11.813,11.590,7.656,9.820,10.052
120.301,13.498,21.966,-3.175,-2.735,9.112,11.751,11.680,7.496,9.578,9.955
120.312,11.574,18.798,-4.103,-2.852,9.090,11.771,11.737,7.210,9.412,9.817
120.323,11.939,16.338,-4.705,-3.047,9.089,11.813,11.773,6.937,9.262,9.652
120.334,9.591,14.421,-5.077,-3.273,9.055,11.762,11.792,6.737,9.019,9.470
120.344,6.778,12.216,-3.786,-3.380,9.042,11.670,11.787,6.678,8.751,9.279
120.355,8.595,11.027,-3.009,-3.363,9.142,11.724,11.793,6.690,8.643,9.115
120.366,8.370,10.170,-4.330,-3.414,9.066,11.721,11.800,6.313,8.475,8.947
120.376,10.786,9.949,-5.484,-3.605,9.057,11.783,11.801,6.001,8.360,8.762
120.386,10.894,10.337,-6.100,-3.876,9.062,11.803,11.813,5.792,8.196,8.582
120.397,17.545,11.958,-6.392,-4.150,9.281,12.017,11.862,5.829,8.222,8.438
120.407,21.862,14.631,-6.923,-4.449,9.486,12.218,11.962,5.847,8.231,8.341
120.418,24.677,17.316,-7.511,-4.762,9.666,12.396,12.089,5.835,8.214,8.269
120.428,23.949,19.642,-8.164,-5.104,9.781,12.530,12.232,5.712,8.149,8.208
120.439,24.380,21.201,-8.616,-5.511,9.913,12.689,12.356,5.588,8.100,8.121
120.450,24.866,22.568,-7.696,-5.830,10.103,12.827,12.489,5.627,7.998,8.011
120.462,27.013,23.915,-6.640,-5.972,10.358,13.008,12.642,5.783,7.959,7.940
120.474,26.230,24.726,-5.206,-5.913,10.543,13.128,12.807,5.877,7.882,7.905
120.485,24.737,24.819,-4.151,-5.687,10.666,13.232,12.969,5.849,7.813,7.889
120.495,27.857,25.262,-3.504,-5.446,10.861,13.428,13.127,5.903,7.880,7.914
120.506,29.025,26.366,-3.344,-5.188,11.121,13.678,13.343,6.044,8.003,8.000
120.518,33.746,28.175,-3.982,-5.025,11.504,14.080,13.605,6.249,8.268,8.124
120.529,34.925,30.121,-4.800,-4.964,11.782,14.381,13.883,6.331,8.423,8.255
120.540,38.459,32.405,-5.756,-5.012,12.129,14.767,14.180,6.446,8.651,8.394
120.551,40.345,34.476,-6.056,-5.127,12.465,15.095,14.485,6.624,8.812,8.533
120.562,40.719,36.392,-6.310,-5.256,12.790,15.417,14.797,6.782,8.964,8.676
120.574,41.950,38.108,-6.364,-5.381,13.187,15.795,15.134,7.034,9.171,8.842
120.585,42.001,39.169,-5.548,-5.437,13.525,16.088,15.465,7.276,9.298,9.008
120.596,42.466,39.807,-5.202,-5.416,13.834,16.376,15.801,7.455,9.429,9.187
120.608,41.617,40.297,-4.858,-5.370,14.152,16.662,16.134,7.667,9.561,9.365
120.619,43.739,41.246,-4.470,-5.294,14.602,17.095,16.489,7.984,9.841,9.568
120.630,45.634,42.557,-4.613,-5.227,15.030,17.522,16.860,8.250,10.114,9.786
120.642,47.774,43.870,-4.451,-5.138,15.471,17.931,17.243,8.585,10.371,10.019
120.653,46.652,44.832,-4.520,-5.067,15.840,18.283,17.632,8.818,10.569,10.255
120.664,45.506,45.117,-5.213,-5.061,16.129,18.610,18.002,8.868,10.737,10.466
120.676,44.838,45.338,-5.648,-5.129,16.495,18.992,18.376,9.027,10.949,10.670
120.687,43.246,44.756,-6.425,-5.247,16.743,19.278,18.707,9.025,11.060,10.826
120.698,43.053,44.340,-7.317,-5.442,17.007,19.605,19.024,8.989,11.202,10.958
120.710,42.955,43.973,-8.908,-5.791,17.255,19.924,19.326,8.907,11.316,11.057
120.721,44.747,43.857,-8.976,-6.149,17.614,20.267,19.623,9.083,11.451,11.146
120.732,41.230,43.199,-8.762,-6.434,17.798,20.449,19.907,9.067,11.431,11.227
120.744,38.520,41.859,-8.798,-6.676,17.987,20.628,20.162,9.072,11.410,11.282
120.755,37.066,40.696,-9.406,-6.968,18.193,20.838,20.394,9.064,11.415,11.307
120.767,38.188,39.838,-8.536,-7.182,18.521,21.106,20.618,9.293,11.485,11.331
120.778,36.463,39.024,-6.075,-7.178,18.807,21.282,20.845,9.586,11.486,11.381
120.789,32.549,37.053,-4.981,-6.953,18.861,21.302,21.034,9.541,11.359,11.420
120.801,29.948,35.134,-4.204,-6.678,18.993,21.395,21.205,9.591,11.316,11.449
120.812,27.523,33.152,-3.299,-6.341,19.121,21.505,21.358,9.614,11.300,11.473
120.823,24.873,30.998,-3.601,-6.030,19.162,21.564,21.485,9.490,11.239,11.473
120.835,22.348,28.547,-3.613,-5.751,19.182,21.569,21.570,9.406,11.127,11.434
120.845,15.712,25.051,-4.396,-5.549,18.953,21.376,21.581,8.989,10.818,11.320
120.856,11.551,21.261,-5.083,-5.469,18.782,21.236,21.535,8.630,10.555,11.142
120.867,14.146,18.901,-5.437,-5.462,18.802,21.267,21.488,8.495,10.460,10.960
120.878,11.952,16.827,-5.153,-5.446,18.682,21.123,21.427,8.289,10.196,10.769
120.889,13.221,15.512,-4.622,-5.384,18.699,21.086,21.370,8.277,10.048,10.591
120.900,12.399,14.415,-4.500,-5.306,18.615,21.000,21.317,8.082,9.857,10.423
120.911,4.953,11.938,-5.281,-5.245,18.210,20.669,21.209,7.440,9.427,10.204
120.923,7.042,10.241,-5.934,-5.306,18.145,20.636,21.085,7.207,9.285,9.960
120.934,6.943,9.187,-6.595,-5.415,18.009,20.524,20.962,6.912,9.064,9.717
120.945,3.704,7.701,-7.273,-5.585,17.746,20.301,20.812,6.462,8.728,9.443
120.956,0.244,5.839,-6.467,-5.691,17.490,20.026,20.632,6.135,8.351,9.150
120.968,-0.953,4.066,-5.558,-5.690,17.310,19.827,20.440,5.896,8.067,8.860
120.978,-7.849,1.117,-4.079,-5.557,16.983,19.420,20.206,5.636,7.595,8.548
120.990,-7.751,-1.545,-4.391,-5.410,16.738,19.177,19.940,5.325,7.297,8.213
121.001,-8.007,-3.799,-4.679,-5.326,16.427,18.869,19.655,4.944,6.935,7.861
121.012,-12.340,-6.052,-5.008,-5.290,15.984,18.449,19.350,4.404,6.463,7.489
121.023,-6.963,-6.931,-5.692,-5.306,15.814,18.313,19.059,4.116,6.273,7.131
121.034,-6.548,-6.776,-6.048,-5.363,15.565,18.078,18.797,3.786,5.984,6.805
121.045,-8.437,-7.234,-5.008,-5.386,15.310,17.745,18.526,3.612,5.606,6.475
121.057,-13.997,-9.250,-3.192,-5.174,14.945,17.237,18.170,3.456,5.076,6.081
121.068,-8.264,-10.078,-1.595,-4.778,14.818,16.990,17.829,3.522,4.837,5.732
121.080,-9.628,-9.466,0.079,-4.211,14.614,16.699,17.552,3.479,4.584,5.477
121.092,-11.872,-10.193,1.036,-3.533,14.293,16.348,17.255,3.247,4.296,5.228
121.102,-12.081,-10.748,1.332,-2.972,14.046,16.100,17.004,3.040,4.111,5.028
121.112,-10.071,-10.681,0.425,-2.545,13.840,15.930,16.762,2.811,3.998,4.832
121.123,-9.510,-10.180,0.062,-2.233,13.649,15.745,16.533,2.640,3.865,4.644
121.133,-6.515,-9.402,-0.185,-1.986,13.516,15.615,16.315,2.532,3.785,4.468
121.144,-5.417,-8.107,0.197,-1.764,13.407,15.471,16.126,2.514,3.692,4.322
121.154,-9.232,-7.931,0.625,-1.527,13.142,15.181,15.923,2.332,3.461,4.168
121.165,-8.130,-7.941,1.254,-1.219,13.011,15.013,15.716,2.312,3.363,4.023
121.175,-10.225,-8.600,-0.323,-1.052,12.666,14.745,15.489,1.877,3.157,3.849
121.186,-6.569,-8.312,-1.872,-1.104,12.439,14.630,15.265,1.482,3.082,3.659
121.197,-11.052,-8.655,-0.585,-1.114,12.183,14.278,15.035,1.427,2.778,3.468
121.208,-13.290,-9.993,0.236,-0.969,11.922,13.933,14.739,1.365,2.512,3.241
121.220,-16.775,-12.209,0.628,-0.765,11.554,13.514,14.413,1.153,2.187,2.996
121.230,-14.610,-13.111,0.590,-0.618,11.355,13.307,14.138,1.023,2.058,2.790
121.241,-17.914,-14.210,0.356,-0.511,10.996,12.944,13.851,0.731,1.774,2.573
121.252,-17.528,-15.476,-0.883,-0.477,10.616,12.631,13.539,0.289,1.536,2.327
121.262,-20.491,-16.994,-1.968,-0.601,10.174,12.220,13.204,-0.160,1.188,2.044
121.273,-14.169,-16.737,-3.723,-0.903,9.979,12.109,12.888,-0.471,1.119,1.763
121.283,-11.605,-15.297,-2.736,-1.157,9.862,11.935,12.623,-0.460,0.991,1.537
121.294,-11.162,-13.929,-1.862,-1.305,9.633,11.706,12.378,-0.645,0.817,1.342
121.304,-11.136,-13.084,-0.611,-1.264,9.418,11.463,12.143,-0.749,0.651,1.179
121.315,-11.519,-12.556,-0.091,-1.119,9.217,11.226,11.916,-0.814,0.505,1.037
121.325,-11.923,-12.325,-0.641,-1.042,8.991,11.001,11.685,-0.973,0.367,0.887
121.336,-8.310,-11.233,-0.483,-0.988,8.942,10.913,11.478,-0.888,0.364,0.761
121.346,-12.954,-11.326,0.108,-0.879,8.657,10.572,11.258,-1.001,0.117,0.630
121.357,-13.571,-12.028,0.668,-0.739,8.417,10.300,11.015,-1.102,-0.054,0.483
121.368,-16.394,-13.053,0.959,-0.564,8.100,9.975,10.762,-1.319,-0.271,0.332
121.378,-18.547,-14.597,1.489,-0.328,7.773,9.634,10.486,-1.524,-0.493,0.168
121.389,-19.841,-16.078,-0.791,-0.292,7.359,9.332,10.184,-2.047,-0.692,-0.036
121.400,-22.352,-17.740,-1.565,-0.441,6.929,8.957,9.853,-2.501,-0.980,-0.288
121.411,-22.937,-19.064,-0.603,-0.494,6.677,8.610,9.511,-2.504,-1.229,-0.539
121.422,-24.520,-20.571,-0.113,-0.459,6.328,8.209,9.159,-2.671,-1.520,-0.788
121.433,-32.361,-23.484,-0.613,-0.431,5.717,7.591,8.754,-3.173,-2.024,-1.088
121.444,-34.114,-26.711,-1.823,-0.533,5.182,7.103,8.294,-3.704,-2.406,-1.452
121.455,-34.639,-28.982,-2.169,-0.702,4.732,6.683,7.830,-4.119,-2.726,-1.825
121.465,-40.702,-32.219,-1.776,-0.849,4.064,6.026,7.337,-4.714,-3.277,-2.223
121.475,-46.136,-36.090,-0.568,-0.860,3.403,5.353,6.809,-5.245,-3.825,-2.639
121.485,-50.087,-40.291,-0.616,-0.783,2.699,4.672,6.234,-5.863,-4.365,-3.087
121.496,-52.868,-43.891,-1.180,-0.838,2.009,4.033,5.638,-6.518,-4.873,-3.565
121.506,-50.358,-46.261,-0.214,-0.808,1.522,3.488,5.046,-6.771,-5.272,-4.025
121.516,-49.776,-47.343,-1.034,-0.778,0.989,2.974,4.481,-7.200,-5.636,-4.452
121.526,-46.413,-47.467,-0.897,-0.843,0.570,2.516,3.929,-7.419,-5.951,-4.873
121.536,-42.888,-46.505,0.252,-0.770,0.244,2.088,3.419,-7.422,-6.220,-5.232
121.548,-40.713,-44.827,1.389,-0.558,-0.203,1.567,2.875,-7.549,-6.525,-5.573
121.559,-38.508,-42.528,2.453,-0.180,-0.596,1.148,2.401,-7.685,-6.706,-5.819
121.570,-41.237,-41.753,2.520,0.177,-1.142,0.629,1.925,-8.059,-6.982,-6.062
121.582,-38.102,-41.269,0.731,0.345,-1.653,0.216,1.437,-8.530,-7.165,-6.330
121.593,-33.500,-38.626,-1.207,0.245,-2.032,-0.073,1.005,-8.878,-7.254,-6.568
121.604,-31.829,-36.224,-1.687,0.006,-2.380,-0.420,0.594,-9.056,-7.417,-6.800
121.616,-26.965,-33.690,-2.010,-0.263,-2.702,-0.698,0.208,-9.286,-7.518,-7.014
121.627,-21.768,-29.629,-1.950,-0.469,-2.918,-0.877,-0.106,-9.400,-7.518,-7.151
121.638,-22.159,-26.808,-1.731,-0.659,-3.232,-1.174,-0.396,-9.570,-7.638,-7.265
121.650,-18.222,-24.297,-0.394,-0.670,-3.374,-1.371,-0.659,-9.429,-7.641,-7.335
121.661,-16.664,-21.477,1.413,-0.467,-3.440,-1.526,-0.864,-9.134,-7.580,-7.324
121.672,-15.293,-19.450,2.064,-0.130,-3.560,-1.683,-1.049,-8.969,-7.507,-7.277
121.684,-8.723,-16.458,2.500,0.200,-3.509,-1.670,-1.184,-8.633,-7.264,-7.180
121.695,-3.860,-12.068,3.082,0.569,-3.400,-1.584,-1.236,-8.269,-6.945,-6.994
121.706,-4.541,-9.350,3.469,0.947,-3.465,-1.629,-1.274,-8.154,-6.756,-6.794
121.718,4.084,-5.690,2.574,1.221,-3.327,-1.436,-1.271,-7.906,-6.342,-6.562
121.728,7.950,-1.155,0.972,1.263,-3.210,-1.244,-1.203,-7.742,-5.962,-6.295
121.739,13.579,4.003,1.004,1.218,-2.953,-1.006,-1.085,-7.287,-5.552,-5.995
121.750,17.444,8.449,2.000,1.282,-2.677,-0.777,-0.918,-6.761,-5.146,-5.639
121.761,20.749,12.884,2.868,1.448,-2.349,-0.479,-0.695,-6.211,-4.668,-5.223
121.773,23.098,16.569,3.367,1.677,-2.042,-0.169,-0.434,-5.741,-4.177,-4.767
121.784,27.190,20.059,3.061,1.899,-1.708,0.209,-0.151,-5.326,-3.625,-4.297
121.794,29.535,23.205,3.098,2.034,-1.359,0.551,0.149,-4.814,-3.128,-3.825
121.805,31.062,26.139,4.200,2.273,-0.905,0.929,0.484,-4.073,-2.590,-3.315
121.816,30.023,27.941,4.253,2.563,-0.553,1.260,0.825,-3.537,-2.099,-2.799
121.826,28.817,28.625,3.929,2.765,-0.267,1.560,1.145,-3.144,-1.654,-2.319
121.837,29.505,29.084,3.982,2.916,0.059,1.883,1.459,-2.690,-1.196,-1.856
121.848,28.508,29.042,4.158,3.082,0.338,2.168,1.773,-2.302,-0.780,-1.398
121.858,26.794,28.285,3.519,3.214,0.503,2.399,2.058,-2.145,-0.427,-0.979
121.869,22.783,26.375,3.113,3.210,0.599,2.528,2.297,-2.015,-0.195,-0.627
121.880,21.667,24.132,4.280,3.287,0.789,2.669,2.504,-1.636,0.053,-0.303
